OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,1786,26.9638996,26.8428001,1.0000000,0.0000000,0.5000000,0.0000000,2.1271615,1.0000000,0.0000000,1.0000000,290.5478210,0.2658952,0.2734639,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0.0898932,11.1243143,0.3333333,0.3333333,1.0000000,1.0000000,2.1271615,0.0000000,1.0000000,0.0000000,0.0000000,0.7090538,0.7090538,1.0000000,0.0000000,4.2474232,26.9242992,290.5478210,,0,1786,,,none,,,,,0.0000000,0.5000000,,2.123711636969739
12,1787,29.0000000,29.0000000,1.0000000,0.0000000,0.2500000,4.0000000,11.5789909,1.0000000,0.0000000,1.0000000,213.0450287,0.7236869,0.7236869,174.1995239,12.5500937,8853.3330078,14.0226774,1.2862357,110.0000000,5095.0830078,4461.2983398,1242.0000000,79.0000000,249.0000000,229.4536285,111.6863403,2.0019600,216143.4531250,1897.9141846,425.2250977,307.2739258,1.3261760,288.5416870,36.1788254,187678.3281250,29.8550873,1.0753969,427.0000000,22910.4472656,15447.6064453,8226.0000000,284.0000000,907.0000000,434.3757019,238.9558105,1.9947772,1354462.7500000,4513.5195312,1138.1042480,301.4520569,1.1968886,511.1087952,213.0156555,1964947.8750000,31.0779266,0.9153887,1022.0000000,50259.4335938,37248.1132812,101046.0000000,626.0000000,2016.0000000,1321.5727539,725.6312866,1.8377426,3020454.7500000,6563.4189453,1645.9548340,309.2655029,1.1349535,639.8181152,476.4095764,7311482.0000000,28.0844021,0.9144056,1859.0000000,76279.9453125,70111.8750000,286557.0000000,1101.0000000,3519.0000000,1487.0019531,796.2535400,1.8644508,4207321.5000000,7455.5058594,1718.7593994,327.6145020,1.0513290,709.9965210,622.8504639,13124090.0000000,32.5724449,1.0246834,2261.0000000,91853.5312500,91297.5000000,413308.0000000,1255.0000000,4010.0000000,1582.0802002,829.9706421,1.8975873,4602535.5000000,7805.2758789,1718.7593994,327.6145020,1.0533422,859.2630005,795.7799683,20269730.0000000,33.0477905,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1899.8637695,910.9812012,2.0653658,5539375.0000000,8738.8583984,1718.7593994,327.6145020,1.0970812,0,1787,,,none,,,,,0.0000000,0.2500000,,11.578990975371431
13,2529,38.5708008,38.5811005,40.0000000,0.0000000,1.0000000,2.0000000,7.4447618,1.0000000,0.0000000,1.0000000,209.1982727,1.8624779,1.8611904,134.4113922,91.7287369,111053.3359375,32.9571991,26.6754894,32.0000000,1368.5960693,1237.7324219,2803.0000000,22.0000000,69.0000000,158.3536377,132.1396637,1.2791053,46865.4414062,934.4591064,222.8253021,142.0097504,1.4827162,215.2978973,105.0345154,255293.3281250,39.2964325,38.9256744,206.0000000,12364.7763672,8617.9677734,6410.0000000,133.0000000,423.0000000,221.2353210,140.0425568,1.6586481,1008939.8750000,3857.2211914,802.3247681,80.9614105,1.1734753,479.8793030,144.3712769,1111113.3750000,31.5055637,23.0866222,646.0000000,33545.2304688,22780.6445312,28258.0000000,405.0000000,1300.0000000,938.4174194,565.6898804,1.6688324,2295832.2500000,6165.6206055,1582.1757812,311.7714844,1.3176606,670.8005981,339.8488770,6648313.5000000,30.1899052,20.3926373,1330.0000000,60248.3320312,49186.3945312,166296.0000000,807.0000000,2579.0000000,1212.0632324,722.4769897,1.6810275,3687596.7500000,7064.6689453,1644.1859131,321.1335449,1.0770363,798.0845337,565.7972412,14756893.0000000,37.5979881,35.2017517,2139.0000000,88002.5703125,86139.9687500,369503.0000000,1213.0000000,3873.0000000,1373.9288330,776.5618286,1.7577825,4411768.5000000,7624.0498047,1721.5134277,356.3103333,1.0484527,974.7832642,764.5060425,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1731.4577637,859.1168823,2.0036466,5539375.0000000,8738.8583984,1728.3232422,349.5750122,1.0970812,0,2529,,,none,,,,,0.5000000,0.5000000,,7.444754709614188
14,2530,38.5787010,38.5537987,40.0000000,0.0000000,1.0000000,2.0000000,13.6478376,1.0000000,0.0000000,1.0000000,291.9454041,3.4119594,3.4150722,132.5805359,65.4492569,139713.3281250,36.4090958,33.4047585,47.0000000,1789.7121582,1786.7349854,3637.0000000,34.0000000,107.0000000,108.3532410,79.7947769,1.3484540,60980.3867188,1032.8956299,307.8193054,153.4912720,1.3922359,193.5643921,76.4052887,260153.3281250,39.4025650,39.1317253,249.0000000,15142.2148438,10232.1923828,6532.0000000,160.0000000,508.0000000,168.5785522,94.6385651,1.7594781,1173254.3750000,4164.9672852,866.5268555,299.4417419,1.1765791,491.8098450,140.9616089,1666193.3750000,32.5464401,25.1440582,735.0000000,39245.2148438,27044.1093750,41683.0000000,451.0000000,1450.0000000,985.4657593,585.9461670,1.6958420,2491356.2500000,6262.3959961,1561.5311279,309.1802368,1.2526662,657.0875244,353.7819824,7626913.5000000,31.6307888,23.2727757,1462.0000000,63640.4296875,54449.6562500,190541.0000000,883.0000000,2821.0000000,1192.6779785,693.6875610,1.7214824,3773858.0000000,7137.1679688,1622.0101318,330.6159668,1.0741290,775.8956299,575.9260254,15510113.0000000,38.7409782,37.4874573,2191.0000000,89433.6250000,87376.7656250,387780.0000000,1230.0000000,3925.0000000,1348.2464600,748.1340332,1.7876315,4427077.0000000,7630.5576172,1667.0264893,349.0815125,1.0466118,942.3194580,761.5142212,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1697.0800781,841.3088989,1.9894489,5539375.0000000,8738.8583984,1668.0336914,348.1274414,1.0970812,0,2530,,,no_53,,,,,0.5000000,0.5000000,,13.647814823313620
15,2531,38.5708008,38.5537987,40.0000000,0.0000000,1.0000000,2.0000000,9.2968683,1.0000000,0.0000000,1.0000000,293.3958130,2.3242171,2.3263423,151.1874390,64.5994949,72933.3359375,28.4547043,18.0625610,16.0000000,511.8261414,366.8789062,1850.0000000,12.0000000,38.0000000,132.8089142,111.1795807,1.3303461,15924.3828125,516.9909668,182.3049622,22.6712055,1.3356524,255.7963867,80.2488632,253333.3281250,39.1722946,38.6800194,156.0000000,8086.9897461,6450.4482422,6360.0000000,108.0000000,343.0000000,217.9827118,134.7008362,1.7003307,638392.8750000,3270.8564453,803.9599609,81.3479004,1.3335984,451.2442932,97.9708862,640573.3125000,30.5298538,21.1890316,540.0000000,28190.4609375,18859.3281250,16496.0000000,341.0000000,1091.0000000,763.1448364,457.0899963,1.6932840,1819240.6250000,5394.6855469,1203.1345215,307.7933044,1.2730113,691.2453613,266.9067078,5523253.5000000,28.5670662,17.1495781,1178.0000000,55364.8046875,43195.5898438,138109.0000000,718.0000000,2299.0000000,1191.9069824,704.5823975,1.6972046,3504599.0000000,7013.3666992,1624.9791260,331.7309265,1.1168759,823.0556030,484.9992065,13422813.0000000,35.7221260,31.4505825,2036.0000000,83899.7500000,79031.8750000,336847.0000000,1172.0000000,3744.0000000,1353.9807129,766.1825562,1.7580522,4294494.5000000,7494.4716797,1716.2734375,356.3810425,1.0407828,1017.1068115,709.0489502,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1732.3837891,854.6564331,2.0151536,5539375.0000000,8738.8583984,1722.8704834,349.6244812,1.0970812,0,2531,,,none,,,,,0.5000000,0.5000000,,9.296852522495426
16,2532,38.5708008,38.5708008,40.0000000,0.0000000,1.0000000,5.0000000,55.8644104,1.0000000,72.2061081,1.0607901,213.5847626,32.0176315,32.0176315,131.1903076,33.8895950,472133.3437500,150.4375763,28.5965271,38.0000000,1486.6538086,1334.4713135,3004.0000000,27.0000000,85.0000000,132.5641785,106.1050797,1.2730623,50639.6406250,984.2693481,265.5556335,146.3706818,1.5223953,207.5741730,46.6201820,1258053.3750000,193.9324646,38.9943352,217.0000000,13338.7646484,9372.7109375,6421.0000000,140.0000000,445.0000000,191.5280914,115.8875046,1.6897832,1075247.3750000,3940.5656738,810.3916626,84.1255722,1.1492087,490.4234009,94.9565201,4818633.5000000,155.3157501,23.8727207,673.0000000,34704.4101562,24017.8007812,33282.0000000,413.0000000,1325.0000000,948.1325684,577.4434204,1.6559666,2340274.7500000,6172.3862305,1575.2530518,310.6501160,1.2954763,666.3752441,290.6131897,31172734.0000000,147.8793640,20.9361782,1358.0000000,60825.8359375,50266.9765625,171284.0000000,822.0000000,2628.0000000,1183.2666016,709.4672852,1.6707944,3687596.7500000,7064.6689453,1632.3076172,320.1071167,1.0770363,791.3308105,515.0886841,71255456.0000000,184.5473480,35.9037666,2150.0000000,88103.8828125,86174.1328125,372202.0000000,1216.0000000,3882.0000000,1341.6518555,764.5407104,1.7416551,4411768.5000000,7624.0498047,1694.8377686,355.7389221,1.0484527,966.5166016,712.4580078,122648936.0000000,199.9669647,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1699.8120117,852.8331299,1.9727960,5539375.0000000,8738.8583984,1703.8458252,348.9049377,1.0970812,0,2532,,,no_53,,,,,0.5000000,0.5000000,,55.864407496937822
17,2533,38.5811005,38.5811005,40.0000000,0.0000000,0.7500000,3.0000000,3.5356431,1.0000000,0.0000000,1.0000000,303.5417480,0.6629331,0.6629331,154.8943634,191.3162384,58213.3320312,26.6723709,14.7842369,38.0000000,1458.9173584,2495.0270996,1482.0000000,28.0000000,88.0000000,187.9815979,135.1092834,1.3678705,57708.0273438,1011.9864502,251.7868958,334.0965271,1.4122231,253.4192047,209.3964386,255333.3281250,39.3924713,39.1177063,206.0000000,12739.6777344,9807.8076172,6411.0000000,129.0000000,406.0000000,273.3210449,161.7719879,1.8177441,1005983.2500000,3888.9592285,810.6149902,305.3171082,1.1963718,476.7712402,238.9992981,919913.3125000,31.2195740,22.5318012,601.0000000,32103.5019531,21218.0019531,23025.0000000,385.0000000,1233.0000000,916.7784424,577.0152588,1.6488833,2291720.5000000,6161.6152344,1652.5233154,310.6091003,1.3183104,681.2685547,426.8551025,6256873.5000000,29.6344662,19.2825279,1280.0000000,58988.5898438,46958.6289062,156902.0000000,766.0000000,2449.0000000,1241.9807129,774.5538330,1.6124979,3681385.5000000,7061.9428711,1708.3908691,319.6419678,1.0780210,809.5822144,649.7014771,14353533.0000000,37.1036377,34.2132187,2099.0000000,87267.0000000,84037.9453125,358865.0000000,1207.0000000,3854.0000000,1404.1840820,832.4093628,1.6772482,4411768.5000000,7624.0498047,1750.2679443,329.5764465,1.0484527,991.8524780,856.2401123,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1767.1988525,919.1572266,1.9068923,5539375.0000000,8738.8583984,1764.4681396,347.3202209,1.0970812,0,2533,,,none,,,,,0.2500000,0.5000000,,3.535643161325624
18,2534,38.5811005,38.5811005,40.0000000,0.0000000,0.7500000,2.0000000,20.3996563,1.0000000,85.6524506,1.1490663,226.9593201,19.8847694,19.8847694,147.8181763,31.4285564,108653.3359375,32.5204735,25.8186874,51.0000000,1734.4632568,2620.1784668,2743.0000000,37.0000000,117.0000000,257.4068909,185.6489105,1.3769684,61112.7812500,976.5904541,267.0215454,344.7051086,1.2418897,220.7822113,45.0213814,255193.3281250,39.3644180,39.0618019,203.0000000,12414.9472656,9352.1367188,6407.0000000,128.0000000,403.0000000,312.5019836,191.8742828,1.7149732,939437.5000000,3674.5285645,764.8078003,75.8850250,1.1437352,462.7456970,72.0113678,863073.3125000,31.0678329,22.2344112,600.0000000,32574.8242188,21595.8281250,21604.0000000,383.0000000,1225.0000000,892.1369019,588.1447144,1.5693933,2228584.2500000,6157.9550781,1660.2045898,312.1606140,1.3540483,682.6370850,257.5195007,6145353.5000000,29.4844608,18.9827576,1262.0000000,58588.1796875,46783.5898438,154175.0000000,756.0000000,2418.0000000,1213.3505859,791.1588135,1.5419885,3681385.5000000,7061.9428711,1722.9731445,321.0813904,1.0780210,810.9465332,477.0095215,14123113.0000000,36.7719002,33.5498390,2084.0000000,87094.8281250,82996.0000000,353324.0000000,1204.0000000,3845.0000000,1378.4855957,846.9465942,1.6184657,4411768.5000000,7624.0498047,1785.6202393,354.8118896,1.0484527,996.4606934,688.2270508,24532774.0000000,39.9982605,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1741.0443115,926.3576050,1.8717477,5539375.0000000,8738.8583984,1797.2767334,348.3341370,1.0970812,0,2534,,,none,,,,,0.2500000,0.5000000,,20.399656004762498
19,2535,31.5930996,31.5930996,1.0000000,0.0000000,0.5000000,0.0000000,1.5000223,1.0000000,0.0000000,1.0000000,124.9497757,0.1875028,0.1875028,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0.0625009,15.9997625,0.3333333,0.3333333,1.0000000,1.0000000,1.5000223,0.0000000,1.0000000,0.0000000,0.0000000,0.5000075,0.5000075,1.0000000,0.0000000,3.0000446,31.6020012,304.9497681,,0,2535,,,none,,,,,0.0000000,0.5000000,,1.500022246377316
20,2536,29.5930996,29.5930996,1.0000000,0.0000000,0.5000000,0.0000000,1.4999650,1.0000000,0.0000000,1.0000000,124.9466476,0.1874956,0.1874956,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0.0624985,16.0003738,0.3333333,0.3333333,1.0000000,1.0000000,1.4999650,0.0000000,1.0000000,0.0000000,0.0000000,0.4999883,0.4999883,1.0000000,0.0000000,2.9999299,29.6026020,304.9466553,,0,2536,,,none,,,,,0.0000000,0.5000000,,1.499964963660406
21,2537,38.5887985,38.5886002,1.0000000,0.0000000,0.7500000,4.0000000,1.3093740,1.0000000,0.0000000,1.0000000,148.0651245,0.2455076,0.2455262,147.2567139,33.4435196,3806.3332520,1.5867177,0.7225887,39.0000000,1066.9503174,1799.1431885,2847.0000000,26.0000000,82.0000000,79.2293396,53.6745796,1.5898237,22328.0683594,632.8229370,170.2181396,180.5834808,1.4272610,219.8274841,46.3408203,10288.3330078,2.0365381,0.9720421,154.0000000,7176.4780273,7405.8642578,6359.0000000,96.0000000,302.0000000,143.2842102,80.4329758,1.8459129,386886.8437500,2661.9487305,715.8528442,92.1168747,1.4574898,286.4570312,48.9556656,11774.3330078,1.0888004,0.4973776,384.0000000,21973.8710938,14773.4589844,7847.0000000,251.0000000,797.0000000,339.9488220,161.7439117,1.9428135,1384170.3750000,4593.7587891,966.7392578,295.6319885,1.2132127,691.8377686,147.8472748,83852.3359375,0.6635994,0.2583578,942.0000000,47499.0898438,34701.2929688,80253.0000000,581.0000000,1873.0000000,1398.8675537,622.0158081,2.2284725,2949142.2500000,6476.2524414,1552.9020996,305.9103699,1.1317277,839.4316406,345.3128967,261763.3281250,0.8079888,0.5905586,1770.0000000,73843.9531250,67873.0234375,258268.0000000,1056.0000000,3374.0000000,1570.4498291,696.4118652,2.2497139,3888730.0000000,7189.5371094,1612.1026611,326.5111694,1.0577528,1079.0621338,634.5589600,617275.3125000,1.0064064,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,2020.9351807,837.0341797,2.3935781,5539375.0000000,8738.8583984,1660.3845215,199.6428680,1.0970812,0,2537,,,none,,,,,0.2500000,0.5000000,,1.309373973330003
22,2538,38.5887985,38.5886002,1.0000000,0.0000000,0.7500000,4.0000000,4.6613936,1.0000000,0.0000000,1.0000000,287.6120605,0.8740113,0.8740299,138.0597687,28.3194847,5478.3334961,1.9911680,0.7347205,38.0000000,1091.8670654,1688.8961182,3119.0000000,25.0000000,80.0000000,77.0437317,51.4343338,1.7401153,29174.8222656,674.2088623,198.1870117,208.0784149,1.2398548,202.7183533,40.8009148,27127.3339844,5.2832007,0.9716485,153.0000000,7740.5878906,7637.1181641,6358.0000000,95.0000000,299.0000000,141.0760193,79.0171204,1.8842628,490725.1250000,2838.9372559,718.4625854,92.2099152,1.3069633,280.2486267,43.9289970,52781.8320312,5.1685514,0.4991183,409.0000000,22878.5429688,14973.7587891,8109.0000000,270.0000000,863.0000000,318.0090942,171.1590424,1.8939841,1488196.2500000,4832.0932617,1055.7402344,297.3841248,1.2485346,692.9315186,160.1911469,137288.3281250,1.1922626,0.2896861,991.0000000,49167.5390625,36797.7812500,92803.0000000,609.0000000,1962.0000000,1203.2821045,626.3635254,1.9240855,2976542.0000000,6498.1235352,1552.6989746,306.9562378,1.1288962,834.9743652,361.7831421,320546.8437500,0.9846922,0.6341900,1831.0000000,76460.5468750,69849.6406250,274836.0000000,1088.0000000,3479.0000000,1371.7270508,702.2131958,1.9470389,4014068.5000000,7310.5986328,1609.6357422,326.5626526,1.0595250,1064.5765381,637.8433838,658959.3125000,1.0743680,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1791.3641357,834.6285400,2.1150537,5539375.0000000,8738.8583984,1660.7111816,199.5447845,1.0970812,0,2538,,,none,,,,,0.2500000,0.5000000,,4.661393415036780
23,2539,38.5894012,38.5894012,235.0000000,0.0000000,0.5000000,2.0000000,7.9415679,1.0000000,0.0000000,1.0000000,281.4941406,0.9926960,0.9926960,114.9394302,741.8634644,799313.3125000,210.8035583,207.3022614,46.0000000,1661.0925293,1696.6480713,3558.0000000,33.0000000,105.0000000,78.2897339,56.8837395,1.4773884,54289.5664062,994.9182129,356.9714661,162.9936829,1.4509369,179.5472717,753.0614014,1471530.8750000,226.3339844,229.1373291,216.0000000,13106.2246094,9246.0156250,6420.0000000,139.0000000,442.0000000,140.8608704,73.4400787,1.9422055,1075247.3750000,3940.5656738,765.4126587,92.8302765,1.1492087,485.2858582,800.9174805,7492701.0000000,185.6694641,138.5662537,671.0000000,34409.0390625,23802.6152344,33059.0000000,412.0000000,1322.0000000,1001.6219482,525.5854492,1.9188532,2340274.7500000,6172.3862305,1532.9580078,306.2088623,1.2954763,666.1107178,995.8696289,40079680.0000000,178.6925507,122.8164368,1355.0000000,60795.6484375,50157.8007812,170709.0000000,821.0000000,2625.0000000,1259.0617676,646.4393921,1.9510219,3687596.7500000,7064.6689453,1570.3679199,316.1129761,1.0770363,791.4927368,1219.6384277,87128328.0000000,221.5598145,208.3180695,2148.0000000,88098.2187500,86174.1328125,371100.0000000,1215.0000000,3879.0000000,1420.5262451,711.8726807,1.9859805,4411768.5000000,7624.0498047,1596.2882080,327.0317993,1.0484527,967.4971313,1417.8986816,144099488.0000000,234.9399719,235.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1779.3393555,819.8284912,2.1399047,5539375.0000000,8738.8583984,1658.4537354,198.9030457,1.0970812,0,2539,,,none,,,,,0.0000000,0.5000000,,7.941567826305733
24,3107,38.5811005,38.5811005,40.0000000,0.0000000,0.7500000,5.0000000,35.2843399,1.0000000,0.0000000,1.0000000,33.0766525,6.6158137,6.6158137,141.6818848,45.3862877,332875.3437500,100.3864746,27.4839993,71.0000000,2545.4362793,3350.4411621,2802.0000000,54.0000000,173.0000000,229.7953186,162.0333099,1.4270439,73422.5000000,1087.5999756,262.6658020,337.2340393,1.2820334,214.8136749,59.6182747,893655.3125000,131.8226166,39.2184448,254.0000000,15365.2480469,10605.6669922,6537.0000000,163.0000000,517.0000000,297.6686401,181.6103973,1.7509642,1173254.3750000,4164.9672852,952.1813965,303.8812256,1.1765791,495.9201965,124.0499954,5736961.5000000,136.0821686,25.2070217,735.0000000,40222.5625000,27690.1171875,41683.0000000,451.0000000,1450.0000000,1047.8073730,684.3585205,1.5640059,2615978.2500000,6314.3950195,1656.6793213,311.2066345,1.2128847,658.4651489,336.0916138,33385560.0000000,148.5369568,23.0888233,1461.0000000,64418.0703125,54405.3867188,190157.0000000,879.0000000,2808.0000000,1244.6586914,793.7751465,1.5736643,3777062.2500000,7137.5092773,1731.1287842,331.2817078,1.0733204,777.2109985,558.4687500,73543712.0000000,187.3782501,37.4873543,2190.0000000,89394.0078125,87360.3515625,387779.0000000,1230.0000000,3925.0000000,1399.7667236,842.8914795,1.6505923,4427077.0000000,7630.5576172,1776.8527832,348.5828857,1.0466118,943.5126343,743.9066772,122311016.0000000,199.4160156,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1748.1340332,922.8791504,1.8808680,5539375.0000000,8738.8583984,1778.0870361,347.6881409,1.0970812,0,3107,,,none,,,,,0.2500000,0.5000000,,35.284338292427179
25,3108,38.5708008,38.5787010,40.0000000,0.0000000,1.0000000,5.0000000,18.7073269,1.0000000,0.0000000,1.0000000,18.0763988,4.6778193,4.6768317,106.4690018,91.8398590,2552663.2500000,766.5705566,57.5124092,82.0000000,3187.3090820,3497.7590332,4608.0000000,57.0000000,180.0000000,132.1811066,91.0460892,1.4065987,103386.3203125,1431.2519531,302.8974609,161.7735443,1.5767369,166.5364685,101.2788086,7871783.5000000,1066.9927979,39.9303818,330.0000000,18964.6484375,12346.3935547,7108.0000000,222.0000000,705.0000000,222.5736694,137.4887848,1.6204574,1259303.1250000,4305.7343750,934.6843872,300.2467041,1.1715324,494.4268188,211.6044464,135056992.0000000,2870.8410645,29.0198174,881.0000000,45462.1953125,32544.1953125,65562.0000000,547.0000000,1762.0000000,1050.5496826,635.9033203,1.6521450,2912316.0000000,6447.4721680,1571.4279785,309.4247742,1.1358751,643.3232422,457.5295105,1106910464.0000000,6200.8520508,29.1192074,1681.0000000,71394.0312500,63999.8867188,236459.0000000,1012.0000000,3237.0000000,1217.8919678,722.2533569,1.6812264,3887308.2500000,7188.8618164,1662.7104492,329.4305420,1.0579410,739.4576416,650.9024658,2915755776.0000000,8328.1484375,39.6457710,2235.0000000,90510.0859375,89593.8437500,404939.0000000,1245.0000000,3974.0000000,1349.6738281,764.1984863,1.7491996,4428862.5000000,7631.3120117,1679.9335938,348.0933228,1.0463967,895.2213745,826.5460205,6133392896.0000000,9999.8906250,40.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1681.0728760,849.6113281,1.9501572,5539375.0000000,8738.8583984,1679.9335938,348.0933228,1.0970812,0,3108,,,no_53,,,,,0.0000000,1.0000000,,18.707325761665846
