OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,859,13.8690996,18.8691006,1397.0000000,1.0000000,1.5000000,4.0000000,7.6681709,1.0000000,90.8148651,1.3609422,113.1479034,36.9311371,36.9311371,147.6313324,815.4560547,339339808.0000000,4888.3789062,2233.5104980,121.0000000,1102.2019043,2046.3101807,89387.0000000,87.0000000,273.0000000,37.7014771,26.1930904,1.5183553,3641.5622559,228.1892090,63.4352455,121.6343842,1.1378700,219.4722137,1200.5394287,3247054848.0000000,18921.7871094,1675.4942627,381.0000000,4368.4335938,8602.9296875,193133.0000000,213.0000000,675.0000000,58.9673653,36.7649460,1.7060610,16795.6074219,549.6817627,161.1732025,29.0793686,1.4315847,291.1511230,1336.7994385,4800550400.0000000,18742.0371094,1342.6109619,652.0000000,11773.8261719,16536.8828125,260206.0000000,364.0000000,1168.0000000,100.1971817,52.6352501,1.9127984,415464.0625000,2678.3933105,593.5362549,334.1460266,1.3740590,343.6948853,1398.3449707,5080214528.0000000,16416.1875000,1229.0361328,1207.0000000,39289.3085938,35789.0976562,301479.0000000,688.0000000,2210.0000000,162.7837830,80.5021667,2.0342820,2161508.2500000,5572.4565430,1119.9371338,123.2228470,1.1432116,453.5457764,1483.4702148,5282542080.0000000,13869.8359375,1254.3104248,2023.0000000,72732.1484375,69922.5234375,377144.0000000,1150.0000000,3678.0000000,358.6202393,196.5823517,1.9710330,3520442.0000000,6859.1689453,1428.7448730,119.7335281,1.0634962,785.6757202,1665.9636230,5849124864.0000000,9536.4199219,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,885.8090820,394.1633911,2.1548417,5539375.0000000,8738.8583984,2088.3894043,163.0623779,1.0970812,0,,,,859,,,none,,,,,1.0000000,0.5000000,,2.791865618340581
12,863,13.8690996,13.8690996,1397.0000000,0.0000000,1.7500000,2.0000000,19.1704044,1.0000000,147.9149933,1.1689986,259.2144470,73.0998611,73.0998611,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,89.5206528,80.2814865,4555151.0000000,1086.6296387,1396.9998779,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7877512,10.7440290,1.3384987,114.0234985,62.5593376,24.3836231,237.1277466,2.7313669,0,,,,863,,,none,,,,,1.0000000,0.7500000,,19.170404090734216
13,864,13.8690996,13.8690996,1397.0000000,0.0000000,1.7500000,4.0000000,29.4556923,1.0000000,92.8733063,1.4464985,154.3212128,53.5189362,53.5189362,106.2444000,705.4822388,174496016.0000000,3330.7299805,1153.0747070,43.0000000,389.3607483,777.4227905,48187.0000000,29.0000000,92.0000000,48.3091431,38.8484993,1.2345104,2813.6796875,211.3935547,73.6443329,20.7060184,1.2638600,255.4712524,1104.9677734,588783360.0000000,3385.6062012,1292.8653564,318.0000000,3488.0214844,7392.0058594,169904.0000000,192.0000000,608.0000000,100.4476547,49.5885658,2.3381991,14529.5820312,538.4082642,206.5499725,24.4555759,1.5876708,337.6234131,1283.8344727,904854592.0000000,3422.3305664,1316.6744385,657.0000000,12065.0361328,16059.5927734,257561.0000000,369.0000000,1183.0000000,143.6864014,68.9267273,2.4555140,459660.8437500,2820.2180176,635.4597778,17.0149708,1.3769494,386.9808960,1350.5488281,1098306944.0000000,3420.9145508,1231.3510742,1237.0000000,40507.9765625,36800.1093750,302121.0000000,709.0000000,2280.0000000,199.8081512,98.9527206,2.4272408,2182754.7500000,5588.4125977,1104.0468750,121.3178558,1.1385763,486.9640198,1435.9667969,1414418048.0000000,3549.0751953,1256.2360840,2045.0000000,73657.3046875,70993.5781250,377669.0000000,1160.0000000,3709.0000000,381.6386108,216.2018127,2.2637711,3535578.2500000,6875.9428711,1415.7119141,105.1824570,1.0641289,802.0582275,1619.3258057,2405495296.0000000,3921.9221191,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,885.0664673,402.3227234,2.3368287,5539375.0000000,8738.8583984,2052.2976074,162.5698547,1.0970812,0,,,,864,,,none,,,,,1.0000000,0.7500000,,29.455692861494825
14,865,13.8690996,23.8691006,1397.0000000,1.0000000,1.5000000,4.0000000,19.1140556,0.9999999,124.2605286,1.1066103,214.9338226,53.7654724,53.7654724,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,79.5928879,103.9307098,4555151.5000000,1086.6296387,1397.0000000,4.0000000,58.3655891,374.9014282,4192.0000000,2.0000000,6.0000000,14.7676897,6.9161787,3.5862722,114.0234985,62.5593376,28.4137497,63.6354141,2.7313669,0,,,,865,,,none,,,,,1.0000000,0.5000000,,15.413836584135336
15,866,13.8690996,23.8691006,1397.0000000,1.0000000,1.5000000,4.0000000,18.4712315,0.9999999,102.7258911,1.0693939,214.9338226,45.4489212,45.4489212,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,74.6841125,119.3257523,4557945.5000000,1087.2961426,1397.0001221,4.0000000,58.3655930,374.9014282,4192.0000000,2.0000000,6.0000000,14.5890942,7.3808331,3.5164256,114.0234985,62.5593376,29.3262997,68.4472198,2.7313669,0,,,,866,,,none,,,,,1.0000000,0.5000000,,14.645442966668375
16,2596,13.8690996,13.8690996,1397.0000000,0.0000000,1.5000000,4.0000000,1.6493396,1.0000000,0.0000000,1.0000000,119.7608261,0.6185023,0.6185023,102.0387650,6900.9179688,33999000.0000000,1989.0781250,937.9848022,13.0000000,309.9693909,811.6703491,12424.0000000,10.0000000,31.0000000,48.3056641,44.4744263,1.0807561,4096.5297852,325.0607605,93.0609970,213.5574493,2.0525944,304.0353394,7345.2827148,887451584.0000000,6240.5532227,1306.3970947,230.0000000,4347.5888672,5719.7802734,151610.0000000,149.0000000,481.0000000,139.8039246,95.3421402,1.5979325,148827.9531250,1546.6281738,349.6848450,356.6110229,1.2790204,388.5596313,7610.8208008,2660067328.0000000,9885.9023438,1464.9128418,962.0000000,30956.8417969,26350.5039062,279343.0000000,576.0000000,1864.0000000,195.8658447,111.5118103,2.1086824,1854656.8750000,5220.9760742,1027.4366455,164.0243073,1.1695801,461.7939758,7743.0058594,3242721024.0000000,9411.7509766,1560.9996338,1873.0000000,65352.4687500,59925.9179688,369825.0000000,1084.0000000,3470.0000000,338.3639832,198.4848022,2.0427532,3320289.0000000,6801.7036133,1431.8082275,124.3232269,1.1087909,525.0679321,7808.6162109,3542272768.0000000,8666.8964844,1499.5733643,2258.0000000,85396.3828125,86127.3046875,429699.0000000,1254.0000000,4008.0000000,470.2579346,273.2435608,2.0082216,4131939.2500000,7446.7968750,1567.3468018,122.4205856,1.0680097,731.0292358,7961.9116211,4729710592.0000000,7711.3256836,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,803.0590210,413.4215698,2.0445447,5539375.0000000,8738.8583984,2167.5349121,165.2928925,1.0970812,0,,,,2596,,,none,,,,,1.0000000,0.5000000,,1.649339544215285
17,2642,18.8691006,13.8690996,1397.0000000,1.0000000,1.5000000,4.0000000,5.0054469,1.0000000,0.0000000,1.0000000,149.2930298,1.8770425,1.8770425,142.5333252,2993.2199707,210476400.0000000,4528.9384766,1809.0825195,142.0000000,1503.5645752,2986.2229004,55756.0000000,108.0000000,345.0000000,30.5440807,18.7267742,2.0642130,11362.8535156,509.7175598,151.7295074,22.8118763,1.8195412,251.8167572,3655.4433594,1570305280.0000000,9158.5107422,2469.4621582,719.0000000,15721.0751953,17276.7988281,237907.0000000,430.0000000,1385.0000000,92.1709137,45.8040276,2.0924470,658248.6250000,3185.3049316,719.4938354,23.9007206,1.2265979,301.6801758,3814.5590820,3085496576.0000000,11288.8457031,1705.4154053,1361.0000000,45370.3710938,43034.6640625,310744.0000000,801.0000000,2567.0000000,165.7904968,89.0701065,2.0960350,2256110.2500000,5679.0126953,1111.1120605,124.2900314,1.1375631,377.6031189,3930.5290527,4838716928.0000000,14042.4404297,1726.0001221,2112.0000000,77813.3515625,77226.9843750,388957.0000000,1189.0000000,3800.0000000,354.2432861,205.6584778,2.0031161,3711801.0000000,7053.3476562,1418.6309814,120.5456543,1.0665864,461.5001831,4010.4763184,7010401280.0000000,16925.5039062,1683.8330078,2322.0000000,91101.7812500,92427.2343750,461563.0000000,1279.0000000,4094.0000000,515.2732544,286.6079407,1.9894413,4591215.5000000,7800.4394531,1616.3463135,91.7854919,1.0546311,637.0452271,4141.4799805,13937991680.0000000,22724.5156250,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,820.7988892,390.4122620,2.1097157,5539375.0000000,8738.8583984,2094.8369141,163.6546326,1.0970812,0,,,,2642,,,none,,,,,1.0000000,0.5000000,,0.233429068669452
18,2643,18.8691006,13.8690996,1397.0000000,1.0000000,1.5000000,4.0000000,5.0000010,1.0000000,0.0000000,1.0000000,,1.8750004,1.8750004,145.1472626,3486.1152344,464228160.0000000,7890.6752930,3064.7902832,195.0000000,2045.8861084,4330.4619141,95186.0000000,133.0000000,426.0000000,39.4851303,25.7465878,1.8632241,13230.1347656,517.9172363,149.6950378,23.7209568,1.6134168,236.4234314,4037.1914062,4763966464.0000000,27234.6367188,2555.4689941,660.0000000,13326.9755859,16224.6748047,249549.0000000,372.0000000,1193.0000000,86.6578674,46.0651588,1.9750808,498024.7187500,2874.4418945,587.8753052,331.9647522,1.3202200,277.4324341,4152.9204102,11000588288.0000000,40219.7617188,1635.3824463,1253.0000000,41070.4023438,37421.1875000,303112.0000000,728.0000000,2340.0000000,145.8521729,77.5432053,2.0392234,2185626.7500000,5590.2690430,1113.8374023,124.3699875,1.1378357,357.8506165,4263.1606445,15454583808.0000000,45343.7070312,1624.0258789,2053.0000000,74741.1953125,71974.6250000,378077.0000000,1164.0000000,3723.0000000,322.2551880,188.7327118,1.9567193,3535578.2500000,6875.9428711,1421.2491455,120.6153488,1.0641289,443.7374878,4340.7397461,21041115136.0000000,51114.9570312,1599.4252930,2300.0000000,90046.4140625,91214.1015625,448185.0000000,1272.0000000,4069.0000000,488.6760864,275.5334473,1.9425863,4420047.0000000,7626.8164062,1617.8111572,91.8837662,1.0472487,643.2333984,4481.7421875,39702306816.0000000,64730.6875000,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,820.2662354,390.9924011,2.0758619,5539375.0000000,8738.8583984,2097.9291992,163.6402588,1.0970812,0,,,,2643,,,none,,,,,1.0000000,0.5000000,,0.000000000000000
19,2731,13.8690996,13.8690996,1397.0000000,0.0000000,1.5000000,4.0000000,2.4246249,1.0000000,0.0000000,1.0000000,115.2978439,0.9092343,0.9092343,116.2703400,5083.9594727,272591968.0000000,5479.4697266,1157.6068115,44.0000000,392.6631165,777.4227905,48310.0000000,30.0000000,95.0000000,36.5480690,28.5329685,1.2724394,2813.6796875,211.3935547,60.2548714,21.9080734,1.2638600,258.2368469,5482.4584961,1005277952.0000000,6034.0336914,1291.2823486,322.0000000,3607.0952148,7585.5981445,169813.0000000,190.0000000,602.0000000,80.6664963,39.2442474,2.4420061,14762.9941406,544.3597412,195.5382690,24.2152939,1.5973045,340.1540833,5662.6660156,1680035200.0000000,6514.9423828,1320.5203857,666.0000000,12791.0478516,16744.0937500,258229.0000000,370.0000000,1186.0000000,124.8422241,59.3539886,2.5899932,485277.0312500,2845.9104004,621.7099609,17.0468140,1.3281369,388.3299255,5728.4331055,2062452864.0000000,6458.1083984,1232.5399170,1240.0000000,40649.0039062,37017.7578125,302124.0000000,715.0000000,2299.0000000,181.2677460,89.5313187,2.5457554,2182754.7500000,5588.4125977,1107.8581543,122.0027542,1.1385763,487.7184143,5814.0068359,2573789696.0000000,6517.4086914,1256.2442627,2047.0000000,73913.0390625,71221.5312500,377671.0000000,1161.0000000,3713.0000000,364.1013184,206.7172546,2.3590462,3535578.2500000,6875.9428711,1418.0922852,118.7519836,1.0641289,801.8983154,5997.5991211,4259501312.0000000,6944.6958008,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,869.0708618,397.7644348,2.3795414,5539375.0000000,8738.8583984,2063.8481445,162.7779083,1.0970812,0,,,,2731,,,none,,,,,1.0000000,0.5000000,,2.424624840816077
20,2735,13.8690996,13.8690996,1397.0000000,0.0000000,1.5000000,4.0000000,4.6812344,1.0000000,0.0000000,1.0000000,154.6250000,1.7554629,1.7554629,117.2515869,3569.5207520,618272640.0000000,9891.2236328,1676.4641113,95.0000000,764.8705444,1607.2883301,68731.0000000,67.0000000,215.0000000,34.7409630,21.5943985,1.9700345,2982.8056641,229.1859741,60.2361259,184.0243835,1.4013327,241.3694000,4033.6333008,3982124288.0000000,22055.7851562,1816.1629639,490.0000000,6856.1362305,11741.5888672,205018.0000000,279.0000000,891.0000000,69.3795395,36.7416878,2.0621576,124557.2812500,1384.0050049,288.8838806,342.7685852,1.2237602,311.7067871,4220.8481445,8438841344.0000000,30584.3320312,1563.8632812,1044.0000000,28290.0820312,27647.3574219,293151.0000000,593.0000000,1914.0000000,126.2333069,60.4801064,2.1874697,1620363.3750000,5034.5156250,995.2963867,25.2477551,1.2447815,392.7760315,4319.1157227,11700422656.0000000,34272.6835938,1527.4794922,1833.0000000,63644.4257812,60067.2812500,364281.0000000,1067.0000000,3414.0000000,293.5279236,169.9476013,2.0686870,3256166.2500000,6753.7451172,1419.2911377,120.4684830,1.1147382,460.3692322,4378.1806641,16319822848.0000000,39548.3281250,1441.0059814,2235.0000000,84419.4687500,85251.3750000,418216.0000000,1248.0000000,3990.0000000,430.1838379,245.2109985,2.0326929,4131939.2500000,7446.7968750,1557.7487793,118.8916397,1.0680097,703.7756348,4539.5605469,31935989760.0000000,52068.4726562,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,826.0584106,390.6599121,2.1433525,5539375.0000000,8738.8583984,2094.0141602,163.6036377,1.0970812,0,,,,2735,,,none,,,,,1.0000000,0.5000000,,4.681234170953289
21,2736,13.8690996,13.8690996,1397.0000000,0.0000000,1.5000000,4.0000000,9.6285286,1.0000000,0.0000000,1.0000000,154.6251221,3.6106982,3.6106982,114.9516602,2343.6235352,719552320.0000000,11808.1054688,1646.8216553,92.0000000,753.1559448,1607.2883301,67501.0000000,65.0000000,208.0000000,32.4835052,20.6701965,1.7177631,2982.8056641,229.1859741,54.3028450,187.8602295,1.4013327,241.8667908,2807.7929688,3588074752.0000000,19732.2695312,1806.7762451,486.0000000,6761.8071289,11610.8466797,204036.0000000,276.0000000,882.0000000,72.6114578,34.3230133,2.2365260,124557.2812500,1384.0050049,295.9603882,342.5721741,1.2237602,312.9072876,2995.7131348,7493452800.0000000,27131.9335938,1562.1588135,1039.0000000,27987.8222656,27492.9082031,292704.0000000,591.0000000,1908.0000000,130.0692139,58.4299850,2.3280177,1616851.0000000,5025.8583984,999.8505249,24.9307957,1.2431989,393.7368774,3093.3747559,10439717888.0000000,30605.0078125,1524.7823486,1822.0000000,63367.3593750,59727.4960938,363492.0000000,1062.0000000,3398.0000000,296.8390808,167.8954163,2.1836343,3256166.2500000,6753.7451172,1413.3764648,120.3056259,1.1147382,462.3189392,3153.2485352,14708164608.0000000,35639.2460938,1438.5631104,2233.0000000,84365.6093750,85250.6640625,418214.0000000,1247.0000000,3987.0000000,435.3695984,244.4884338,2.1324844,4122639.0000000,7429.6757812,1551.9467773,118.7373734,1.0655028,705.9604492,3314.2687988,29152995328.0000000,47531.0781250,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,831.8754883,389.7931824,2.2165155,5539375.0000000,8738.8583984,2086.9472656,163.6342926,1.0970812,0,,,,2736,,,none,,,,,1.0000000,0.5000000,,9.628528786756997
22,2737,13.8690996,13.8690996,1397.0000000,0.0000000,1.7500000,6.0000000,31.7582283,1.0000000,81.3496552,1.1555485,168.0183105,49.4846954,49.4846954,122.4151459,850.3010864,472400672.0000000,7053.5278320,1607.4058838,72.0000000,719.6087036,1720.6608887,73035.0000000,46.0000000,147.0000000,45.1833115,26.0687752,2.1187294,6637.8867188,405.3912354,129.7644958,26.9386311,1.9701940,234.1601257,1290.9846191,3792393472.0000000,20949.9687500,1631.3264160,378.0000000,4320.6567383,8621.5625000,199668.0000000,223.0000000,705.0000000,78.0526352,38.3993263,2.3177660,29624.4062500,717.1298828,236.6267395,62.9232864,1.3814530,301.6739197,1443.4311523,5843668992.0000000,21734.1992188,1404.5417480,782.0000000,16722.6582031,19602.1367188,272800.0000000,454.0000000,1460.0000000,117.7908401,56.0984535,2.3572166,727642.5000000,3381.4628906,743.4844971,25.5246925,1.2504932,369.3144836,1521.0930176,6241759744.0000000,19165.8417969,1344.7475586,1454.0000000,48201.8789062,43921.2148438,327256.0000000,865.0000000,2774.0000000,215.8701477,120.1553421,2.2957461,2499783.2500000,5997.4804688,1269.1755371,154.6300507,1.1450527,450.4015503,1592.4460449,6870658048.0000000,17389.3632812,1302.4451904,2127.0000000,78611.9531250,77270.3125000,389508.0000000,1198.0000000,3828.0000000,368.2491760,211.8484039,2.1959341,3742634.2500000,7064.7724609,1427.8946533,120.2013550,1.0612290,752.2254028,1770.4309082,8478509056.0000000,13823.3710938,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,831.3492432,392.9687195,2.2400646,5539375.0000000,8738.8583984,2095.7573242,163.3102875,1.0970812,0,,,,2737,,,none,,,,,1.0000000,0.7500000,,31.758228664088115
23,2738,13.8690996,13.8690996,1397.0000000,0.0000000,1.7500000,5.0000000,10.7618790,1.0000000,0.0000000,1.0000000,61.7754364,4.7083220,4.7083220,102.6099396,1828.8111572,784287936.0000000,12750.3437500,1593.0703125,83.0000000,741.2991333,1697.9626465,65850.0000000,58.0000000,184.0000000,32.3338852,21.1468410,1.6489074,5460.6821289,351.5416565,109.8070984,21.3770409,1.8009300,235.7919922,2288.3837891,3402246400.0000000,18386.9023438,1665.0626221,431.0000000,5388.1416016,10706.9365234,199475.0000000,252.0000000,797.0000000,74.1945496,30.8858662,2.6475000,53110.9218750,938.6889648,234.8364868,345.8932800,1.3202304,314.0711670,2467.4118652,6167987200.0000000,22429.7656250,1515.9272461,913.0000000,21358.1015625,23031.4707031,286643.0000000,518.0000000,1669.0000000,130.6464539,54.6259117,2.6358180,985498.1250000,3802.1833496,749.6344604,24.3598347,1.1673483,379.4341431,2538.8481445,8025671168.0000000,23862.1035156,1397.5059814,1599.0000000,55836.1914062,50844.0312500,338976.0000000,948.0000000,3037.0000000,252.4565582,134.5592804,2.4821074,3207211.5000000,6737.5429688,1412.2283936,120.0092926,1.1263299,451.7495117,2604.0856934,10763939840.0000000,26367.8476562,1330.6375732,2172.0000000,81110.6484375,80733.3750000,396130.0000000,1218.0000000,3890.0000000,391.7158813,217.7585907,2.3685908,3912425.2500000,7202.6191406,1461.6584473,95.2895660,1.0551763,734.4902954,2780.5373535,19632361472.0000000,32008.6250000,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,841.1009521,390.1033936,2.3667126,5539375.0000000,8738.8583984,2081.0915527,163.5100555,1.0970812,0,,,,2738,,,none,,,,,1.0000000,0.7500000,,10.761879085941732
24,2739,13.8690996,13.8690996,1397.0000000,0.0000000,1.5000000,4.0000000,9.7130623,1.0000000,0.0000000,1.0000000,334.1451416,3.6423984,3.6423984,121.0486832,1878.0989990,576338880.0000000,9373.2382812,1599.0653076,81.0000000,694.6632080,1735.2446289,67980.0000000,54.0000000,172.0000000,34.0042229,20.5811768,1.7274778,2891.5712891,211.9794922,56.0708618,119.1508408,1.2366418,228.7257080,2292.8793945,3043963392.0000000,17609.4941406,1536.1517334,373.0000000,4364.1054688,8711.6582031,184922.0000000,206.0000000,650.0000000,62.8048477,32.9151955,2.0189548,15264.3251953,552.5313721,173.5866089,24.9287224,1.5915724,309.4427185,2453.8852539,4125177856.0000000,15836.6376953,1356.6737061,714.0000000,14536.2998047,17869.7441406,264055.0000000,405.0000000,1298.0000000,105.5962982,51.3978386,2.2291927,570079.2500000,3085.7949219,731.7695312,23.9821167,1.3291960,359.5184021,2515.6875000,4493192704.0000000,14273.9755859,1246.4669189,1280.0000000,42117.3945312,39424.3398438,305611.0000000,743.0000000,2388.0000000,167.6701660,85.7988892,2.2308431,2211655.5000000,5634.0991211,1113.1853027,123.1111832,1.1421460,460.0198059,2599.7910156,5030966272.0000000,12953.9550781,1262.8317871,2070.0000000,75843.4687500,72962.7031250,379201.0000000,1173.0000000,3750.0000000,346.4546814,197.7036285,2.1149609,3544247.0000000,6879.8442383,1422.1491699,119.6298599,1.0627310,778.1005859,2783.9140625,6741682688.0000000,10991.6464844,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,849.9060669,393.0317993,2.2092767,5539375.0000000,8738.8583984,2081.8276367,163.1346741,1.0970812,0,,,,2739,,,none,,,,,1.0000000,0.5000000,,9.713062662823171
25,2742,13.8690996,13.8690996,1397.0000000,0.0000000,1.7500000,5.0000000,8.1545668,1.0000000,0.0000000,1.0000000,231.8782043,3.5676229,3.5676229,107.6309814,2165.8342285,782073664.0000000,12842.6318359,1650.8382568,87.0000000,763.8641357,1683.3758545,70617.0000000,63.0000000,201.0000000,34.4739723,21.4643955,1.8080366,5460.6821289,351.5416565,117.4925156,24.1069660,1.8009300,232.4994812,2604.8005371,3326575104.0000000,18253.2031250,1658.9990234,425.0000000,5094.3588867,10500.0732422,198615.0000000,251.0000000,794.0000000,73.7397079,32.5282478,2.5242205,43243.3320312,835.6587524,237.9713135,348.0505981,1.2850764,310.5182495,2779.4003906,5952819200.0000000,21971.8671875,1488.1986084,880.0000000,20098.9003906,21611.6074219,283534.0000000,506.0000000,1631.0000000,129.2542419,56.7268295,2.5352607,955318.6875000,3776.4670410,757.5404663,24.7496643,1.1879913,371.4597473,2846.2983398,7604058624.0000000,22961.0820312,1364.9591064,1549.0000000,54408.4804688,49894.3007812,331889.0000000,918.0000000,2944.0000000,238.4165497,127.4424896,2.4188421,3207211.5000000,6737.5429688,1416.6043701,119.6711960,1.1263299,447.7654724,2915.2695312,10180470784.0000000,25149.3027344,1313.0002441,2157.0000000,80439.1328125,80347.9765625,391708.0000000,1215.0000000,3880.0000000,382.5129700,214.7734985,2.3053484,3890519.7500000,7192.5898438,1458.1325684,115.2169113,1.0581642,739.1569824,3094.8073730,18435819520.0000000,30057.7792969,1397.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,846.9755249,391.7821350,2.3317256,5539375.0000000,8738.8583984,2078.5139160,163.2603455,1.0970812,0,,,,2742,,,none,,,,,1.0000000,0.7500000,,8.154566441219211
