OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,2944,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,3.0000000,1.3000382,1.0000000,0.0000000,1.0000000,21.9380836,0.4875143,0.4875143,82.9174347,908.4248657,267605.3437500,106.9953842,96.0299759,17.0000000,61.8499107,260.9284058,2176.0000000,9.0000000,29.0000000,12.8265448,9.4411755,1.2993287,354.0047302,81.1693954,42.5220108,114.3185196,1.4810363,287.1421509,931.3375854,1256789.3750000,73.7308731,21.6674519,56.0000000,340.7610168,1690.0415039,9904.0000000,32.0000000,101.0000000,64.4938736,33.5611610,1.8445375,2904.3679199,223.3146667,85.9044876,118.9309692,1.3663847,514.6096191,1169.8845215,17353046.0000000,94.8284378,61.8179092,310.0000000,3241.2607422,6706.1865234,135656.0000000,183.0000000,583.0000000,131.8358765,40.3490067,3.6894820,14370.2617188,548.4389648,186.7210236,27.0167122,1.6656436,601.8706665,1355.0765381,33702100.0000000,113.7926483,99.6682434,756.0000000,16049.5527344,17726.1718750,263383.0000000,441.0000000,1420.0000000,184.3851471,62.7442894,3.8657088,672791.9375000,3210.1774902,752.5770874,24.8791981,1.2188983,644.5175171,1410.2551270,39865684.0000000,111.9897156,96.0495605,1368.0000000,45458.4257812,43037.7304688,311535.0000000,807.0000000,2586.0000000,254.4932709,106.4914551,3.6063945,2256110.2500000,5679.0126953,1118.8485107,122.5407486,1.1375631,1006.9167480,1635.0694580,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,907.1758423,397.9623108,2.9489577,5539375.0000000,8738.8583984,2078.8920898,162.8083496,1.0970812,2944,,,none,,,,,1.0000000,0.5000000,,1.300038190426597
12,2945,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,4.0000000,18.8044205,1.0000000,0.0000000,1.0000000,258.7765808,7.0516577,7.0516577,129.2388763,107.2807617,3564757.2500000,767.3055420,146.3734283,41.0000000,239.4658356,1216.0272217,5407.0000000,21.0000000,67.0000000,26.1245785,19.4168072,1.3485445,2098.9707031,178.9659882,53.7452431,101.0223236,1.2142966,321.2205200,314.9932861,96968024.0000000,2053.8962402,66.4325790,196.0000000,1613.3493652,4679.1171875,73572.0000000,125.0000000,400.0000000,86.9912338,35.7519188,2.8139989,9058.1875000,368.5285034,112.5693512,16.0375233,1.1931390,433.5990601,649.1755981,672350784.0000000,3166.7106934,108.5582962,610.0000000,10965.0722656,14435.2656250,233410.0000000,344.0000000,1104.0000000,138.9496918,50.4208260,3.5084169,408714.6250000,2674.6428223,618.7962646,334.5265503,1.3928410,484.3993835,749.4841919,1110813312.0000000,3598.8164062,111.9063568,1171.0000000,37993.4960938,34967.9765625,299623.0000000,660.0000000,2125.0000000,196.3636627,82.0981750,3.2535429,2132499.5000000,5540.3872070,1101.5333252,122.3836670,1.1454639,568.0077515,834.5811768,1344388352.0000000,3576.8461914,114.4299393,2002.0000000,71711.2421875,69009.6406250,375761.0000000,1143.0000000,3655.0000000,377.6396179,200.6353455,2.9242139,3520442.0000000,6859.1689453,1411.2541504,119.0330734,1.0634962,859.4961548,1017.5347900,2425881600.0000000,3955.1601562,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,879.6821899,395.9383850,2.7201202,5539375.0000000,8738.8583984,2063.7407227,163.0553894,1.0970812,2945,,,none,,,,,1.0000000,0.5000000,,18.804420943763777
13,2946,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,5.9008284,1.0000000,87.6397400,1.1822430,90.1366043,35.0777130,35.0777130,156.6408997,182.0467529,3135445.2500000,119.6623993,112.2135086,75.0000000,493.8799744,1480.5993652,24581.0000000,51.0000000,160.0000000,47.9859505,28.8890362,1.7575204,2394.6152344,210.3300018,66.0637970,153.8878632,1.4701338,290.8066711,696.6395264,23196118.0000000,140.7325287,153.5855408,443.0000000,5756.0146484,10624.5390625,181305.0000000,249.0000000,795.0000000,91.7092438,33.2006721,3.0318573,104814.4453125,1300.1007080,314.0538025,341.9803162,1.2832847,364.8591003,922.2666626,37134868.0000000,134.5543976,141.1840668,970.0000000,25019.2187500,24982.5410156,290201.0000000,553.0000000,1778.0000000,153.6521301,58.9564743,2.9607925,1332631.0000000,4498.3847656,861.7532349,309.0696716,1.2083520,431.7431641,1008.1344604,45219156.0000000,131.0437317,134.1492767,1712.0000000,59472.7421875,55507.0625000,353359.0000000,1004.0000000,3217.0000000,303.1898804,157.7191620,2.7227142,3221359.7500000,6748.6171875,1399.4180908,119.9498596,1.1250724,495.9995728,1069.4000244,52292436.0000000,127.7047958,127.4630585,2209.0000000,83439.5625000,83975.5312500,408620.0000000,1237.0000000,3951.0000000,441.2868958,237.1485291,2.5929413,4099912.2500000,7410.4936523,1538.1982422,118.3992081,1.0658838,745.3146362,1236.4462891,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,854.9689941,391.1115112,2.5315866,5539375.0000000,8738.8583984,2070.7973633,163.7319336,1.0970812,2946,,,none,,,,,1.0000000,0.5000000,,5.900828306988834
14,2947,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,1.2757202,1.0000000,0.0000000,1.0000000,64.3910599,0.4783951,0.4783951,155.4834137,924.8345337,2282069.2500000,105.0849152,83.3892822,62.0000000,387.0153198,1218.7247314,17914.0000000,46.0000000,145.0000000,34.9443817,23.1147480,1.6117070,2389.5791016,210.2584534,78.6237335,153.1877289,1.4722300,297.5957642,1431.6546631,22122070.0000000,134.8430939,141.8125153,417.0000000,5168.9477539,10309.0332031,172914.0000000,240.0000000,765.0000000,77.0243988,32.9995766,2.4378855,60377.9882812,1007.0688477,269.6317749,64.2438507,1.3366873,375.2165527,1669.8984375,36921556.0000000,133.9257812,139.9272919,935.0000000,23174.4062500,23571.7558594,288535.0000000,530.0000000,1706.0000000,137.7519836,57.8636093,2.5009463,1052129.6250000,3913.3193359,744.5964355,24.2554817,1.1582744,438.8434143,1751.7875977,44660820.0000000,130.0486603,132.1599274,1663.0000000,57830.2304688,53598.9179688,348997.0000000,982.0000000,3145.0000000,278.6231995,150.7476807,2.3477740,3215165.2500000,6745.9633789,1411.8181152,120.2460556,1.1263536,501.6381836,1812.8909912,51673812.0000000,126.6504822,125.3550720,2189.0000000,81606.9062500,81347.7734375,403786.0000000,1228.0000000,3922.0000000,417.2876587,231.1410828,2.2646034,3982638.2500000,7280.9155273,1550.3968506,118.6811981,1.0592325,756.8398438,1983.1892090,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,840.5923462,391.1540527,2.2991555,5539375.0000000,8738.8583984,2084.7880859,163.6411896,1.0970812,2947,,,none,,,,,1.0000000,0.5000000,,1.275720236450607
15,2948,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,1.8372737,1.0000000,91.7789764,1.4250443,255.8214874,35.1060944,35.1060944,75.5082016,294.3107300,333141.3437500,111.3252335,102.7774429,21.0000000,82.6281204,359.3789368,2688.0000000,11.0000000,36.0000000,19.8280945,13.8342142,1.3131627,453.3661194,94.3106918,48.3174400,102.5175476,1.5612159,307.8644104,341.5809631,2397525.2500000,77.5891495,28.3393021,83.0000000,471.3652039,1894.5328369,18816.0000000,53.0000000,168.0000000,83.0794754,40.1511078,2.0460422,3108.6269531,227.4746704,88.5824738,118.2783279,1.3246088,492.1119995,633.2623901,21451222.0000000,102.6879425,77.5061722,402.0000000,4808.3823242,9749.3837891,167673.0000000,233.0000000,741.0000000,140.5511322,42.4907913,3.9613922,52961.1562500,938.6250000,262.2201538,60.3369713,1.3237833,576.4093628,805.0930176,36647572.0000000,117.7091217,107.4945145,908.0000000,21225.5195312,22590.0625000,286394.0000000,515.0000000,1660.0000000,203.4001617,72.2558517,3.6578996,985498.1250000,3802.1833496,769.8800049,25.8898315,1.1673483,632.4428711,861.3956909,43377748.0000000,115.7716904,103.6078339,1596.0000000,55676.8242188,50721.6718750,338973.0000000,946.0000000,3031.0000000,323.9861145,153.0911407,3.3528154,3207211.5000000,6737.5429688,1431.2763672,119.1588135,1.1263299,964.0789795,1065.8940430,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,909.5309448,398.9631042,2.8987606,5539375.0000000,8738.8583984,2080.3522949,162.7342529,1.0970812,2948,,,none,,,,,1.0000000,0.5000000,,1.837273767624948
16,2952,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,5.0000000,4.7357907,1.0000000,0.0000000,1.0000000,293.1641235,1.7759216,1.7759216,79.1171722,495.1113586,2872661.2500000,944.3949585,103.9369659,22.0000000,84.3296661,359.3789368,2816.0000000,12.0000000,39.0000000,18.1892319,12.4104776,1.3164744,469.2655029,97.4009705,45.8161011,99.0163345,1.6087853,305.3039856,542.1117554,25154902.0000000,1000.7410889,28.3393021,83.0000000,471.3652039,1894.5328369,18816.0000000,53.0000000,168.0000000,78.0560303,37.4274902,2.0430152,3108.6269531,227.4746704,83.6856003,118.6242828,1.3246088,491.7311401,841.2080688,285438688.0000000,1463.0718994,79.1709213,411.0000000,4934.5268555,9835.3457031,171195.0000000,236.0000000,751.0000000,135.8842621,39.8272514,4.1454868,53110.9218750,938.6889648,259.0522766,59.3780785,1.3202304,574.0105591,1008.2070923,523621664.0000000,1727.1577148,107.5976105,914.0000000,21525.9335938,22756.0957031,286700.0000000,519.0000000,1672.0000000,198.4203491,69.5612946,3.7742825,985498.1250000,3802.1833496,769.6632080,25.4895840,1.1673483,631.2116089,1065.5892334,621124416.0000000,1701.6396484,103.9721375,1611.0000000,56242.4179688,51889.6992188,340273.0000000,953.0000000,3052.0000000,321.5549011,152.2339935,3.4455783,3207211.5000000,6737.5429688,1425.9291992,119.1805801,1.1263299,961.4368286,1269.1994629,1175778432.0000000,1916.9903564,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,904.1653442,397.4591980,2.9501498,5539375.0000000,8738.8583984,2076.8552246,162.8468170,1.0970812,2952,,,none,,,,,1.0000000,0.5000000,,4.735790579481921
17,2954,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,4.0000000,1.6422523,1.0000000,0.0000000,1.0000000,27.5901985,0.6158446,0.6158446,94.3863831,792.6777344,3200341.2500000,899.4005127,127.7283096,30.0000000,136.9027863,578.8380737,3840.0000000,18.0000000,57.0000000,22.6095352,18.1385860,1.2134773,1216.3157959,143.8341675,55.8167229,25.2470875,1.3535300,322.9462585,940.7634277,48013140.0000000,758.0849609,51.3905945,152.0000000,1108.2033691,2743.7304688,53116.0000000,98.0000000,314.0000000,88.7668228,41.6770515,2.2886229,7978.5727539,341.7466431,109.1706467,67.8737183,1.1648592,448.2113647,1272.7851562,231647184.0000000,996.5366821,99.9999695,543.0000000,8012.1235352,12869.8779297,213779.0000000,307.0000000,983.0000000,136.0751648,49.0911789,3.5047283,180546.5312500,1689.8596191,476.9303284,4.8306155,1.2586421,510.9610596,1397.8214111,338340832.0000000,1069.6328125,111.1705856,1109.0000000,33403.4765625,31615.7890625,297322.0000000,620.0000000,2000.0000000,200.0142212,83.7521286,3.1666865,1888045.2500000,5252.0654297,1038.1951904,25.3584480,1.1626205,589.8021851,1476.8052979,418713504.0000000,1072.8367920,112.4937057,1909.0000000,65904.1640625,63501.0742188,369433.0000000,1111.0000000,3555.0000000,369.3097839,197.2463989,2.8610053,3300609.2500000,6799.2744141,1418.4234619,118.7544022,1.1146054,888.6744385,1661.8530273,705908288.0000000,1150.9136963,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,889.8438110,398.9442139,2.6815779,5539375.0000000,8738.8583984,2064.1164551,162.7796783,1.0970812,2954,,,none,,,,,1.0000000,0.5000000,,1.642252297081854
18,2955,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,4.0000000,6.1036100,1.0000000,0.0000000,1.0000000,27.5906963,2.2888536,2.2888536,95.6415024,346.7448730,1955157.3750000,551.9600830,127.7283096,30.0000000,136.9027863,578.8380737,3840.0000000,18.0000000,57.0000000,25.7027092,20.5506401,1.2152390,1216.3157959,143.8341675,58.8894310,25.4382229,1.3535300,322.5846252,491.1113586,27101398.0000000,426.0828552,50.6603737,149.0000000,1068.9724121,2689.0471191,51891.0000000,98.0000000,314.0000000,91.8142853,44.4051552,2.2280617,7834.9208984,339.1559448,112.0025558,66.5257034,1.1683000,449.6604004,825.1856079,129391320.0000000,555.4459839,99.9999695,543.0000000,8012.1235352,12869.8779297,213779.0000000,305.0000000,977.0000000,139.9340973,51.5413475,3.4045906,180546.5312500,1689.8596191,480.4945374,5.0097532,1.2586421,512.0465698,949.4796143,188197648.0000000,594.8894043,111.1702118,1106.0000000,33353.7343750,31302.6835938,296946.0000000,618.0000000,1993.0000000,203.3561859,85.8982697,3.0901928,1888045.2500000,5252.0654297,1042.0629883,25.3667469,1.1626205,591.2527466,1028.8076172,232896080.0000000,596.6138306,112.4437485,1909.0000000,65904.1640625,63501.0742188,369433.0000000,1108.0000000,3546.0000000,373.1745911,199.9824219,2.7973120,3300609.2500000,6799.2744141,1418.3500977,118.5979385,1.1146054,890.1257324,1213.6479492,392333920.0000000,639.6616211,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,893.7119141,400.2087708,2.6478252,5539375.0000000,8738.8583984,2061.3710938,162.7037964,1.0970812,2955,,,none,,,,,1.0000000,0.5000000,,6.103609903533849
19,2956,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,5.0000000,2.2066381,1.0000000,0.0000000,1.0000000,175.4226685,0.8274893,0.8274893,146.3667755,555.7333374,5081685.5000000,843.2589111,168.1320190,56.0000000,340.7610168,1690.0415039,9904.0000000,32.0000000,101.0000000,38.4771500,27.2616901,1.3678424,2904.3679199,223.3146667,65.0376205,121.9367752,1.3663847,320.6837463,920.0800171,147303376.0000000,2415.4282227,107.8818588,292.0000000,3028.2995605,6485.8740234,128855.0000000,177.0000000,563.0000000,92.9794235,32.2079201,3.3128338,14348.6074219,548.4267578,186.1938324,19.5515728,1.6680830,407.8049011,1189.8812256,797491456.0000000,3644.5095215,122.2205505,736.0000000,15497.3955078,17587.2812500,260082.0000000,431.0000000,1388.0000000,144.1056824,53.9753380,3.2859957,593373.8750000,3118.3510742,742.0007935,22.6687737,1.3041024,449.9040527,1263.4331055,1264295168.0000000,4074.4577637,115.4657364,1339.0000000,44478.7304688,41765.0312500,309153.0000000,787.0000000,2523.0000000,210.4676056,93.9503708,3.1183040,2246362.5000000,5668.2524414,1095.4166260,122.7691650,1.1381741,537.0256348,1352.8695068,1536731392.0000000,4058.5356445,118.4540558,2101.0000000,77132.8125000,76685.9218750,387576.0000000,1184.0000000,3785.0000000,399.9052124,213.6420441,2.8228226,3625805.0000000,6946.0322266,1404.7088623,119.3184662,1.0589106,814.1825562,1530.6246338,2737752064.0000000,4463.6342773,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,869.2462158,393.7025452,2.6673534,5539375.0000000,8738.8583984,2063.9033203,163.3217010,1.0970812,2956,,,none,,,,,1.0000000,0.5000000,,2.206638024154361
20,2957,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,6.7521429,0.9999999,59.8184891,1.1314054,216.6008911,24.9639874,24.9639874,139.5028229,61.6095200,685141.3125000,119.9509277,115.9190140,40.0000000,259.5304260,1306.0272217,5438.0000000,25.0000000,80.0000000,27.6539879,19.7860756,1.4050295,2430.4179688,198.3032684,56.1913528,113.4700546,1.2875643,328.2277832,361.1426697,13282773.0000000,107.6985474,87.6074295,246.0000000,2366.8364258,5852.7998047,103857.0000000,152.0000000,488.0000000,90.7886963,32.9260406,3.3197169,12860.6621094,504.5079956,190.0968781,19.3458939,1.5749360,425.0171814,662.8864136,32057302.0000000,122.5405884,117.1683731,668.0000000,13435.1591797,16597.7304688,250533.0000000,374.0000000,1199.0000000,140.5062561,52.1992188,3.3849230,498024.7187500,2874.4418945,623.3948975,333.8663635,1.3202200,467.5566101,742.2891846,38839380.0000000,120.6355896,113.3432007,1255.0000000,41089.5625000,37509.9960938,303358.0000000,728.0000000,2340.0000000,199.6802368,85.6620255,3.2040648,2185626.7500000,5590.2690430,1093.8627930,122.5746384,1.1378357,549.7308350,827.0979614,48382932.0000000,121.6024246,115.2626343,2053.0000000,74741.1953125,71974.6250000,378077.0000000,1164.0000000,3723.0000000,375.9200439,199.8660736,2.8941493,3535578.2500000,6875.9428711,1403.3797607,119.1633072,1.0641289,838.3052979,1010.8452759,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,873.7166748,394.5819397,2.7001173,5539375.0000000,8738.8583984,2060.3054199,163.2714844,1.0970812,2957,,,none,,,,,1.0000000,0.5000000,,6.752143013647981
21,2958,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,3.0000000,3.2724440,1.0000000,0.0000000,1.0000000,87.4095993,1.2271665,1.2271665,151.6821594,474.8265991,2263125.2500000,152.1877136,177.6050415,76.0000000,439.0367737,1879.2680664,17766.0000000,52.0000000,165.0000000,49.9840889,32.7395554,1.4981980,3108.6269531,227.4746704,66.7387848,121.8958511,1.3246088,301.7676086,932.4187622,20561494.0000000,130.7032013,133.5423126,383.0000000,4429.6625977,9296.0498047,160722.0000000,224.0000000,714.0000000,100.0031815,33.2465973,3.4899991,37824.6992188,791.2904663,253.2465668,347.6006165,1.3173056,385.7031250,1181.3011475,36165076.0000000,131.6797333,135.4367676,873.0000000,19979.7871094,21158.4824219,282624.0000000,502.0000000,1618.0000000,160.7910919,61.1701469,3.2358706,955318.6875000,3776.4670410,767.7205200,24.0394974,1.1879913,435.0373840,1247.8580322,42326420.0000000,126.1424866,124.3510666,1541.0000000,54265.3007812,49659.6953125,330538.0000000,916.0000000,2938.0000000,263.8587646,129.6653137,3.0244248,3207211.5000000,6737.5429688,1406.7125244,119.3205414,1.1263299,503.0826721,1318.4169922,50127636.0000000,124.0309830,120.1177368,2156.0000000,80437.7109375,80347.9765625,391707.0000000,1214.0000000,3877.0000000,409.6383972,219.0600433,2.8163378,3890519.7500000,7192.5898438,1450.4124756,84.6352310,1.0581642,774.9340820,1497.7727051,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,869.7867432,393.7876892,2.6704469,5539375.0000000,8738.8583984,2065.3806152,163.2840881,1.0970812,2958,,,none,,,,,1.0000000,0.5000000,,3.272443921757481
22,2959,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,2.7951202,1.0000000,94.9789505,1.4344656,186.9565125,36.6652756,36.6652756,136.9568176,21.8906097,202069.3281250,80.3517227,45.8316574,13.0000000,70.6135712,359.5928040,1664.0000000,9.0000000,29.0000000,13.3927870,10.2037764,1.4098784,275.3690491,90.5342484,47.0654602,233.4580994,2.3686495,326.3834229,112.7687149,4043093.2500000,82.2497940,37.1893311,113.0000000,700.7623291,2125.3085938,31672.0000000,73.0000000,233.0000000,60.3497734,30.1959496,2.0726314,4832.2583008,268.8309631,76.5977402,69.5702438,1.1901414,470.6454163,435.5383911,24461270.0000000,108.4253693,88.9649963,476.0000000,6401.1416016,11072.3525391,191189.0000000,265.0000000,845.0000000,109.6451874,34.6302338,3.6296608,114836.2734375,1353.5598145,316.5960693,344.3148193,1.2695972,542.8143311,583.5643921,37288340.0000000,118.5810318,109.2370300,1016.0000000,26907.4609375,26308.6015625,291400.0000000,576.0000000,1859.0000000,171.8412323,63.5226784,3.3261456,1452210.2500000,4689.2236328,926.6302490,138.7197266,1.2049320,617.7579346,658.3060303,46180820.0000000,118.8866959,109.8339310,1783.0000000,62069.9257812,58008.4687500,360871.0000000,1040.0000000,3332.0000000,334.0040283,172.2848053,2.9970672,3256166.2500000,6753.7451172,1406.3352051,119.4991837,1.1147382,925.5770874,846.7148438,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.5641479,392.8533020,2.7240512,5539375.0000000,8738.8583984,2068.1494141,163.3788910,1.0970812,2959,,,none,,,,,1.0000000,0.5000000,,2.795120208391745
23,2960,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,2.0000000,2.7376895,1.0000000,83.9079666,1.3199098,301.6478577,32.4921188,32.4921188,127.9552002,24.0126038,202069.3281250,80.3517227,45.8316574,13.0000000,70.6135712,359.5928040,1664.0000000,9.0000000,29.0000000,13.3670177,9.6998072,1.4450125,275.3690491,90.5342484,45.6960068,232.4190979,2.3686495,325.4132996,128.8263550,4592981.5000000,83.9024200,40.4122009,122.0000000,826.6098022,2391.6376953,35968.0000000,79.0000000,251.0000000,63.3537521,31.8212090,2.2020760,6533.4316406,318.4441528,90.7116241,69.2816620,1.2351376,466.0050049,462.5368042,25580758.0000000,110.2954483,92.7001648,492.0000000,6662.6186523,11399.4814453,199935.0000000,278.0000000,890.0000000,115.6053696,37.9774284,3.5978649,124557.2812500,1384.0050049,316.8416748,344.7032776,1.2237602,533.6741333,600.1112061,37483796.0000000,118.8376846,109.7499390,1041.0000000,28002.0917969,27492.9082031,292927.0000000,593.0000000,1914.0000000,174.3416138,65.7832031,3.2981813,1620363.3750000,5034.5156250,1022.3363037,24.6956692,1.2447815,610.5834351,676.9367065,46584084.0000000,119.3569489,110.7739105,1828.0000000,63485.5898438,59820.5820312,364003.0000000,1065.0000000,3408.0000000,340.4924927,177.7494812,2.9666057,3256166.2500000,6753.7451172,1407.6705322,119.4306335,1.1147382,915.0693970,863.7138672,78497368.0000000,127.9821930,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.5354004,393.2672729,2.7141597,5539375.0000000,8738.8583984,2067.9458008,163.3196259,1.0970812,2960,,,none,,,,,1.0000000,0.5000000,,2.737689427626101
24,2961,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,4.0000000,12.5416946,1.0000000,2.3940802,1.0002177,337.5754395,5.6009154,5.6009154,136.9594574,355.1741333,44323028.0000000,2019.3656006,155.0918274,92.0000000,600.3873291,1764.8514404,29943.0000000,64.0000000,204.0000000,43.3132935,25.2559738,1.8719941,3434.9790039,262.5689697,73.0829697,152.3015289,1.5971762,271.9126892,954.2627563,928932224.0000000,7285.4868164,174.1457520,495.0000000,6737.8559570,11401.4833984,201322.0000000,280.0000000,896.0000000,91.7172394,36.2319832,2.7117019,126780.2343750,1386.2017822,306.3578186,342.5261536,1.2061228,335.9766541,1148.8591309,2689658624.0000000,10759.3369141,143.2964172,1051.0000000,28585.2714844,27761.6054688,293158.0000000,593.0000000,1914.0000000,149.3517914,61.4413376,2.6766152,1620363.3750000,5034.5156250,1006.6652222,24.5853596,1.2447815,411.7360229,1247.5330811,3632270336.0000000,11281.3710938,139.9922333,1844.0000000,64131.5976562,60139.1953125,364292.0000000,1072.0000000,3431.0000000,315.4731140,171.8033295,2.4645953,3256166.2500000,6753.7451172,1407.1235352,120.0737305,1.1147382,479.5647888,1309.2659912,4438876160.0000000,11294.3583984,134.2692413,2242.0000000,84794.3203125,85774.3593750,420698.0000000,1250.0000000,3996.0000000,455.7380676,249.6281281,2.3758552,4131939.2500000,7446.7968750,1545.8190918,118.5196381,1.0680097,713.8220825,1468.5607910,7401077760.0000000,12066.7255859,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,845.9806519,391.0156555,2.3924072,5539375.0000000,8738.8583984,2078.4650879,163.6454926,1.0970812,2961,,,none,,,,,1.0000000,0.5000000,,12.541694713957241
25,2962,34.8468018,34.8468018,128.0000000,0.0000000,1.5000000,4.0000000,7.1561022,1.0000000,0.0000000,1.0000000,336.3164368,2.6835384,2.6835384,136.8399506,471.6038513,52467796.0000000,2128.8422852,145.8417206,93.0000000,621.0047607,1775.3959961,31388.0000000,65.0000000,208.0000000,37.3431015,22.8397179,1.7812624,3434.9790039,262.5689697,81.8550186,152.8454742,1.5971762,269.7607117,1080.4934082,1014673280.0000000,7724.6186523,177.3775787,503.0000000,7071.6513672,11718.0224609,204386.0000000,285.0000000,912.0000000,83.4223938,38.0674934,2.2750072,167098.6093750,1636.7520752,443.9072876,2.3546464,1.2758014,332.3030701,1270.3315430,2827168000.0000000,11254.4033203,143.6070251,1063.0000000,29386.5078125,28032.8417969,293781.0000000,601.0000000,1939.0000000,142.2657623,63.7314873,2.3486416,1771184.6250000,5148.3208008,1000.1303711,25.0061550,1.1908512,407.9379578,1369.1939697,3803501568.0000000,11775.8388672,140.7882233,1865.0000000,64545.9179688,60622.5312500,364767.0000000,1083.0000000,3468.0000000,307.5144958,172.6436462,2.1999671,3256166.2500000,6753.7451172,1415.0681152,120.3099976,1.1147382,479.7857971,1434.3565674,4639126528.0000000,11781.6367188,135.2201233,2246.0000000,84953.5234375,85904.7109375,424403.0000000,1251.0000000,3999.0000000,457.6515808,255.1533508,2.1440260,4131939.2500000,7446.7968750,1553.6027832,118.7426910,1.0680097,709.3994141,1590.5543213,7703626752.0000000,12560.0019531,128.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,836.5192871,391.4967651,2.2274981,5539375.0000000,8738.8583984,2088.2341309,163.6113892,1.0970812,2962,,,none,,,,,1.0000000,0.5000000,,7.156102417994958
