OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,846,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,5.0000000,8.6788530,1.0000000,8.9354544,1.0025771,154.8159332,6.6053653,6.6053653,121.3523636,1604.6428223,1193138944.0000000,16640.2343750,1576.4752197,121.0000000,907.0479126,1975.4478760,96831.0000000,78.0000000,245.0000000,36.0621071,25.4127922,1.5524563,6777.6347656,325.9356689,101.7096024,62.3902969,1.2473139,206.9895935,2025.4848633,6674461184.0000000,37340.0429688,1274.0593262,456.0000000,5634.9291992,11032.7939453,210372.0000000,257.0000000,815.0000000,62.3423309,33.8356590,2.0468299,41984.0312500,844.5023193,238.1892700,347.9727478,1.3517853,280.0534973,2176.4172363,10488613888.0000000,39644.0078125,1043.0064697,855.0000000,19397.2343750,21279.9824219,283351.0000000,488.0000000,1575.0000000,125.4042969,55.6758423,2.2526498,955318.6875000,3776.4670410,757.3545532,24.7358055,1.1879913,340.7628174,2237.9492188,12274398208.0000000,38181.4921875,942.3264160,1508.0000000,51676.8281250,47787.8164062,327775.0000000,898.0000000,2881.0000000,230.8041992,119.9320297,2.1891682,2585886.7500000,6074.9291992,1252.5229492,154.4447632,1.1356986,425.4921265,2309.7353516,15164035072.0000000,38298.2773438,913.4568481,2145.0000000,79705.0000000,78710.5468750,390060.0000000,1209.0000000,3861.0000000,392.9386597,212.1661835,2.1230357,3774185.2500000,7094.6015625,1458.0080566,115.2285233,1.0612628,730.5270996,2489.2851562,24727201792.0000000,40315.2578125,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,880.7119751,391.5032654,2.2496328,5539375.0000000,8738.8583984,2078.6523438,163.2695007,1.0970812,846,,,none,,,,,1.0000000,0.5000000,,8.678853393771366
12,2644,23.8691006,18.8691006,979.0000000,1.0000000,1.5000000,4.0000000,5.0047793,1.0000000,0.0000000,1.0000000,347.6417236,1.8767922,1.8767922,140.8908234,2425.8249512,175278592.0000000,3836.7124023,1229.3288574,140.0000000,1462.2618408,2685.1552734,53755.0000000,107.0000000,345.0000000,32.1200523,19.9758854,1.9073727,11362.8535156,509.7175598,152.3698273,22.8235989,1.8195412,251.7803802,3099.4809570,1376576384.0000000,8428.0439453,1735.9865723,729.0000000,16126.0341797,17461.9902344,238316.0000000,435.0000000,1401.0000000,92.3459167,46.3484535,2.0400808,700089.8750000,3347.4316406,736.0180664,24.7497406,1.2736784,302.1090393,3261.1477051,3002712064.0000000,10937.9912109,1208.8621826,1381.0000000,46731.1093750,43537.8710938,312224.0000000,819.0000000,2626.0000000,168.7888184,91.7449417,2.0495389,2389997.0000000,5893.3017578,1243.1381836,149.1505280,1.1564054,375.9434509,3375.4282227,5082380800.0000000,14690.9082031,1209.6031494,2124.0000000,78566.6484375,77431.4375000,388969.0000000,1193.0000000,3813.0000000,352.3115540,205.7510529,1.9658724,3742634.2500000,7064.7724609,1418.7253418,120.5446854,1.0612290,460.4201050,3456.6359863,7563758080.0000000,18207.5390625,1184.2468262,2325.0000000,92019.9140625,92995.5390625,462444.0000000,1280.0000000,4097.0000000,515.1694336,287.4018860,1.9581457,4591215.5000000,7800.4394531,1616.4406738,91.7852249,1.0546311,634.3629761,3587.2651367,15178529792.0000000,24747.0917969,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,817.7214355,390.4303589,2.0835929,5539375.0000000,8738.8583984,2094.8859863,163.6536407,1.0970812,2644,,,none,,,,,1.0000000,0.5000000,,0.218666870403610
13,2645,23.8691006,18.8691006,979.0000000,1.0000000,1.5000000,4.0000000,5.0010276,1.0000000,0.0000000,1.0000000,32.3888283,1.8753853,1.8753853,146.0796967,3014.9377441,375480768.0000000,7249.6821289,2195.0529785,197.0000000,2054.4680176,4338.1440430,96072.0000000,132.0000000,423.0000000,40.5448380,26.1649284,1.7854433,13230.1347656,517.9172363,150.3735657,23.7238960,1.6134168,236.3812256,3561.6911621,4831426048.0000000,28356.1582031,1790.9267578,666.0000000,13444.0097656,16326.7724609,249555.0000000,380.0000000,1219.0000000,86.5668564,46.2135124,1.9360163,498024.7187500,2874.4418945,588.0607910,331.9690552,1.3202200,277.7095032,3678.9895020,13224426496.0000000,48459.0000000,1148.4699707,1259.0000000,41320.8906250,37943.4335938,303754.0000000,732.0000000,2354.0000000,146.8294220,78.6627579,2.0044656,2185626.7500000,5590.2690430,1113.9204102,124.3673859,1.1378357,357.0439453,3788.5581055,18672801792.0000000,54682.3085938,1138.1081543,2054.0000000,74763.8515625,71974.6250000,378078.0000000,1166.0000000,3729.0000000,320.7391052,188.8037262,1.9281251,3542684.5000000,6879.1186523,1421.3170166,120.6133118,1.0629755,443.5418396,3867.0507812,24900796416.0000000,60458.3125000,1123.7946777,2301.0000000,90061.5312500,91288.0078125,448887.0000000,1272.0000000,4069.0000000,487.9299927,276.2189941,1.9174439,4420047.0000000,7626.8164062,1617.8952637,91.8822174,1.0472487,641.7934570,4007.6499023,45520998400.0000000,74217.4843750,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,817.4107666,391.0022278,2.0556300,5539375.0000000,8738.8583984,2097.9406738,163.6392212,1.0970812,2645,,,none,,,,,1.0000000,0.5000000,,0.101369867190411
14,2650,18.8691006,18.8691006,979.0000000,0.0000000,1.7500000,4.0000000,10.6589155,1.0000000,0.0000000,1.0000000,108.3367004,4.6632757,4.6632757,123.1182251,1452.9107666,553022720.0000000,8627.7548828,1350.4709473,85.0000000,563.9824219,1193.4815674,81334.0000000,51.0000000,162.0000000,36.7860222,27.0386887,1.3843962,4618.7431641,274.1455078,70.6456070,20.7366352,1.2948772,228.2782440,1827.9428711,2975944960.0000000,17408.7265625,1085.4410400,350.0000000,3941.3293457,7361.8344727,192783.0000000,213.0000000,676.0000000,70.2694778,34.2439537,2.7268746,18709.6679688,575.4212036,182.0386353,15.7350960,1.4083019,300.2577515,1977.5223389,5419053056.0000000,20913.6640625,951.2157593,690.0000000,13863.9433594,17823.0371094,265375.0000000,387.0000000,1240.0000000,120.1453476,49.9640350,2.8484454,498024.7187500,2874.4418945,626.6261597,332.7320251,1.3202200,349.2152405,2035.8056641,7006480384.0000000,21967.6152344,869.8944092,1262.0000000,41311.4609375,38090.2148438,304691.0000000,730.0000000,2346.0000000,186.6003113,81.0608215,2.8507154,2185626.7500000,5590.2690430,1083.8195801,123.0305405,1.1378357,452.2724609,2119.4064941,9025473536.0000000,23050.9414062,881.5816650,2055.0000000,74769.1796875,72030.4375000,378079.0000000,1165.0000000,3726.0000000,377.8150940,192.9291840,2.6422744,3542684.5000000,6879.1186523,1392.9155273,119.4936752,1.0629755,777.8622437,2303.2971191,16729376768.0000000,27275.5937500,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,905.9399414,391.4766235,2.5836198,5539375.0000000,8738.8583984,2058.4155273,163.6292725,1.0970812,2650,,,none,,,,,1.0000000,0.7500000,,10.658915244213262
15,2651,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,3.0000000,1.8283585,1.0000000,0.0000000,1.0000000,251.8613586,0.6856344,0.6856344,122.2732773,5515.2333984,99349248.0000000,1304.3780518,1642.2685547,140.0000000,1093.8068848,2458.1503906,102133.0000000,94.0000000,302.0000000,38.3773766,26.6174965,1.5121063,5942.5185547,315.1482239,102.7155609,64.9389496,1.3299929,210.2807312,5976.6718750,221581312.0000000,1196.0286865,1418.6873779,505.0000000,6954.5478516,12430.3847656,226987.0000000,285.0000000,906.0000000,70.4276657,39.0779572,2.0305209,104814.4453125,1300.1007080,303.9907837,66.1190643,1.2832847,270.7578125,6110.1811523,284178560.0000000,1029.7475586,1084.8878174,980.0000000,25249.2050781,25325.4726562,290926.0000000,560.0000000,1805.0000000,134.2775574,61.0264587,2.2267895,1332631.0000000,4498.3847656,840.6955566,309.6369934,1.2083520,356.5584412,6198.8496094,348046560.0000000,1006.2131958,1037.0145264,1720.0000000,59280.5625000,54633.8046875,356163.0000000,1003.0000000,3213.0000000,302.1888123,164.1605835,2.1282225,3221359.7500000,6748.6171875,1420.7824707,119.7501755,1.1250724,427.7760620,6256.7070312,399399040.0000000,975.3803711,974.8881226,2208.0000000,83108.5781250,83714.3203125,408619.0000000,1236.0000000,3948.0000000,443.9080200,240.1685028,2.0922034,4099912.2500000,7410.4936523,1559.7142334,118.2389145,1.0658838,699.9671021,6423.7153320,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,878.7913208,392.0532837,2.2337773,5539375.0000000,8738.8583984,2082.8876953,163.2212372,1.0970812,2651,,,none,,,,,1.0000000,0.5000000,,1.828358523134518
16,2652,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,4.0000000,14.6039896,1.0000000,41.0387802,1.0242853,257.3436890,20.8660393,20.8660393,137.5910339,748.8452759,372449120.0000000,6939.9731445,1000.7980347,77.0000000,520.4213257,1281.3677979,66531.0000000,53.0000000,168.0000000,37.2166595,25.2152920,1.5585816,3526.7570801,240.2931519,74.5083542,41.3908234,1.3028589,239.1862030,1189.4420166,1809618176.0000000,10188.5126953,1081.4395752,366.0000000,4157.6123047,8430.1650391,191476.0000000,213.0000000,676.0000000,65.3161163,33.9007072,2.2633305,19026.7636719,576.9002075,180.9808960,23.8064709,1.3919594,310.4902039,1341.5695801,2660302592.0000000,10126.2402344,956.2749634,690.0000000,13792.6748047,17993.2167969,265746.0000000,388.0000000,1243.0000000,114.0796585,52.8219109,2.4391408,489905.2187500,2852.5927734,607.5419312,334.2928772,1.3217753,357.3794250,1398.7939453,3157965568.0000000,9888.1259766,869.0629883,1260.0000000,41249.9179688,37851.1953125,304371.0000000,729.0000000,2342.0000000,177.4713898,84.2740784,2.4605272,2185626.7500000,5590.2690430,1108.8021240,122.7826920,1.1378357,459.4148254,1482.7004395,3938791936.0000000,9981.8056641,880.7989502,2054.0000000,74746.5156250,72030.4375000,378078.0000000,1165.0000000,3726.0000000,367.4014893,197.5920105,2.3166356,3535578.2500000,6875.9428711,1418.1411133,119.3625336,1.0641289,782.6398926,1666.4498291,6546977792.0000000,10674.1992188,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,891.6488037,393.3201599,2.3752158,5539375.0000000,8738.8583984,2074.3532715,163.0797424,1.0970812,2652,,,none,,,,,1.0000000,0.5000000,,14.603989849463469
17,2653,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,2.5652196,1.0000000,0.0000000,1.0000000,259.6152344,0.9619573,0.9619573,143.7234802,3609.2875977,69166680.0000000,1047.2883301,1133.4991455,80.0000000,542.2109985,1283.3858643,71303.0000000,56.0000000,177.0000000,38.8937912,28.0549793,1.3967055,4554.8740234,273.7500916,80.7707748,31.8824406,1.3092492,240.4391937,4020.9130859,185652016.0000000,1020.1195679,1067.9549561,359.0000000,4048.8325195,8339.8740234,190287.0000000,210.0000000,667.0000000,70.1531143,35.4462509,2.5133822,19026.7636719,576.9002075,190.2829285,20.5539799,1.3919594,311.5194702,4172.1059570,257979552.0000000,960.6218872,947.0812988,677.0000000,13018.6201172,17210.5000000,264166.0000000,378.0000000,1211.0000000,118.3333130,54.0993271,2.6267385,485277.0312500,2845.9104004,621.5787354,334.2840881,1.3281369,358.0398865,4229.6689453,295818400.0000000,919.8692017,864.9585571,1243.0000000,40696.1914062,37082.7265625,302817.0000000,718.0000000,2308.0000000,179.2228851,82.9979324,2.6338522,2182754.7500000,5588.4125977,1096.8054199,122.4034576,1.1385763,461.9776611,4314.7202148,369100448.0000000,927.9866333,880.3569946,2046.0000000,73720.2187500,71026.4921875,377670.0000000,1161.0000000,3713.0000000,373.1709595,199.0740051,2.4536042,3535578.2500000,6875.9428711,1406.5966797,119.0381393,1.0641289,786.1364136,4498.2861328,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,899.2862549,394.0150452,2.4683545,5539375.0000000,8738.8583984,2060.4909668,163.1420135,1.0970812,2653,,,none,,,,,1.0000000,0.5000000,,2.565219678173808
18,2654,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,3.0000000,2.1227238,1.0000000,0.0000000,1.0000000,205.3011169,0.7960215,0.7960215,132.7649384,4329.2661133,52966184.0000000,935.0067749,914.3524170,58.0000000,379.9693298,872.3552246,54755.0000000,36.0000000,115.0000000,38.1662331,28.8357201,1.2899952,2934.3962402,217.5505524,54.3021011,357.5179443,1.2834878,249.3328094,4723.9609375,166457744.0000000,940.0496216,908.5864258,287.0000000,2912.0258789,4627.9882812,170681.0000000,173.0000000,545.0000000,75.0506363,38.1068611,2.5884447,13959.5800781,492.0360718,170.1034393,15.9314346,1.3801036,332.1475525,4897.9233398,249989936.0000000,944.6090698,915.2098999,608.0000000,9191.8525391,14949.9267578,256005.0000000,335.0000000,1074.0000000,120.0458908,56.2435112,2.7044716,214920.3281250,1890.9558105,523.6884766,5.3485003,1.3239617,382.3187561,4960.1425781,291507840.0000000,914.0294189,853.3412476,1124.0000000,34090.1562500,32120.5820312,298413.0000000,630.0000000,2031.0000000,179.3805695,79.8987808,2.7368581,1888045.2500000,5252.0654297,1039.3107910,24.0337658,1.1626205,483.7290649,5039.7177734,361958656.0000000,919.1381226,862.7275391,1936.0000000,67731.3828125,64969.4335938,370272.0000000,1121.0000000,3586.0000000,364.4470520,192.6517181,2.5377173,3448932.2500000,6838.2099609,1394.0682373,118.7615356,1.0789227,820.6208496,5225.1850586,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,912.4141846,396.2475281,2.5244944,5539375.0000000,8738.8583984,2046.8031006,163.2511597,1.0970812,2654,,,none,,,,,1.0000000,0.5000000,,2.122723874856173
19,2655,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,4.0000000,13.5506096,1.0000000,30.4057465,1.0354153,198.2462463,16.4836330,16.4836330,122.1033173,921.8430786,354951456.0000000,5514.2368164,1068.0805664,69.0000000,535.6080322,883.7325439,67844.0000000,39.0000000,124.0000000,32.1164780,24.1815815,1.3477963,6486.0859375,323.3074036,78.4076920,50.4578552,1.2824450,239.1736755,1293.8763428,1493993472.0000000,9119.4677734,991.8426514,277.0000000,2654.9182129,4909.7397461,179785.0000000,170.0000000,537.0000000,67.4955826,33.4360390,2.4840658,13835.1845703,480.4795837,137.6260681,10.5965281,1.3278685,315.6243286,1456.5174561,2314787072.0000000,8998.8505859,922.2589111,634.0000000,10873.6494141,15551.8212891,258477.0000000,355.0000000,1139.0000000,110.5001831,45.0697212,2.7031579,403516.1250000,2667.9782715,620.1336060,331.1992493,1.4037631,366.4325256,1518.7047119,2540291840.0000000,8067.3256836,858.6223755,1177.0000000,38033.1523438,34872.7031250,300466.0000000,658.0000000,2118.0000000,173.5837555,69.7675705,2.8164265,2132499.5000000,5540.3872070,1081.5847168,123.9699554,1.1454639,472.4925842,1602.6140137,2896475136.0000000,7495.1894531,874.5726318,1993.0000000,71264.7187500,68780.7734375,375541.0000000,1139.0000000,3642.0000000,370.6640930,184.0658722,2.6137726,3520442.0000000,6859.1689453,1389.5568848,120.2173843,1.0634962,802.2788086,1785.3875732,4085742336.0000000,6661.3989258,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,904.5467529,389.7202148,2.5528345,5539375.0000000,8738.8583984,2068.2001953,164.0451508,1.0970812,2655,,,none,,,,,1.0000000,0.5000000,,13.550609376940329
20,2657,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,3.0000000,2.3749645,1.0000000,0.0000000,1.0000000,134.2255096,0.8906116,0.8906116,130.5923920,3855.4685059,45366208.0000000,862.3996582,772.9937134,47.0000000,298.1732483,393.5465088,46992.0000000,29.0000000,93.0000000,26.4000473,20.2921791,1.3017269,2622.6477051,210.1097107,49.9794464,255.9871979,1.3394991,260.6736145,4221.9272461,153842352.0000000,905.5006104,840.0997925,235.0000000,2204.6318359,3842.6904297,157795.0000000,146.0000000,461.0000000,63.1717720,33.5599899,2.2958858,12005.5312500,450.5570068,152.1458893,10.8942289,1.3455760,342.2812500,4399.5434570,238117600.0000000,922.8230591,871.8861084,554.0000000,7848.3378906,13752.2695312,243878.0000000,304.0000000,969.0000000,100.1267471,44.6145973,2.7300961,124557.2812500,1384.0050049,327.9207458,341.3634338,1.2237602,400.0883179,4472.6748047,286801312.0000000,908.0888062,841.5301514,1059.0000000,29292.4921875,28215.0878906,293606.0000000,595.0000000,1920.0000000,162.0684509,63.1160126,2.8669543,1620363.3750000,5034.5156250,1019.0208740,23.4436932,1.2447815,502.0845947,4550.4096680,356917792.0000000,913.1184082,850.7375488,1847.0000000,64179.1757812,60710.8320312,365040.0000000,1071.0000000,3428.0000000,348.1408691,174.2279053,2.6505108,3256166.2500000,6753.7451172,1385.4505615,119.6360321,1.1147382,848.1386108,4736.7587891,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,913.2483521,391.7572327,2.5768130,5539375.0000000,8738.8583984,2055.4655762,163.8431396,1.0970812,2657,,,none,,,,,1.0000000,0.5000000,,2.374964391488120
21,2658,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,4.5942702,1.0000000,0.0000000,1.0000000,247.1939240,1.7228513,1.7228513,128.0269775,1964.2656250,27155828.0000000,740.6229248,547.2573853,28.0000000,186.9605103,162.1677246,28391.0000000,16.0000000,50.0000000,27.6590080,19.2404308,1.4136724,1566.1783447,158.2834167,41.8154030,287.2685852,1.2729747,262.3912048,2228.2766113,104855144.0000000,764.2951660,561.4496460,133.0000000,975.6509399,2110.1992188,107757.0000000,84.0000000,265.0000000,64.7442780,40.8535995,1.6286256,7278.8842773,331.8910522,89.2940063,35.0194626,1.2042494,377.7011108,2463.1506348,215518368.0000000,883.0533447,792.8945312,470.0000000,5992.2661133,11658.6367188,220794.0000000,264.0000000,836.0000000,103.7864990,49.5221481,2.4766717,52262.1093750,932.7908936,272.6536255,341.1334229,1.3248656,449.1086731,2555.7534180,278245824.0000000,896.7818604,819.0514526,883.0000000,20335.0996094,21922.9218750,284756.0000000,500.0000000,1611.0000000,168.5142670,64.5417557,2.7896249,955318.6875000,3776.4670410,765.4534302,21.3288898,1.1879913,518.5345459,2607.5363770,325325952.0000000,877.6923218,780.2254639,1544.0000000,54013.7929688,49490.1054688,332723.0000000,919.0000000,2947.0000000,289.0096741,133.6128998,2.6706231,3045678.7500000,6510.8442383,1370.6246338,119.5665512,1.1075941,910.6891479,2816.7116699,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,933.9418335,395.3050842,2.5556757,5539375.0000000,8738.8583984,2043.6986084,164.0996094,1.0970812,2658,,,none,,,,,1.0000000,0.5000000,,4.594270415507405
22,2659,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,1.8752085,1.0000000,0.0000000,1.0000000,46.5298309,0.7032032,0.7032032,122.8952332,4402.5654297,23322064.0000000,713.5659790,500.3452454,24.0000000,172.9008636,134.4743195,24475.0000000,14.0000000,44.0000000,32.9653740,26.0835590,1.2254618,1516.0723877,157.1978149,53.2954330,293.0423279,1.2970693,263.5457458,4669.1416016,100691456.0000000,755.0349121,543.4164429,124.0000000,906.0852051,2110.1992188,103504.0000000,78.0000000,245.0000000,72.7682724,52.4510689,1.3762174,7019.9814453,329.2528992,91.5039139,24.8937588,1.2288910,380.1467285,4903.9868164,211280272.0000000,875.9508667,778.8052979,456.0000000,5790.6879883,11275.1318359,216465.0000000,259.0000000,820.0000000,111.8711853,58.9329681,2.1500487,43891.6679688,858.4749146,284.0006714,339.7267761,1.3361748,454.3411255,5001.1943359,276846848.0000000,894.8558350,815.2203369,863.0000000,19686.0722656,21340.8535156,283438.0000000,491.0000000,1584.0000000,177.9022369,72.7866516,2.5486419,955318.6875000,3776.4670410,769.6878662,20.3907127,1.1879913,518.8500366,5049.7363281,320687456.0000000,872.4393311,769.7720947,1510.0000000,51719.4453125,47847.9335938,328219.0000000,901.0000000,2890.0000000,287.7265930,133.9244537,2.4804068,2585886.7500000,6074.9291992,1201.5732422,155.8496246,1.1356986,917.5983276,5262.2949219,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,944.9027710,399.6254883,2.4547563,5539375.0000000,8738.8583984,2032.8002930,164.3118896,1.0970812,2659,,,none,,,,,1.0000000,0.5000000,,1.875208474102811
23,2660,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,1.7128226,1.0000000,0.0000000,1.0000000,194.8126831,0.6423085,0.6423085,134.1465149,5169.4785156,68635080.0000000,967.5870361,974.2340088,81.0000000,638.3653564,1606.8779297,70760.0000000,54.0000000,173.0000000,32.1803093,22.2108650,1.4194456,4586.7075195,285.7823792,84.8488770,61.9715958,1.4169679,231.7968140,5672.1967773,202918640.0000000,1090.3100586,1207.7662354,406.0000000,4855.3808594,9767.6464844,207924.0000000,239.0000000,758.0000000,63.5989418,32.6785927,2.2917688,43762.2656250,858.3811646,234.7566528,343.8675537,1.3398331,300.0581360,5828.5952148,276604544.0000000,1006.8776855,1039.2679443,859.0000000,19565.3906250,21134.7460938,283190.0000000,489.0000000,1578.0000000,126.1628723,51.0162048,2.5155630,955318.6875000,3776.4670410,744.1744995,23.8886242,1.1879913,358.7103882,5890.9965820,320686944.0000000,958.7179565,942.3294067,1510.0000000,51719.4453125,47847.9335938,328219.0000000,900.0000000,2887.0000000,233.5019989,114.7514038,2.4265144,2585886.7500000,6074.9291992,1252.6547852,155.2330933,1.1356986,440.8739929,5963.0395508,382101568.0000000,946.3359375,916.9421387,2148.0000000,79822.7890625,78822.1562500,390764.0000000,1209.0000000,3861.0000000,396.1995239,206.4857330,2.3275840,3774185.2500000,7094.6015625,1447.1856689,115.7574997,1.0612628,739.1975098,6142.0742188,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,883.1771851,389.0248718,2.3742259,5539375.0000000,8738.8583984,2081.3786621,163.7382355,1.0970812,2660,,,none,,,,,1.0000000,0.5000000,,1.712822588333436
24,2661,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,2.5609984,1.0000000,0.0000000,1.0000000,194.8116608,0.9603744,0.9603744,133.5174866,3644.9641113,67130360.0000000,955.3142700,950.0894775,78.0000000,618.2869263,1575.5012207,69223.0000000,53.0000000,170.0000000,33.8070183,23.1192207,1.4465970,4582.3906250,285.5090942,78.6024857,57.7901192,1.4155915,232.7218628,4148.5053711,201904384.0000000,1086.4356689,1200.0482178,402.0000000,4755.1499023,9616.3808594,206888.0000000,238.0000000,755.0000000,67.6447754,33.5452728,2.3199306,39638.0585938,819.4946289,238.9444580,342.0324402,1.3482486,300.6768494,4304.1611328,275222688.0000000,1002.3528442,1030.2408447,845.0000000,19236.4609375,21093.7304688,281779.0000000,486.0000000,1568.0000000,129.8988953,50.8225899,2.5720348,955318.6875000,3776.4670410,742.4417725,23.2351704,1.1879913,358.6846008,4366.4736328,319380000.0000000,957.1374512,939.1888428,1500.0000000,50920.3867188,47083.2109375,326502.0000000,896.0000000,2875.0000000,234.2785339,111.1968079,2.5079451,2570717.5000000,6073.6591797,1247.4965820,155.5513611,1.1419225,442.3297424,4439.6718750,381227808.0000000,944.5844727,913.4451904,2143.0000000,79646.4453125,78701.0468750,390058.0000000,1208.0000000,3858.0000000,401.0881958,204.5073547,2.3978744,3764963.2500000,7090.8066406,1438.7858887,115.8394089,1.0627245,742.0039062,4618.9155273,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,890.6581421,388.8946228,2.4210136,5539375.0000000,8738.8583984,2077.2966309,163.9483795,1.0970812,2661,,,none,,,,,1.0000000,0.5000000,,2.560998418507404
25,2662,18.8691006,18.8691006,979.0000000,0.0000000,1.5000000,2.0000000,3.2430608,1.0000000,0.0000000,1.0000000,140.1313171,1.2161478,1.2161478,124.8074341,2924.7580566,54458180.0000000,862.4226074,768.5520630,59.0000000,470.0376587,914.8269043,56279.0000000,40.0000000,127.0000000,32.2458649,22.5417881,1.4123732,3903.6103516,264.5876465,70.9699173,56.3995285,1.4271276,244.1609650,3457.2482910,199995344.0000000,1080.7749023,1188.7854004,367.0000000,4085.5808105,8607.7011719,204938.0000000,224.0000000,711.0000000,71.4517899,36.5337677,2.1389210,22694.9472656,598.6864624,155.4609070,13.3910198,1.2567816,306.3959351,3595.4697266,266277072.0000000,980.1198730,985.9288940,764.0000000,16109.4755859,18359.0429688,272530.0000000,444.0000000,1428.0000000,124.4818573,48.7660599,2.4849138,658248.6250000,3185.3049316,720.9042358,21.8904037,1.2265979,353.6116638,3651.7375488,303306752.0000000,929.8565674,884.8233643,1358.0000000,44964.3945312,42074.7539062,310914.0000000,806.0000000,2584.0000000,199.9901123,86.8749237,2.5293207,2255106.2500000,5672.7934570,1086.1324463,124.4835358,1.1355783,457.2540283,3739.8837891,379037312.0000000,941.3035889,906.9022827,2110.0000000,77643.9765625,76921.5859375,387820.0000000,1186.0000000,3791.0000000,402.9333496,201.0789490,2.3923922,3711801.0000000,7053.3476562,1393.4504395,120.6289368,1.0665864,762.4592896,3917.8251953,599826752.0000000,977.9582520,979.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,899.1946411,389.2645569,2.4180691,5539375.0000000,8738.8583984,2077.9184570,164.1705780,1.0970812,2662,,,none,,,,,1.0000000,0.5000000,,3.243060902879504
