OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,2819,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,8.4723063,1.0000000,0.0000000,1.0000000,117.0026855,3.1771150,3.1771150,137.8933105,246.7218018,12836157.0000000,781.7944946,91.4259949,57.0000000,612.8890381,1034.0675049,15949.0000000,41.0000000,124.0000000,40.5377693,23.1496639,1.9024996,5273.0024414,292.7296753,69.5969315,140.7770996,1.2931999,283.1378784,767.6571045,288380032.0000000,2094.4116211,119.1862488,341.0000000,3824.5329590,7731.4311523,167113.0000000,194.0000000,614.0000000,83.1529007,33.5403976,2.6011832,15003.8369141,545.6304932,180.9640503,22.2849655,1.5790106,358.0864258,944.3469238,555625856.0000000,2247.7214355,115.8193207,677.0000000,13595.6533203,17137.3554688,254444.0000000,383.0000000,1227.0000000,127.8066406,53.8713570,2.6031752,498024.7187500,2874.4418945,611.4948730,334.0648804,1.3202200,408.2932434,1018.6064453,620863296.0000000,1999.5974121,109.0283279,1257.0000000,41151.1093750,37749.0156250,303678.0000000,728.0000000,2340.0000000,190.1457672,87.1798401,2.5642006,2185626.7500000,5590.2690430,1103.7553711,122.7753525,1.1378357,501.6806030,1103.0986328,702494336.0000000,1823.5452881,110.7605286,2054.0000000,74763.8515625,71974.6250000,378078.0000000,1164.0000000,3723.0000000,369.3841248,200.5170746,2.3844609,3542684.5000000,6879.1186523,1413.1464844,119.3449860,1.0629755,808.3570557,1286.9699707,969432832.0000000,1580.5644531,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,873.5444336,395.4085388,2.3886607,5539375.0000000,8738.8583984,2070.4514160,163.1642151,1.0970812,0,,,,2819,,,none,,,,,1.0000000,0.5000000,,8.472306213757781
12,2820,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,17.4793625,1.0000000,0.0000000,1.0000000,297.0030823,6.5547609,6.5547609,112.9244995,131.7561340,3454455.0000000,664.9722290,92.0522995,39.0000000,523.3920898,676.7772217,4797.0000000,25.0000000,75.0000000,42.0218887,29.4072895,1.4274938,6165.6772461,324.1085205,64.9203110,155.6341095,1.3557832,324.1447754,511.1575928,127447064.0000000,1279.6630859,83.6313400,274.0000000,3061.3203125,6080.4052734,126949.0000000,171.0000000,543.0000000,87.8559875,30.1270180,3.0689776,14069.3085938,542.6169434,170.1763611,17.5802650,1.6653445,406.1476746,762.8648682,420893024.0000000,1750.8901367,111.7823944,679.0000000,13704.9853516,16952.9160156,248676.0000000,384.0000000,1232.0000000,134.9775391,48.3372917,3.0753260,498024.7187500,2874.4418945,614.5905151,332.4078369,1.3202200,453.8656006,846.9249878,593272896.0000000,1865.8513184,109.1730881,1264.0000000,41410.1953125,38055.8281250,304375.0000000,733.0000000,2357.0000000,197.6628113,82.0458069,2.9784634,2185626.7500000,5590.2690430,1092.1856689,123.4947357,1.1378357,537.0661011,930.8370972,739115456.0000000,1886.5825195,110.7620087,2058.0000000,74937.5234375,72072.3750000,378082.0000000,1168.0000000,3735.0000000,372.9344177,193.1240540,2.7241848,3544247.0000000,6879.8442383,1400.7513428,119.8763580,1.0627310,829.0202637,1115.1417236,1257033216.0000000,2049.4682617,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.6712646,392.5261230,2.5858598,5539375.0000000,8738.8583984,2070.5373535,163.6622314,1.0970812,0,,,,2820,,,none,,,,,1.0000000,0.5000000,,17.479362234219558
13,2821,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,3.3610430,1.0000000,0.0000000,1.0000000,207.0041809,1.2603911,1.2603911,142.3482513,647.4130859,24676752.0000000,942.2263184,131.5464783,102.0000000,950.5128174,1676.1872559,40786.0000000,76.0000000,241.0000000,38.6570206,23.4868698,1.6710753,5966.4350586,331.6486816,88.1958008,155.0209656,1.4670056,260.8359375,1256.8295898,458616192.0000000,3106.6997070,170.7336884,536.0000000,8221.7900391,13077.9423828,211095.0000000,304.0000000,973.0000000,85.0348816,42.3516159,2.0588422,195799.8281250,1804.2233887,438.0872498,2.8744249,1.3229958,321.9048157,1441.8890381,1111949312.0000000,4237.2934570,140.8404388,1111.0000000,33444.5664062,31704.5996094,297446.0000000,622.0000000,2006.0000000,150.1508789,71.7226791,2.1755953,1888045.2500000,5252.0654297,996.9439697,25.3158722,1.1626205,398.3046875,1543.4088135,1579637632.0000000,4761.6650391,137.4490204,1915.0000000,66038.3750000,63890.3750000,369605.0000000,1112.0000000,3558.0000000,320.5715942,181.2087250,2.0650101,3320289.0000000,6801.7036133,1420.2468262,120.3941193,1.1087909,470.3807068,1608.8082275,2111171712.0000000,5218.3803711,131.7810516,2257.0000000,85416.2500000,86359.4140625,429326.0000000,1254.0000000,4008.0000000,470.9854126,262.4841614,2.0318568,4131939.2500000,7446.7968750,1558.7606201,118.8249435,1.0680097,692.8928833,1762.5384521,3879489280.0000000,6325.1240234,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,841.5891113,393.4155273,2.1532857,5539375.0000000,8738.8583984,2093.4545898,163.5476990,1.0970812,0,,,,2821,,,none,,,,,1.0000000,0.5000000,,3.361043047965903
14,2822,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,17.1138058,1.0000000,0.0000000,1.0000000,288.8619385,6.4176769,6.4176769,136.6025238,69.7018661,201720.0000000,79.2117844,47.1378593,14.0000000,289.5071106,292.7464905,1722.0000000,12.0000000,36.0000000,66.9448318,41.5185509,1.7625289,4560.6279297,272.7534180,85.8604889,212.4122925,1.2980933,340.8455200,156.8371429,3912261.0000000,72.0056305,21.6438274,93.0000000,837.7848511,1439.2774658,31889.0000000,65.0000000,198.0000000,114.3423538,41.6597443,2.8935289,6165.6772461,324.1085205,95.4857025,174.4657288,1.3557832,476.6128845,470.9842834,23217480.0000000,103.7244339,84.5556870,437.0000000,5763.4335938,10650.5478516,188842.0000000,245.0000000,779.0000000,160.0761719,50.4744301,3.5312858,84245.8750000,1158.5576172,237.7198944,66.8491898,1.2678759,554.1505127,614.9769897,35548108.0000000,113.5852280,104.2402267,946.0000000,23597.4765625,24080.8593750,289090.0000000,539.0000000,1734.0000000,223.3994141,63.3113899,3.9839258,1069785.7500000,3964.1916504,764.6233521,201.4156952,1.1689680,621.9931641,680.3606567,43123184.0000000,112.8474655,102.7524872,1676.0000000,58212.4687500,54042.2343750,350454.0000000,987.0000000,3162.0000000,369.2173157,152.1870422,3.6181269,3215165.2500000,6745.9633789,1403.9671631,121.5043335,1.1263536,944.9126587,875.5689087,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,931.0719604,393.6668396,3.0721099,5539375.0000000,8738.8583984,2100.2226562,164.3977966,1.0970812,0,,,,2822,,,none,,,,,1.0000000,0.5000000,,17.113804846501914
15,2823,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,41.1908722,1.0000000,0.0000000,1.0000000,205.7296448,15.4465771,15.4465771,129.7522888,53.2766228,1079202.0000000,343.8475342,83.2864761,28.0000000,472.1810608,586.8729248,3444.0000000,17.0000000,51.0000000,58.6730232,39.5506821,1.5716822,6165.6772461,324.1085205,80.2015762,237.6513824,1.3557832,322.4656067,217.3896179,23133348.0000000,365.2577209,36.8688583,145.0000000,1347.6689453,2178.4523926,57354.0000000,103.0000000,321.0000000,97.8947144,37.4828796,2.7093308,6921.0327148,331.9107971,80.2015762,237.6513824,1.2666656,433.8547974,547.3550415,119583368.0000000,524.7708130,95.2970428,531.0000000,7927.8461914,12833.0263672,212263.0000000,302.0000000,967.0000000,142.3289337,44.1784172,3.5428548,180546.5312500,1689.8596191,443.7922058,359.3259888,1.2586421,502.0550537,673.4772949,178871088.0000000,569.1363525,106.8281937,1106.0000000,33319.4257812,31358.0703125,296775.0000000,618.0000000,1993.0000000,207.4195251,67.9254684,3.5465896,1888045.2500000,5252.0654297,991.3195801,23.7412663,1.1626205,583.4282837,752.9898682,218460048.0000000,567.1995850,108.0514145,1909.0000000,65904.1640625,63501.0742188,369433.0000000,1107.0000000,3543.0000000,379.3717651,176.2358856,3.1921327,3300609.2500000,6799.2744141,1393.6697998,120.7388916,1.1146054,885.5755615,937.7720337,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,901.9411011,392.0650635,2.8616540,5539375.0000000,8738.8583984,2079.9257812,164.2174530,1.0970812,0,,,,2823,,,none,,,,,1.0000000,0.5000000,,41.190872187289330
16,2824,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,6.7076421,1.0000000,0.0000000,1.0000000,117.2408295,2.5153658,2.5153658,107.4022293,221.1649933,2501328.0000000,550.4241943,91.4780884,36.0000000,508.3883362,676.7772217,4428.0000000,23.0000000,69.0000000,46.1575661,34.5776711,1.3123032,6165.6772461,324.1085205,65.8782501,249.7292938,1.3557832,326.6082764,588.0613403,68810624.0000000,672.3991699,80.7668152,264.0000000,2939.1437988,5848.8286133,123446.0000000,166.0000000,528.0000000,98.8463287,35.0396881,3.0442889,14045.9970703,542.5000000,172.5826721,13.6170340,1.6673894,407.4181213,838.9868164,216831712.0000000,894.0256958,110.1432648,660.0000000,13330.5810547,16711.6210938,244427.0000000,371.0000000,1190.0000000,143.7362213,49.4585686,3.2596695,489905.2187500,2852.5927734,624.4948730,331.7660522,1.3217753,457.3178711,928.2414551,305474752.0000000,957.7449951,108.8106384,1252.0000000,41081.5898438,37509.9960938,303355.0000000,727.0000000,2336.0000000,207.4080658,81.7688751,3.1618943,2185626.7500000,5590.2690430,1080.1690674,123.5665283,1.1378357,541.6771240,1012.9749146,384572224.0000000,976.5640869,110.6614380,2052.0000000,74649.3203125,71705.0703125,378076.0000000,1163.0000000,3720.0000000,384.9222717,193.4795990,2.8733091,3535578.2500000,6875.9428711,1388.6724854,119.9007950,1.0641289,833.6523438,1196.6051025,656042368.0000000,1069.6123047,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,884.7098999,393.2140808,2.6830347,5539375.0000000,8738.8583984,2062.2458496,163.9063263,1.0970812,0,,,,2824,,,none,,,,,1.0000000,0.5000000,,6.707641894216382
17,2825,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,22.9811058,1.0000000,0.0000000,1.0000000,113.6605148,8.6179142,8.6179142,111.8056335,103.1842957,443784.0000000,95.0083771,72.4834137,30.0000000,423.8985596,454.3799438,3690.0000000,20.0000000,60.0000000,81.3510895,57.8846664,1.3821046,5273.0024414,292.7296753,97.5108490,344.6009216,1.2931999,330.5231628,361.0398254,10960776.0000000,90.4882584,58.2026711,201.0000000,2001.8718262,3983.5148926,89194.0000000,134.0000000,421.0000000,151.4536438,68.5664139,2.3486185,7619.3544922,353.9771423,126.2185516,350.9726562,1.3086467,420.2868347,646.7962646,27587548.0000000,111.7527771,100.5954666,577.0000000,9338.1552734,13989.9687500,224371.0000000,329.0000000,1059.0000000,196.6842041,75.9687195,2.9040349,299814.7187500,2223.6293945,670.5240479,333.3345642,1.3123872,481.3914490,758.4328613,36696744.0000000,115.0750122,107.2176132,1138.0000000,35613.9414062,33133.5039062,298429.0000000,639.0000000,2059.0000000,259.2168579,103.0557556,2.8660636,1970075.1250000,5402.1440430,1055.1203613,22.2538395,1.1787988,565.3168335,840.7928467,45822480.0000000,115.9951096,109.0443573,1966.0000000,68429.2656250,66534.1250000,372621.0000000,1131.0000000,3618.0000000,436.3269653,215.5210114,2.6382101,3448932.2500000,6838.2099609,1360.0642090,118.2257843,1.0789227,864.6751099,1025.1905518,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,953.8753052,408.3846130,2.5945122,5539375.0000000,8738.8583984,2013.6486816,163.6697083,1.0970812,0,,,,2825,,,none,,,,,1.0000000,0.5000000,,22.981105843268139
18,2826,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,12.6676350,1.0000000,0.0000000,1.0000000,113.6603546,4.7503633,4.7503633,105.6824188,148.0970612,1835652.0000000,416.1754150,72.4834137,30.0000000,423.8985596,454.3799438,3690.0000000,20.0000000,60.0000000,65.0226746,47.1629524,1.3606421,5273.0024414,292.7296753,87.3831177,353.7150574,1.2931999,326.3159485,419.3546143,44929808.0000000,424.3991394,60.4337921,212.0000000,2184.5432129,4416.4399414,92337.0000000,142.0000000,448.0000000,134.5014343,57.2030945,2.6297064,8621.7236328,365.8954163,117.5538406,358.3046875,1.2356912,416.8986511,708.2478638,134561200.0000000,552.0473022,102.3456192,591.0000000,9843.2265625,14277.1914062,228496.0000000,337.0000000,1083.0000000,181.9503326,69.6035538,3.0325017,314901.3125000,2251.3320312,656.9034424,334.3271484,1.2808397,475.7700195,815.3302612,182195408.0000000,573.4549561,107.5160751,1157.0000000,36720.9101562,34233.9687500,299409.0000000,651.0000000,2096.0000000,244.6338196,99.5971222,2.9265449,1970075.1250000,5402.1440430,1066.8394775,121.3708115,1.1787988,558.9219971,897.3197632,226949520.0000000,577.1132202,109.1218491,1986.0000000,70257.5859375,68207.0468750,372862.0000000,1138.0000000,3639.0000000,419.2284851,212.3129883,2.6814160,3506191.2500000,6855.7348633,1377.8327637,118.1667938,1.0667498,857.9942627,1082.4410400,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,936.0598755,405.2955933,2.6140654,5539375.0000000,8738.8583984,2025.1499023,163.2833405,1.0970812,0,,,,2826,,,none,,,,,1.0000000,0.5000000,,12.667634883104412
19,2827,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,30.0608616,1.0000000,0.0000000,1.0000000,207.4450836,11.2728233,11.2728233,114.1743927,81.6504517,1548201.0000000,403.7975159,88.8773804,29.0000000,476.8752441,586.8729248,3567.0000000,17.0000000,51.0000000,52.1056366,35.6584930,1.4762125,6165.6772461,324.1085205,79.1464691,1.4936980,1.3557832,321.3300781,245.1797028,23440602.0000000,317.5422668,36.8688583,145.0000000,1347.6689453,2178.4523926,57354.0000000,103.0000000,321.0000000,98.5016098,42.1609421,2.4812217,6921.0327148,331.9107971,79.1464691,1.4936980,1.2666656,433.5573120,575.1360474,104456088.0000000,445.9623413,95.2970428,531.0000000,7927.8461914,12833.0263672,212263.0000000,302.0000000,967.0000000,143.3268127,46.3381042,3.6346304,180546.5312500,1689.8596191,478.7468567,0.5606329,1.2586421,501.8459473,701.2559204,158753584.0000000,499.4062805,106.8281937,1106.0000000,33319.4257812,31358.0703125,296775.0000000,618.0000000,1993.0000000,208.4586182,76.3388596,3.3833239,1888045.2500000,5252.0654297,1027.3232422,23.4618702,1.1626205,583.2628174,780.7673340,201171056.0000000,513.9760132,108.0514145,1909.0000000,65904.1640625,63501.0742188,369433.0000000,1107.0000000,3543.0000000,380.4312439,188.6686401,3.0460019,3300609.2500000,6799.2744141,1384.7580566,119.2858963,1.1146054,885.4808960,965.5476685,355304928.0000000,579.2895508,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,903.0337524,396.2090759,2.7918091,5539375.0000000,8738.8583984,2049.0637207,163.6850281,1.0970812,0,,,,2827,,,none,,,,,1.0000000,0.5000000,,30.060861044711320
20,2828,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,12.5149155,1.0000000,0.0000000,1.0000000,207.4450684,4.6930933,4.6930933,110.6893616,126.0007248,1245621.0000000,336.8652649,83.1992493,27.0000000,449.4362183,408.1528320,3321.0000000,16.0000000,48.0000000,56.1802292,40.4962234,1.4150931,6165.6772461,324.1085205,98.7267303,6.9084835,1.3557832,321.4693604,277.1388550,7645680.0000000,96.0367279,34.3053322,137.0000000,1274.2497559,2084.5866699,53140.0000000,99.0000000,307.0000000,112.8563156,54.5930481,2.1900334,6921.0327148,331.9107971,98.7267303,6.9084835,1.2666656,438.1956177,609.5209961,26951514.0000000,113.6446533,94.1659546,515.0000000,7534.2016602,12632.6445312,210098.0000000,289.0000000,925.0000000,159.5983582,56.5875435,3.3438377,176321.2656250,1678.5251465,497.8269958,1.6686043,1.2715726,506.0582886,734.6056519,37392492.0000000,118.4200134,106.3833160,1079.0000000,30605.7167969,28652.2128906,294237.0000000,612.0000000,1974.0000000,222.8898010,85.7091751,3.1298962,1799208.5000000,5192.5395508,1048.5607910,23.5426731,1.1925271,587.5346680,814.1794434,46262576.0000000,118.2063370,107.4028702,1884.0000000,65131.2617188,62088.1875000,367015.0000000,1096.0000000,3507.0000000,393.5645447,199.0077209,2.8355618,3300609.2500000,6799.2744141,1384.2377930,118.4051743,1.1146054,892.8635864,1000.2427368,76551016.0000000,124.8088684,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,923.1002197,402.4058838,2.6863666,5539375.0000000,8738.8583984,2033.7419434,163.2702332,1.0970812,0,,,,2828,,,none,,,,,1.0000000,0.5000000,,12.514915044390941
21,2829,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,2.0000000,3.3158097,1.0000000,0.0000000,1.0000000,179.8617706,1.2434287,1.2434287,147.9362946,389.7976074,1311918.0000000,100.0773697,79.0315628,50.0000000,533.4007568,813.9277344,10748.0000000,35.0000000,105.0000000,54.0140419,30.6807976,1.9002652,5273.0024414,292.7296753,103.5752411,159.4164886,1.2931999,310.5125427,841.2641602,18718878.0000000,112.6409760,102.4144287,342.0000000,3937.3640137,7356.9687500,152268.0000000,208.0000000,659.0000000,97.5077896,45.0996704,2.2852814,16801.7812500,562.6898804,140.1096649,23.3597050,1.4995917,395.0678101,1091.3264160,33862268.0000000,124.5510406,126.1753387,815.0000000,18568.9960938,20122.5937500,275385.0000000,469.0000000,1512.0000000,155.9723358,62.6230125,2.6073344,908740.3750000,3757.1000977,723.5000000,25.4163265,1.2361064,438.4703369,1155.7098389,39395240.0000000,119.0210495,115.1050873,1474.0000000,50530.6406250,46590.5625000,320288.0000000,873.0000000,2800.0000000,240.4765167,113.5094299,2.5349877,2570717.5000000,6073.6591797,1280.6668701,155.3580780,1.1419225,515.9291992,1236.1104736,47967048.0000000,118.8560410,114.7638016,2143.0000000,79646.4453125,78701.0468750,390058.0000000,1207.0000000,3855.0000000,405.9297791,213.2952728,2.3901501,3764963.2500000,7090.8066406,1467.1534424,116.5406494,1.0627245,789.9833984,1414.8782959,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,869.4048462,395.6440125,2.3754799,5539375.0000000,8738.8583984,2109.5483398,163.7001953,1.0970812,0,,,,2829,,,none,,,,,1.0000000,0.5000000,,3.315809650732005
22,2830,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,9.0122910,1.0000000,3.9050307,1.0005804,153.2497559,4.8439960,4.8439960,155.2235718,196.4222870,2295672.0000000,219.9512024,103.6883163,55.0000000,616.2459717,1039.2227783,11612.0000000,36.0000000,108.0000000,61.0410194,28.3206139,2.4766405,6165.6772461,324.1085205,97.5608521,159.4475098,1.3557832,314.8581848,626.6711426,29292696.0000000,180.5146179,98.9996338,316.0000000,3590.0461426,6821.4140625,149114.0000000,188.0000000,597.0000000,99.9035034,40.8083496,2.6549053,14400.9873047,550.4330444,142.7195129,24.3609142,1.6741982,393.3349915,856.7781372,48544040.0000000,183.0018768,118.8883209,753.0000000,15974.9843750,18123.8085938,261814.0000000,440.0000000,1417.0000000,150.9838409,56.8032799,2.8435073,658248.6250000,3185.3049316,711.2135620,24.2239895,1.2265979,438.0259705,930.3582764,54630636.0000000,169.9951935,111.6898041,1364.0000000,45391.6796875,43034.6640625,311065.0000000,806.0000000,2583.0000000,220.5113983,96.3314514,2.7905238,2256110.2500000,5679.0126953,1116.4243164,124.6620941,1.1375631,526.2755127,1019.3898926,64183120.0000000,161.5758362,114.3637466,2116.0000000,77871.9921875,77231.4765625,388961.0000000,1190.0000000,3803.0000000,407.7742004,210.4133148,2.5768828,3711801.0000000,7053.3476562,1423.4809570,120.8510513,1.0665864,804.1654663,1196.5938721,91782352.0000000,149.6420593,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,874.1199951,394.3059692,2.4973023,5539375.0000000,8738.8583984,2103.5541992,163.7138672,1.0970812,0,,,,2830,,,none,,,,,1.0000000,0.5000000,,9.012290996639484
23,2831,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,14.7931175,1.0000000,51.8568230,1.0746058,166.1874542,24.9937286,24.9937286,159.2778320,147.9911652,5837826.0000000,562.8047485,107.8507462,57.0000000,628.9188843,1130.0377197,13988.0000000,37.0000000,111.0000000,52.2610893,25.9831238,2.1778016,6165.6772461,324.1085205,85.6972504,160.0445557,1.3557832,311.7608948,578.1200562,85972448.0000000,575.8582764,101.3925629,324.0000000,3743.4316406,6970.9736328,151357.0000000,193.0000000,614.0000000,88.6607819,35.1218452,2.6625388,14400.9873047,550.4330444,150.7639008,20.9337292,1.6741982,389.8599854,806.7909546,168318976.0000000,647.7894897,119.4388962,763.0000000,16351.3408203,18267.9277344,263029.0000000,448.0000000,1443.0000000,140.0187225,52.9586258,2.7834878,700089.8750000,3347.4316406,735.3721313,24.3630695,1.2736784,435.9725647,881.3955688,204605152.0000000,634.0827637,112.3697662,1385.0000000,46757.3945312,43537.8710938,313112.0000000,824.0000000,2641.0000000,214.8948669,96.7249451,2.7135108,2389997.0000000,5893.3017578,1239.0635986,149.2936707,1.1564054,521.8444824,968.3298950,251132544.0000000,629.9157715,114.3671646,2125.0000000,78574.4453125,77431.4375000,388970.0000000,1193.0000000,3813.0000000,395.9253235,208.2171631,2.5153108,3742634.2500000,7064.7724609,1413.6634521,120.5792389,1.0612290,799.7155151,1146.1608887,393124960.0000000,640.9514160,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,862.2349243,392.4090271,2.4546101,5539375.0000000,8738.8583984,2091.7851562,163.7624359,1.0970812,0,,,,2831,,,none,,,,,1.0000000,0.5000000,,14.793117854433397
24,2832,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,22.1988430,1.0000000,90.8056870,1.3110217,185.4082031,42.3767014,42.3767014,155.4929962,104.5043793,3383853.0000000,192.1262665,73.9846954,51.0000000,514.0164185,724.0234375,13477.0000000,39.0000000,120.0000000,40.7704086,23.2844601,1.8829201,5273.0024414,292.7296753,95.0675659,154.0574951,1.2931999,304.9323120,565.0126343,45725004.0000000,271.2971191,108.2942505,368.0000000,4539.2846680,9129.5107422,156660.0000000,218.0000000,692.0000000,81.7305679,38.7893143,2.2579145,42290.8789062,844.0979004,215.5497742,346.4263916,1.3406922,391.3867493,825.0705566,86319000.0000000,314.2253113,131.5631866,885.0000000,20274.1992188,21285.0683594,284313.0000000,506.0000000,1632.0000000,145.3262634,63.0231056,2.3835850,973910.3750000,3790.6694336,736.0854492,25.3967285,1.1740943,440.5750427,891.7899170,103373568.0000000,307.0183716,120.4390182,1559.0000000,54532.3789062,49894.3007812,332640.0000000,928.0000000,2975.0000000,253.3350677,132.0505066,2.2862492,3207211.5000000,6737.5429688,1426.8012695,120.4978027,1.1263299,506.6485596,961.0792236,127875600.0000000,314.1772766,115.8701553,2161.0000000,80504.0078125,80427.5078125,392785.0000000,1216.0000000,3883.0000000,395.2326355,217.2594604,2.1966474,3890519.7500000,7192.5898438,1466.7086182,116.0492935,1.0581642,775.0859985,1139.8707275,209933440.0000000,342.2757263,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,854.4442139,394.8167114,2.2534125,5539375.0000000,8738.8583984,2100.0021973,163.4768219,1.0970812,0,,,,2832,,,none,,,,,1.0000000,0.5000000,,22.198842671244570
25,2833,-1.1309000,-1.1309000,123.0000000,0.0000000,1.5000000,4.0000000,10.0300417,1.0000000,0.0000000,1.0000000,117.0029297,3.7612658,3.7612658,148.4079437,278.8956299,14508834.0000000,696.2178345,109.3626099,77.0000000,718.0034790,1017.6894531,24672.0000000,56.0000000,173.0000000,36.6960373,21.8674583,1.7596594,5273.0024414,292.7296753,83.2290115,156.2360992,1.2931999,283.5483093,804.9805298,357508000.0000000,2523.0214844,134.3796844,438.0000000,5930.8261719,10471.7089844,180823.0000000,249.0000000,795.0000000,79.6518936,35.7012329,2.3034678,111956.0781250,1351.1057129,293.7406616,342.6964722,1.2975410,360.1883545,1034.3659668,930370496.0000000,3579.2048340,136.3909607,993.0000000,25615.0058594,25405.7617188,291059.0000000,568.0000000,1831.0000000,144.8912811,62.1369896,2.4044755,1338909.8750000,4502.6386719,843.6364136,308.6000366,1.2049611,429.0965881,1123.5140381,1358065408.0000000,4113.4272461,130.6167755,1744.0000000,60760.3867188,56410.3242188,356385.0000000,1019.0000000,3264.0000000,299.9632263,163.0029602,2.2612133,3224115.7500000,6749.7949219,1415.1418457,120.3382034,1.1245031,491.9083557,1183.1029053,1843812992.0000000,4565.4028320,123.1145248,2215.0000000,83599.6484375,84314.3203125,410207.0000000,1242.0000000,3971.0000000,437.3236389,239.9432526,2.1990106,4105128.5000000,7414.6752930,1553.6954346,118.7688828,1.0657310,738.7273560,1349.6201172,3455323136.0000000,5633.5625000,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,848.1514893,392.6267700,2.2624893,5539375.0000000,8738.8583984,2088.7868652,163.6158447,1.0970812,0,,,,2833,,,none,,,,,1.0000000,0.5000000,,10.030041653292963
