OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,2794,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,9.5670605,1.0000000,0.0000000,1.0000000,111.1834030,3.5876477,3.5876477,150.7419891,266.2813416,13948938.0000000,615.1583252,90.8321075,67.0000000,702.3975220,1364.5677490,22026.0000000,49.0000000,149.0000000,41.9917870,22.7892380,2.0680640,5296.5742188,289.8547668,68.1079788,141.5960236,1.2622808,278.9023132,800.3227539,262072832.0000000,1713.5051270,126.6526794,369.0000000,4233.5117188,8165.8564453,176364.0000000,204.0000000,646.0000000,80.6915207,31.7391472,2.7233138,15192.5498047,552.4111328,180.1582336,22.1670456,1.5983957,357.5363770,987.7314453,483330016.0000000,1887.9163818,122.8008270,765.0000000,16152.4179688,18357.2382812,269848.0000000,445.0000000,1432.0000000,134.5913391,56.0859299,2.6926763,672791.9375000,3210.1774902,748.5395508,23.7030258,1.2188983,401.6075134,1049.0080566,537474624.0000000,1706.0887451,111.8035660,1368.0000000,45458.4257812,43037.7304688,311535.0000000,808.0000000,2589.0000000,204.9527435,98.5469589,2.6134779,2256110.2500000,5679.0126953,1103.5511475,122.8219528,1.1375631,496.5088501,1137.5355225,630899648.0000000,1614.8486328,114.3640900,2117.0000000,77963.2500000,77292.5625000,388962.0000000,1192.0000000,3810.0000000,394.8651733,215.7663727,2.4258802,3711801.0000000,7053.3476562,1412.8874512,119.3808136,1.0665864,784.9915771,1314.8535156,951133312.0000000,1550.7288818,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,866.5341187,394.0808716,2.4203813,5539375.0000000,8738.8583984,2070.8759766,163.1869049,1.0970812,0,,,,2794,,,none,,,,,1.0000000,0.5000000,,9.567060403734757
12,2795,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,2.0000000,22.1205521,0.9999999,79.8177490,1.2348933,188.6345673,38.2268639,38.2268639,133.9803162,34.7114410,322752.0000000,79.0676193,42.5897789,22.0000000,359.5087891,604.8790283,2706.0000000,15.0000000,46.0000000,61.2505379,33.0696754,2.2447009,4303.9389648,271.4708862,94.2003784,154.3121643,1.3626069,327.4585571,265.6129150,9592278.0000000,85.9360962,49.1305885,187.0000000,1844.6567383,4076.8266602,78068.0000000,127.0000000,400.0000000,96.1649170,28.8797493,3.7619619,8005.2563477,351.4783020,94.2003784,154.3121643,1.2280384,425.9957886,584.2702637,28031762.0000000,112.3777390,101.8439560,592.0000000,9877.7324219,14055.1425781,227983.0000000,337.0000000,1083.0000000,143.9573517,47.7810631,3.4446139,316042.7812500,2255.5581055,583.7131348,332.4976501,1.2810094,482.9422607,692.2622681,36819372.0000000,115.2300949,107.5275650,1159.0000000,36789.8632812,34269.1601562,299411.0000000,651.0000000,2096.0000000,202.5638275,76.3490753,3.3062186,2006129.0000000,5439.6811523,1119.7628174,124.2179565,1.1737570,564.5665283,774.3019409,45993696.0000000,116.3449020,109.7439041,1986.0000000,70257.5859375,68207.0468750,372862.0000000,1138.0000000,3639.0000000,374.6551514,186.0029755,2.9885173,3506191.2500000,6855.7348633,1427.3791504,120.5122070,1.0667498,861.2005615,959.5064697,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,887.4936523,393.9366150,2.7401733,5539375.0000000,8738.8583984,2100.6691895,163.4733276,1.0970812,0,,,,2795,,,none,,,,,1.0000000,0.5000000,,22.120552562881084
13,2796,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,2.0000000,17.9379139,1.0000000,0.0000000,1.0000000,282.4647522,6.7267179,6.7267179,129.3511353,71.1635895,247107.0000000,83.0217361,52.6905289,17.0000000,373.9351501,238.6976776,2091.0000000,10.0000000,31.0000000,79.2874069,51.0666504,1.7082119,5950.8618164,317.7445374,94.2697525,175.6714020,1.3501016,336.7159119,170.0537567,4441899.0000000,72.7461319,23.0495834,99.0000000,922.8499756,1503.1896973,36195.0000000,71.0000000,221.0000000,117.1773453,40.2822762,3.0311155,6081.3637695,318.1673279,94.2697525,175.6714020,1.3246474,469.8368530,499.9309998,24494588.0000000,105.9882889,89.0778351,472.0000000,6449.7314453,11379.4707031,199225.0000000,264.0000000,841.0000000,163.8427734,49.7162971,3.7983317,118458.9140625,1377.8165283,284.7072754,336.6801758,1.2752789,538.5720825,635.8317871,35923136.0000000,114.0839005,105.2368698,1027.0000000,27556.5429688,26770.2148438,292029.0000000,582.0000000,1878.0000000,226.2492828,64.3901596,4.1393895,1615115.7500000,5019.1162109,970.9559937,24.1518040,1.2411978,614.9248657,711.6947632,44593404.0000000,114.5147858,106.0852127,1807.0000000,63003.2578125,59044.0468750,362492.0000000,1053.0000000,3371.0000000,391.3150940,166.1499023,3.6945558,3256166.2500000,6753.7451172,1403.1987305,121.5309067,1.1147382,921.4685059,898.9785156,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,927.9428101,392.7783813,3.1507661,5539375.0000000,8738.8583984,2100.1025391,164.4251709,1.0970812,0,,,,2796,,,none,,,,,1.0000000,0.5000000,,17.937914843009690
14,2797,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,5.0000000,41.9551392,1.0000000,0.0000000,1.0000000,200.4371796,15.7331772,15.7331772,97.9725037,61.8117752,1230492.0000000,360.4898071,57.6794853,22.0000000,416.8007812,318.9200439,2706.0000000,14.0000000,43.0000000,60.1603088,40.2620621,1.5434816,6021.9458008,318.1092224,81.6863708,237.3096771,1.3372291,328.9502563,286.8664551,27537486.0000000,374.0328369,47.9289398,188.0000000,1901.8532715,4455.1718750,76838.0000000,127.0000000,399.0000000,102.9705124,36.2822876,3.0642023,8728.7363281,380.4321289,81.6863708,237.3096771,1.3194506,430.0016174,604.8615723,127501736.0000000,538.3638916,101.7467270,596.0000000,10864.8212891,14332.3339844,227865.0000000,339.0000000,1088.0000000,152.0562897,46.3362885,3.6781878,406131.5625000,2668.4797363,611.5370483,330.1185608,1.3952473,485.5837097,713.4537964,180698192.0000000,571.4752197,107.5298996,1168.0000000,37961.3046875,34756.7265625,299449.0000000,654.0000000,2106.0000000,211.6241608,71.1123657,3.6398067,2132499.5000000,5540.3872070,1083.7379150,124.7161179,1.1454639,568.8585205,797.9694214,224891664.0000000,574.6722412,109.8626709,1993.0000000,71353.0390625,68778.1093750,375169.0000000,1140.0000000,3645.0000000,392.7530823,183.8749390,3.2595243,3520442.0000000,6859.1689453,1390.7974854,120.8035355,1.0634962,861.2817993,981.2017212,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,898.0182495,391.3204346,2.9114718,5539375.0000000,8738.8583984,2078.9226074,164.3034210,1.0970812,0,,,,2797,,,none,,,,,1.0000000,0.5000000,,41.955139785512877
15,2798,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,2.0000000,10.1903315,1.0000000,164.8338928,1.1631757,111.3816910,65.6340866,65.6340866,137.4956207,19.7941017,231978.0000000,71.7837601,30.8175220,16.0000000,261.4724731,482.7806702,1968.0000000,10.0000000,31.0000000,42.0739021,32.4108925,1.3716846,3691.8115234,249.6578064,74.9593506,219.7873535,1.3435100,331.2242126,183.7622986,6918996.0000000,78.8844681,35.1270142,134.0000000,1281.8217773,2331.2241211,56334.0000000,94.0000000,295.0000000,74.8022003,27.6648464,2.9185653,7126.3740234,339.5602112,89.8492737,162.8689728,1.2875234,441.6058655,515.4896240,26315112.0000000,109.4774170,96.0490875,533.0000000,7963.9345703,12934.4062500,214026.0000000,304.0000000,973.0000000,118.3486023,42.5130234,3.0872607,180546.5312500,1689.8596191,430.6200562,1.6326679,1.2586421,506.7478638,639.1801147,36552588.0000000,114.9228210,106.9135361,1108.0000000,33372.2773438,31481.4941406,297071.0000000,618.0000000,1993.0000000,181.9351807,68.3413239,3.1108837,1888045.2500000,5252.0654297,996.1569824,140.5778656,1.1626205,586.8549805,718.3706665,45430172.0000000,115.4984055,108.0514145,1909.0000000,65904.1640625,63501.0742188,369433.0000000,1108.0000000,3546.0000000,351.9515991,176.4693298,2.8316998,3300609.2500000,6799.2744141,1415.5231934,120.8408966,1.1146054,887.4202881,903.2313232,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.8537598,391.8478088,2.6273127,5539375.0000000,8738.8583984,2097.5568848,163.8567963,1.0970812,0,,,,2798,,,none,,,,,1.0000000,0.5000000,,10.190331050190659
16,2799,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,2.0000000,2.4784291,1.0000000,0.0000000,1.0000000,1.7294726,0.9294109,0.9294109,156.3932953,473.2693481,1079940.0000000,98.1920700,75.6603775,43.0000000,553.6467285,956.2357788,8862.0000000,29.0000000,88.0000000,64.0479126,30.3283710,2.4289310,6081.3637695,318.1673279,102.0145264,159.7665100,1.3246474,319.7786255,892.8442993,17659602.0000000,108.4708633,94.0821533,302.0000000,3365.6386719,6545.9257812,143656.0000000,183.0000000,581.0000000,101.1259995,42.4111786,2.6305022,14364.7900391,548.4274292,138.6298828,26.1046219,1.6662079,398.4795227,1129.9259033,31911674.0000000,120.1213455,117.3204117,742.0000000,15687.6308594,17873.5722656,259526.0000000,434.0000000,1397.0000000,151.4422455,57.4099960,2.8905418,627284.2500000,3150.7661133,699.3976440,24.2610149,1.2593837,442.4046326,1204.5051270,38042056.0000000,116.9570160,110.9792709,1345.0000000,44661.2929688,41890.4921875,309207.0000000,795.0000000,2547.0000000,218.3727264,93.8310165,2.8567281,2246362.5000000,5668.2524414,1121.3359375,124.8348770,1.1381741,530.9901123,1294.2581787,47691036.0000000,118.4437714,113.9395599,2103.0000000,77544.2187500,76921.5859375,387813.0000000,1185.0000000,3788.0000000,408.4822693,209.3074951,2.6287920,3711801.0000000,7053.3476562,1428.1553955,120.9994812,1.0665864,809.6605835,1471.9796143,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,877.6752319,394.6788635,2.5298755,5539375.0000000,8738.8583984,2109.4936523,163.7013397,1.0970812,0,,,,2799,,,none,,,,,1.0000000,0.5000000,,2.478429003863721
17,2800,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,17.6817703,1.0000000,51.3955345,1.0974023,356.3722229,25.9039879,25.9039879,154.4103241,145.3845978,8049858.0000000,693.5694580,95.4605255,58.0000000,649.2133179,1318.4781494,15554.0000000,39.0000000,118.0000000,47.3593864,21.9793701,2.3818619,6081.3637695,318.1673279,83.4684601,160.6940765,1.3246474,303.4641113,622.2871704,126423824.0000000,885.3557739,111.1845779,361.0000000,4282.2983398,8694.8837891,163700.0000000,211.0000000,669.0000000,87.1523743,32.9640312,2.8430383,30903.2187500,737.2632446,224.2699890,343.5474854,1.3996891,384.7066345,852.8615112,272442304.0000000,1052.8395996,127.7168121,841.0000000,19253.1035156,20609.8867188,277638.0000000,482.0000000,1555.0000000,145.6860199,54.1218376,2.9027390,955318.6875000,3776.4670410,735.6818237,24.3029366,1.1879913,431.1242371,918.1111450,340235168.0000000,1049.3183594,116.9593811,1493.0000000,51105.8710938,47290.2890625,323595.0000000,889.0000000,2851.0000000,236.3618774,111.2782822,2.7694683,2570717.5000000,6073.6591797,1261.9866943,155.3558655,1.1419225,505.8873901,994.8432617,421362688.0000000,1055.4342041,114.7652588,2146.0000000,79731.0781250,78727.1406250,390061.0000000,1207.0000000,3855.0000000,394.7365723,207.7184906,2.5887954,3774185.2500000,7094.6015625,1452.6773682,116.0771713,1.0612628,781.7612915,1174.3427734,678358784.0000000,1105.9969482,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,858.9344482,391.1991882,2.5013230,5539375.0000000,8738.8583984,2091.0583496,163.7731476,1.0970812,0,,,,2800,,,none,,,,,1.0000000,0.5000000,,17.681769891934845
18,2801,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,8.6850920,1.0000000,0.0000000,1.0000000,333.6647644,3.2569094,3.2569094,159.7189636,227.1363831,4365147.0000000,432.5940552,92.4689789,55.0000000,639.9737549,1318.4781494,13911.0000000,36.0000000,109.0000000,60.8702736,25.5526924,2.7359293,6081.3637695,318.1673279,96.5514603,159.7653961,1.3246474,311.0234985,676.1144409,73603320.0000000,501.1264343,104.3339767,338.0000000,3807.2810059,7499.0034180,156511.0000000,202.0000000,642.0000000,98.4938583,39.4292030,2.7745395,16487.7929688,560.5670776,144.1868896,21.8339367,1.5166409,390.2448120,905.6170044,152893984.0000000,587.2840576,122.7852325,778.0000000,17002.9355469,18529.8789062,269580.0000000,456.0000000,1471.0000000,153.1470947,57.3823586,2.9437909,759975.9375000,3450.4506836,727.3587646,25.1029549,1.2466426,435.5709229,975.1940918,188611888.0000000,582.3419189,113.9191666,1433.0000000,49022.3359375,45333.4648438,317212.0000000,847.0000000,2713.0000000,235.8725586,105.4989624,2.8620801,2500684.5000000,6018.3339844,1275.1578369,155.3405914,1.1526138,516.3134766,1057.7271729,235073232.0000000,587.8981323,114.4326477,2134.0000000,79014.2734375,78132.3359375,388982.0000000,1199.0000000,3831.0000000,405.4895325,209.0984802,2.6512413,3748541.0000000,7067.5986328,1423.8978271,120.8616714,1.0604047,793.5547485,1236.5858154,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.0978394,393.4034119,2.5438564,5539375.0000000,8738.8583984,2104.0390625,163.7115021,1.0970812,0,,,,2801,,,none,,,,,1.0000000,0.5000000,,8.685092060695299
19,2802,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,13.1101818,0.9999999,80.2223740,1.2095895,326.9324646,34.9997101,34.9997101,141.6576996,238.2166901,28360110.0000000,1177.2432861,121.9777985,89.0000000,869.4306030,1490.2011719,29330.0000000,64.0000000,200.0000000,35.5113525,18.5462399,2.0334070,6834.0175781,327.6060791,82.7860794,154.5738068,1.2497350,274.5249634,819.9000854,484447584.0000000,3167.6411133,154.0485229,481.0000000,6645.5996094,11527.1621094,196983.0000000,271.0000000,867.0000000,82.8343964,36.9156990,2.3656676,124557.2812500,1384.0050049,293.0733337,343.2819824,1.2237602,341.9003906,1021.5368042,1091587712.0000000,4102.1762695,137.6910400,1042.0000000,28223.7812500,27563.3066406,292928.0000000,593.0000000,1914.0000000,142.4286957,62.6766014,2.4065459,1620363.3750000,5034.5156250,1000.2890015,25.1851768,1.2447815,417.0838928,1119.7307129,1471575424.0000000,4413.1953125,134.4867554,1829.0000000,63519.1914062,59850.3867188,364004.0000000,1066.0000000,3411.0000000,309.2680664,172.2683563,2.2480989,3256166.2500000,6753.7451172,1417.6870117,120.2679977,1.1147382,481.8938293,1179.0910645,1945240320.0000000,4789.3691406,126.6599121,2234.0000000,84368.7578125,85250.6640625,418215.0000000,1248.0000000,3990.0000000,446.6136780,247.7903290,2.1909297,4122639.0000000,7429.6757812,1556.2867432,118.7075119,1.0655028,718.6970825,1340.3685303,3509947136.0000000,5722.6215820,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,842.4895020,391.9391174,2.2609675,5539375.0000000,8738.8583984,2089.4501953,163.5334320,1.0970812,0,,,,2802,,,none,,,,,1.0000000,0.5000000,,13.110181703651515
20,2803,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,5.1679797,1.0000000,0.0000000,1.0000000,21.1825390,1.9379923,1.9379923,153.3490753,425.2348022,25064572.0000000,1437.3319092,118.3448563,78.0000000,737.4619751,1396.6796875,25361.0000000,56.0000000,172.0000000,39.7073708,21.3612995,1.9013398,6081.3637695,318.1673279,75.1063004,155.2899780,1.3246474,286.5048828,937.5844116,412454592.0000000,2743.5375977,128.7595062,413.0000000,5196.9208984,9964.8535156,179348.0000000,238.0000000,757.0000000,82.7224503,30.8931007,2.8237863,60377.9882812,1007.0688477,269.5829468,63.7807350,1.3366873,365.8795471,1161.1234131,910890496.0000000,3450.6962891,134.9813538,936.0000000,23155.9687500,23746.2558594,288780.0000000,531.0000000,1709.0000000,146.2293549,57.5204887,2.7734690,1042996.5625000,3901.1762695,746.8578491,24.2346878,1.1611769,430.9790955,1242.5959473,1202394880.0000000,3637.4057617,126.9974289,1663.0000000,57830.2304688,53598.9179688,348997.0000000,982.0000000,3145.0000000,288.0515442,150.9628448,2.5764248,3215165.2500000,6745.9633789,1410.8068848,120.1233215,1.1263536,494.8730164,1303.6829834,1573445888.0000000,3893.7453613,120.4583893,2189.0000000,81606.9062500,81347.7734375,403786.0000000,1227.0000000,3919.0000000,427.3618164,231.5032349,2.4644494,3982638.2500000,7280.9155273,1549.5061035,118.5688934,1.0592325,752.4668579,1473.9482422,2803915776.0000000,4571.5073242,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,852.0720215,391.2328491,2.4386940,5539375.0000000,8738.8583984,2081.9963379,163.5919037,1.0970812,0,,,,2803,,,none,,,,,1.0000000,0.5000000,,5.167979895867265
21,2804,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,15.1980247,1.0000000,0.0000000,1.0000000,21.1831036,5.6992593,5.6992593,149.2537537,292.2673035,19981228.0000000,1062.0653076,112.6851120,75.0000000,740.7406006,1396.6796875,22381.0000000,53.0000000,163.0000000,43.3333511,25.7406445,1.7207608,6081.3637695,318.1673279,68.4211197,149.1454926,1.3246474,288.6202087,820.4374390,320898560.0000000,2001.6536865,129.3117981,409.0000000,5024.8593750,9773.5537109,180606.0000000,239.0000000,759.0000000,86.2925797,30.6149883,3.0386076,53110.9218750,938.6889648,241.7193604,346.5928650,1.3202304,367.1314697,1037.9874268,645703296.0000000,2441.2534180,134.3087311,925.0000000,22116.9472656,23406.3535156,287862.0000000,527.0000000,1697.0000000,150.8561096,59.1164932,2.8870170,986277.5625000,3806.0195312,757.0264893,24.1936569,1.1687807,429.4932556,1116.1240234,787074880.0000000,2401.5654297,125.4784317,1636.0000000,57135.6132812,52968.5859375,345437.0000000,969.0000000,3103.0000000,287.0406494,148.8511200,2.6793292,3215165.2500000,6745.9633789,1409.2602539,119.7143402,1.1263536,489.7800293,1175.3917236,999153088.0000000,2486.6489258,119.9054337,2183.0000000,81304.8671875,80749.6796875,397779.0000000,1223.0000000,3907.0000000,414.4972229,223.8388672,2.5545206,3922915.7500000,7218.7329102,1467.6658936,118.2101669,1.0570685,755.4277344,1351.1226807,1708308736.0000000,2785.2285156,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,859.9009399,392.2078247,2.5010922,5539375.0000000,8738.8583984,2073.9367676,163.4202881,1.0970812,0,,,,2804,,,none,,,,,1.0000000,0.5000000,,15.198024294206057
22,2805,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,11.3922176,1.0000000,0.0000000,1.0000000,170.4671478,4.2720814,4.2720814,144.3877869,317.0249634,19430556.0000000,734.3406372,95.1249847,72.0000000,758.5063477,1280.4812012,28026.0000000,53.0000000,163.0000000,36.4598007,17.1798916,2.1693599,4232.4887695,271.3410034,77.2091522,141.8403168,1.3842839,260.0112915,857.2726440,306628480.0000000,1983.6667480,126.6565323,352.0000000,4059.4091797,8089.0332031,175657.0000000,197.0000000,623.0000000,72.3652039,33.4918175,2.2520993,15023.6191406,545.7202759,175.5674438,24.7061481,1.5774505,337.3728333,1022.1947021,517472608.0000000,2030.7030029,116.8782043,670.0000000,13099.7392578,17199.9511719,257572.0000000,372.0000000,1192.0000000,114.4331894,52.8178902,2.3274670,485277.0312500,2845.9104004,602.2512207,334.1381226,1.3281369,386.8345642,1089.5455322,550943488.0000000,1766.5103760,108.5222473,1247.0000000,40998.0156250,37424.6796875,302449.0000000,718.0000000,2308.0000000,174.8789062,83.2681503,2.3483973,2185626.7500000,5590.2690430,1112.0786133,122.9891052,1.1378357,485.9554138,1174.8188477,607027136.0000000,1572.3341064,110.6077042,2049.0000000,74608.3984375,71589.9218750,377673.0000000,1162.0000000,3717.0000000,359.6074829,198.4388123,2.2106967,3535578.2500000,6875.9428711,1421.2050781,119.5319901,1.0641289,800.3998413,1358.5648193,812697600.0000000,1325.0230713,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,869.2084961,394.6689453,2.2809429,5539375.0000000,8738.8583984,2079.4731445,163.1029358,1.0970812,0,,,,2805,,,none,,,,,1.0000000,0.5000000,,11.392217294835127
23,2806,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,2.0000000,16.1718712,1.0000000,122.0981293,1.2987638,289.8651733,51.8512497,51.8512497,154.8102264,94.6071014,1559517.0000000,90.9155197,60.4117851,45.0000000,505.3412781,864.3821411,12761.0000000,32.0000000,97.0000000,38.6145172,21.0336361,1.9096874,4225.5810547,271.3267517,76.9798050,134.8785400,1.3864012,302.1899414,585.1290283,20073846.0000000,118.0741959,113.2719345,324.0000000,3503.3564453,7219.0541992,163284.0000000,187.0000000,593.0000000,82.6686325,35.9961891,2.5194306,12257.4199219,440.6019592,118.0558624,24.6199112,1.2603290,372.8520508,760.6619873,30823924.0000000,118.0067139,113.0938950,652.0000000,12034.8193359,15852.5097656,250682.0000000,369.0000000,1183.0000000,125.8304138,55.9799652,2.5828173,459660.8437500,2820.2180176,610.1235352,17.3960247,1.3769494,422.8154602,838.3369141,37150736.0000000,115.6742630,108.4152985,1236.0000000,40439.7421875,36743.6562500,302120.0000000,709.0000000,2280.0000000,186.9903107,87.8693161,2.5429790,2182754.7500000,5588.4125977,1114.3728027,122.5224457,1.1385763,515.6536255,923.7453613,46443264.0000000,116.7764587,110.6063232,2045.0000000,73657.3046875,70993.5781250,377669.0000000,1160.0000000,3709.0000000,370.6765442,204.1145477,2.3628953,3535578.2500000,6875.9428711,1424.0334473,119.1729507,1.0641289,819.7668457,1107.0881348,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,876.9507446,397.2142334,2.3810306,5539375.0000000,8738.8583984,2075.3684082,162.8711548,1.0970812,0,,,,2806,,,none,,,,,1.0000000,0.5000000,,16.171871717073447
24,2807,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,3.3023698,1.0000000,0.0000000,1.0000000,308.1070557,1.2383887,1.2383887,151.7371216,578.6868896,13885716.0000000,386.1827087,97.0366592,76.0000000,747.3469849,1277.1573486,37914.0000000,53.0000000,166.0000000,34.7262573,20.6358643,1.6790972,4232.4887695,271.3410034,83.8378754,143.4393768,1.3842839,249.3602600,1102.6517334,193335088.0000000,1199.1474609,128.2254333,348.0000000,3961.3137207,7357.7250977,177660.0000000,196.0000000,618.0000000,66.6693497,35.3523636,1.9427919,14044.1152344,496.5715027,141.1347351,26.6288185,1.3972024,328.9412842,1263.0688477,344652576.0000000,1354.5091553,116.5851135,628.0000000,10246.2148438,15656.5527344,257629.0000000,351.0000000,1126.0000000,108.8490448,53.4976730,2.0918202,314901.3125000,2251.3320312,595.3020020,334.0537415,1.2808397,378.5030823,1324.4583740,352792608.0000000,1143.0379639,107.5170288,1159.0000000,36727.7851562,34233.9687500,299411.0000000,651.0000000,2096.0000000,163.9298553,78.8633728,2.1696084,1970075.1250000,5402.1440430,1117.5814209,123.2118912,1.1787988,480.8396606,1406.4335938,361826880.0000000,951.4622192,109.1218491,1986.0000000,70257.5859375,68207.0468750,372862.0000000,1138.0000000,3639.0000000,344.7286682,191.2666931,2.0689878,3506191.2500000,6855.7348633,1426.4350586,119.7195282,1.0667498,810.5778809,1591.5358887,391406432.0000000,638.1494751,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,871.4767456,395.0946350,2.1939502,5539375.0000000,8738.8583984,2086.4748535,163.0969696,1.0970812,0,,,,2807,,,none,,,,,1.0000000,0.5000000,,3.302369792951402
25,2808,3.8691001,3.8691001,123.0000000,0.0000000,1.5000000,4.0000000,3.4925594,1.0000000,0.0000000,1.0000000,9.4062252,1.3097098,1.3097098,142.0365448,491.4604492,15981390.0000000,571.7750854,84.7830734,70.0000000,762.7570190,1280.4820557,25212.0000000,55.0000000,168.0000000,30.7399063,18.3156147,1.6790996,4232.4887695,271.3410034,83.4768143,144.6020813,1.3842839,263.1270142,1017.6255493,159936080.0000000,1061.2108154,124.1634674,332.0000000,3688.5920410,7687.0327148,169984.0000000,189.0000000,598.0000000,66.6615982,34.1246109,2.0201685,13645.4306641,494.2657776,139.8001709,26.1773586,1.4247018,342.8158875,1186.5229492,219082352.0000000,860.0529785,114.8849716,636.0000000,11581.6787109,15984.9892578,253952.0000000,359.0000000,1152.0000000,111.0848007,52.0807571,2.2274013,415464.0625000,2678.3933105,595.3649902,333.8869629,1.3740590,394.2405090,1256.4957275,229678064.0000000,733.8280640,108.0720139,1198.0000000,38984.1289062,35594.2187500,300780.0000000,679.0000000,2183.0000000,170.6383820,80.2720413,2.2883437,2161508.2500000,5572.4565430,1116.6420898,123.2866440,1.1432116,494.0111694,1341.0966797,249173808.0000000,643.2767944,110.1586990,2022.0000000,72648.4609375,69739.8906250,376094.0000000,1150.0000000,3678.0000000,358.9601746,196.1543732,2.1659026,3520442.0000000,6859.1689453,1425.4084473,119.7756729,1.0634962,811.3873901,1524.6458740,337538496.0000000,550.3231201,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,873.0994263,394.6390686,2.2532473,5539375.0000000,8738.8583984,2086.6882324,163.1442261,1.0970812,0,,,,2808,,,none,,,,,1.0000000,0.5000000,,3.492559520998578
