OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,1023,26.9825001,25.8565006,319.0000000,0.0000000,0.7500000,5.0000000,51.3333817,1.0000000,8.4917746,1.0016114,153.7650604,11.2327042,11.3382664,111.0231171,196.9836578,8268427.0000000,819.0319214,304.9447632,76.0000000,3142.7060547,3145.4355469,10192.0000000,54.0000000,178.0000000,113.1151123,82.1415100,1.5449494,134583.2968750,1482.7990723,339.9243469,263.8562012,1.3000605,285.6410828,378.7323608,42629512.0000000,756.7763672,443.6507568,599.0000000,20782.5019531,15879.5507812,66651.0000000,387.0000000,1257.0000000,333.6776123,245.1588440,1.4106679,870878.5000000,3503.1345215,816.7544556,227.0605164,1.1213629,448.0020752,642.4589844,95704416.0000000,543.4948730,386.3317261,1342.0000000,52606.0859375,39655.7500000,203915.0000000,788.0000000,2558.0000000,762.4299927,423.3124084,1.7244869,2443362.5000000,5753.8583984,1373.7575684,207.6042023,1.0782527,574.0906982,920.1408081,160639728.0000000,510.2735596,491.2746887,2009.0000000,79061.2109375,70301.2109375,398572.0000000,1152.0000000,3698.0000000,900.2854614,486.8060608,1.8178921,4062547.2500000,7297.4711914,1701.2351074,173.6343689,1.0431253,624.8098755,1019.0515747,188114400.0000000,449.5774536,431.7945862,2367.0000000,92448.1093750,93169.8828125,483635.0000000,1296.0000000,4146.0000000,1002.3032837,551.7114868,1.8203471,4431366.5000000,7631.6523438,1919.5277100,192.9631958,1.0458987,754.5261230,1124.9913330,229492208.0000000,374.1643677,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1278.9949951,718.0208740,1.8004330,5539375.0000000,8738.8583984,2525.6306152,175.3640137,1.0970812,0,1023,,,none,,,,,0.2500000,0.5000000,,51.306114951437522
12,1024,36.7837982,40.1865005,319.0000000,0.0000000,0.5000000,6.0000000,60.6379318,1.0000000,63.1238136,1.1061869,313.0642395,15.7085123,15.4958439,121.8491898,172.6367798,7259589.5000000,717.0330811,343.5568237,42.0000000,1896.7760010,2140.3095703,10844.0000000,30.0000000,102.0000000,125.0085220,86.0927505,1.7021652,60236.1328125,1039.3940430,287.3175049,182.3329315,1.4272285,309.3388062,284.3702087,32629500.0000000,739.2308960,301.2383423,430.0000000,15181.8886719,12247.7568359,50498.0000000,297.0000000,968.0000000,377.9532776,227.8560333,1.7102389,675785.4375000,3156.9370117,727.8153687,228.0553894,1.1735811,431.2119751,451.1408386,115370920.0000000,837.8977051,268.5287476,1116.0000000,43920.4882812,33451.3906250,133514.0000000,668.0000000,2170.0000000,571.7899170,351.3332520,1.6540123,2215606.0000000,5570.8149414,1339.8227539,206.7750549,1.1146412,578.8887939,710.8102417,282537280.0000000,1001.7187500,369.6317139,1772.0000000,70129.8906250,57832.0390625,311447.0000000,1031.0000000,3324.0000000,833.6870117,439.4578857,1.9058022,3719612.5000000,7045.5512695,1656.5091553,173.6692352,1.0619948,681.9430542,899.6298218,444984384.0000000,1093.4749756,422.5483398,2337.0000000,91158.6640625,89397.7187500,476351.0000000,1291.0000000,4130.0000000,1006.4079590,520.3732300,1.9710209,4429944.5000000,7630.9775391,1901.5401611,191.9594879,1.0460495,819.2611694,1006.5973511,584673216.0000000,953.2518311,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1311.8907471,694.2772217,1.9401805,5539375.0000000,8738.8583984,2518.5161133,174.5147247,1.0970812,0,1024,,,none,,,,,0.0000000,0.5000000,,60.445417898969410
13,1025,36.7837982,26.9349995,319.0000000,0.0000000,0.7500000,6.0000000,35.0009537,0.9999999,2.1924791,1.0001830,67.5901489,6.9737682,7.8970938,98.6414642,344.7369385,32187674.0000000,3050.7099609,364.3026123,69.0000000,3049.2556152,2947.4074707,11800.0000000,47.0000000,159.0000000,109.5064163,82.4864502,1.3287214,104427.0390625,1312.7297363,285.2077332,315.0098572,1.3131908,287.7212219,502.3396606,191076304.0000000,3742.0024414,410.7056580,556.0000000,19343.8125000,14932.1669922,63186.0000000,368.0000000,1192.0000000,339.9621582,235.7337494,1.4570527,837192.8750000,3463.8916016,781.1964111,228.3685608,1.1404945,448.9414673,752.0399170,565741184.0000000,3710.5571289,374.3340149,1289.0000000,50421.5234375,38458.6953125,193114.0000000,762.0000000,2478.0000000,744.0247192,398.1569519,1.7747148,2416545.5000000,5732.8315430,1342.4238281,207.9034882,1.0822648,575.1082153,1020.5881348,1436002688.0000000,5046.7089844,464.9594421,1945.0000000,75647.7031250,67057.6015625,380994.0000000,1127.0000000,3620.0000000,912.6779785,464.0792542,1.9152455,3893748.0000000,7249.8500977,1671.3540039,173.2307281,1.0741881,634.9866943,1137.4965820,2130970496.0000000,5418.2153320,428.3702393,2361.0000000,91824.2890625,92661.4687500,481485.0000000,1294.0000000,4140.0000000,1023.7422485,529.7394409,1.9256725,4431366.5000000,7631.6523438,1887.3896484,192.9275970,1.0458987,766.8587646,1244.3428955,2885910528.0000000,4705.1918945,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1307.4628906,696.2413330,1.8979675,5539375.0000000,8738.8583984,2495.3571777,175.1146088,1.0970812,40004117,1025,,,none,,,,,0.2500000,0.5000000,,33.580048655184029
14,1026,26.9349995,40.1865005,319.0000000,0.0000000,0.7500000,6.0000000,144.0099030,1.0000000,398.9324036,1.8873950,289.0746765,103.3001099,102.0577850,125.2846985,105.7218323,4708227.5000000,445.7965393,342.7453003,48.0000000,2264.9282227,2007.2296143,11168.0000000,34.0000000,114.0000000,157.4364319,103.9478760,1.9060156,74882.1796875,1111.2512207,318.8558350,155.8291168,1.3123091,309.7778625,242.8993225,20035698.0000000,377.4683533,367.6648865,488.0000000,16277.6484375,13262.0761719,59036.0000000,323.0000000,1051.0000000,397.1005249,247.3471375,1.7271225,714659.2500000,3236.9484863,735.8743286,225.9952393,1.1667094,425.7002258,393.7720642,44541756.0000000,306.2879639,272.5770874,1128.0000000,44198.9375000,33657.7421875,135756.0000000,674.0000000,2192.0000000,598.1411133,362.2259216,1.6987118,2215606.0000000,5570.8149414,1356.6683350,205.8517761,1.1146412,576.4706421,656.8077393,101957608.0000000,350.3729553,372.9201050,1783.0000000,70392.4218750,58339.6523438,316024.0000000,1033.0000000,3330.0000000,857.1878662,447.8666382,1.9590108,3772938.7500000,7141.7700195,1682.4327393,173.3562164,1.0757767,677.7747803,842.1990356,153757792.0000000,374.5851135,424.3945618,2339.0000000,91166.0234375,89397.7187500,477770.0000000,1292.0000000,4134.0000000,1022.5917358,528.4312744,2.0078547,4429944.5000000,7630.9775391,1923.3232422,191.4571838,1.0460495,814.3235474,948.1075439,197006528.0000000,321.1996765,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1324.5318604,703.2557983,1.9650346,5539375.0000000,8738.8583984,2544.3020020,174.2991943,1.0970812,0,1026,,,none,,,,,0.2500000,0.5000000,,142.448827417722555
15,1028,40.1865005,39.6385994,319.0000000,0.0000000,0.7500000,5.0000000,49.0663681,1.0000000,149.6658173,1.1640009,144.8269653,37.4066696,37.4580345,129.8127747,99.0668106,2778277.2500000,287.2880249,270.7835388,28.0000000,1325.8614502,1705.4921875,8922.0000000,19.0000000,65.0000000,106.8995972,71.1124496,1.6289971,35884.0078125,729.7001343,172.8960571,179.2282562,1.1808047,290.0314941,171.1867218,10532370.0000000,255.6533508,196.3667145,321.0000000,12048.3261719,9889.4345703,33419.0000000,224.0000000,731.0000000,318.5897522,192.5010834,1.6871336,638801.6250000,3066.0026855,713.5974121,227.6164856,1.1710330,441.2487793,346.8284607,38117096.0000000,281.2458191,244.6240692,1006.0000000,38196.0039062,30067.5449219,119814.0000000,617.0000000,2002.0000000,603.0526733,329.7755432,1.7770001,2058791.2500000,5458.5810547,1328.4885254,206.3294373,1.1516947,596.0200195,613.5449219,96785664.0000000,339.7004395,360.8465271,1679.0000000,64621.2734375,54326.9023438,304441.0000000,970.0000000,3130.0000000,907.6457520,427.2367859,2.0957725,3512412.2500000,6957.0268555,1652.6832275,173.1517944,1.0965590,697.9893799,804.1403809,150553280.0000000,368.3956604,418.0787048,2315.0000000,89632.7578125,87563.2656250,472168.0000000,1283.0000000,4104.0000000,1063.4255371,508.9326477,2.1232173,4347744.0000000,7525.1953125,1824.5756836,180.2210541,1.0364819,836.3335571,914.2979736,195589536.0000000,318.8894043,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1362.4077148,684.6309814,2.0642574,5539375.0000000,8738.8583984,2514.4191895,174.1760712,1.0970812,0,1028,,,none,,,,,0.0000000,0.7500000,,48.895172982807807
16,1029,39.6385994,42.6624985,319.0000000,0.0000000,0.5000000,4.0000000,14.4341278,1.0000000,0.0000000,1.0000000,262.8737793,1.9932597,1.8042660,109.8824768,638.1533813,6762895.5000000,643.4801636,326.6225586,46.0000000,2162.2475586,2637.6738281,10530.0000000,32.0000000,107.0000000,116.1345825,80.5214005,1.4436678,64371.5429688,1020.4069824,224.9646606,333.7040405,1.2871913,301.4024963,768.2252808,30883602.0000000,607.0128174,338.4127502,453.0000000,16207.0312500,13024.9609375,54888.0000000,300.0000000,976.0000000,360.0516968,230.4353943,1.5710090,740827.5625000,3256.2836914,704.1319580,227.7646179,1.1389836,442.5571594,959.2873535,80808224.0000000,543.8580322,297.3807373,1156.0000000,44389.0820312,33372.7187500,153202.0000000,711.0000000,2313.0000000,695.1901855,360.7570190,1.8331070,2202809.0000000,5572.7070312,1321.2414551,206.5242767,1.1218783,586.5759277,1242.0164795,191726720.0000000,690.7313843,422.4067993,1842.0000000,72244.1250000,62937.4179688,349319.0000000,1071.0000000,3447.0000000,925.2481079,435.2435608,2.0777390,3837015.7500000,7191.4077148,1632.8889160,173.2207489,1.0725669,663.6948242,1390.6739502,253811136.0000000,651.7622681,423.8806458,2352.0000000,91337.0000000,91812.6171875,478576.0000000,1293.0000000,4137.0000000,1052.6947021,504.5851440,2.0949972,4431366.5000000,7631.6523438,1875.0541992,191.8166504,1.0458987,797.7973022,1497.7243652,386927360.0000000,630.8468018,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1345.1711426,675.7361450,2.0430167,5539375.0000000,8738.8583984,2494.6567383,174.2293243,1.0970812,0,1029,,,none,,,,,0.0000000,0.5000000,,14.113825627767692
17,1030,36.7837982,39.6385994,319.0000000,0.0000000,0.5000000,5.0000000,16.2111244,1.0000000,0.0000000,1.0000000,280.4854736,2.2048156,2.0263906,105.7372894,607.8851318,16730688.0000000,1623.9547119,351.6323853,55.0000000,2461.2280273,2747.1911621,11175.0000000,38.0000000,126.0000000,110.6213989,77.0689545,1.4110813,68522.6250000,1052.5699463,235.7559967,327.0000305,1.2866430,294.6639099,744.0289917,84950592.0000000,1725.7166748,356.8992004,497.0000000,17426.3652344,13813.8330078,56901.0000000,323.0000000,1049.0000000,349.2090454,231.7142029,1.5124111,760953.2500000,3331.7604980,756.7375488,227.4051819,1.1608596,440.8414917,948.7880859,254389200.0000000,1714.4124756,318.0087585,1190.0000000,46202.4179688,34620.6367188,161959.0000000,729.0000000,2372.0000000,693.6481323,368.8201904,1.7838957,2328521.5000000,5656.5756836,1327.3345947,207.1091003,1.0934957,581.4136963,1232.4154053,608089984.0000000,2109.1625977,433.2755737,1875.0000000,72852.3281250,64497.6210938,358203.0000000,1093.0000000,3516.0000000,917.9583130,444.7733154,2.0100265,3893748.0000000,7249.8500977,1669.4672852,172.4109802,1.0741881,654.8331299,1374.1744385,858412800.0000000,2128.1870117,427.9799805,2356.0000000,91451.5000000,92174.5312500,481006.0000000,1294.0000000,4140.0000000,1044.6613770,515.9959717,2.0266817,4431366.5000000,7631.6523438,1877.5247803,192.2638550,1.0458987,787.2047729,1479.7020264,1166908544.0000000,1902.5289307,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1329.8892822,682.2026367,1.9864116,5539375.0000000,8738.8583984,2492.5871582,174.5676117,1.0970812,0,1030,,,none,,,,,0.0000000,0.5000000,,15.957778432356349
18,1031,40.1865005,41.7630997,319.0000000,0.0000000,0.5000000,3.0000000,13.5035887,1.0000000,0.0000000,1.0000000,241.5150146,1.7864860,1.6879486,131.4717712,631.0445557,2880038.2500000,291.6438599,278.9702454,29.0000000,1386.6201172,1773.4448242,9241.0000000,20.0000000,68.0000000,148.1281433,90.9210358,1.7352501,39207.8437500,771.5741577,216.4074554,170.7110748,1.2082938,283.5266418,693.9802856,9524011.0000000,242.3715973,170.1865234,317.0000000,11279.7177734,9175.9384766,30536.0000000,224.0000000,728.0000000,337.6492920,194.7545166,1.7910110,491684.6562500,2697.1850586,530.3186035,311.2588501,1.1774025,440.6236267,874.7792969,37563952.0000000,280.5733948,243.2904510,1016.0000000,37333.8632812,30395.5957031,118637.0000000,621.0000000,2011.0000000,567.0581055,332.7014771,1.7526158,1685387.6250000,5033.7299805,1289.2043457,204.7351074,1.1963829,593.5438843,1122.9624023,92678056.0000000,332.2565613,345.9792480,1669.0000000,65242.5000000,53356.0585938,291091.0000000,971.0000000,3135.0000000,844.6443481,418.8235168,2.0621722,3475210.5000000,6949.0312500,1667.6263428,172.5603027,1.1057515,702.7033081,1317.9556885,147630912.0000000,363.6600952,408.6129456,2301.0000000,88354.7812500,84839.3046875,463495.0000000,1282.0000000,4100.0000000,1016.5284424,491.0256958,2.1316221,4304670.5000000,7498.5078125,1837.2972412,179.6312561,1.0394412,848.4501953,1435.1867676,195589536.0000000,318.8894043,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1349.0085449,683.7344360,2.0692434,5539375.0000000,8738.8583984,2529.0251465,173.7801514,1.0970812,0,1031,,,none,,,,,0.0000000,0.5000000,,13.411235801640212
19,1032,42.3745995,36.7837982,319.0000000,0.0000000,0.5000000,5.0000000,57.7175636,0.9999999,21.6784325,1.0111476,7.5323782,9.9244995,10.2739248,110.9358749,224.0059967,14783523.0000000,1401.3961182,363.9143677,48.0000000,2103.8234863,2162.7893066,11486.0000000,34.0000000,115.0000000,115.0581360,79.4757004,1.5652143,67328.0390625,1118.2354736,261.7564087,332.2400513,1.4779533,307.9158936,364.2336426,69873864.0000000,1297.9410400,382.2940674,490.0000000,17140.2792969,13704.7734375,60528.0000000,327.0000000,1063.0000000,377.7924194,233.1475677,1.6458117,744745.1875000,3268.6752930,701.7394409,232.1817017,1.1416316,434.2212830,542.0724487,264043904.0000000,1744.7890625,298.4559326,1180.0000000,45494.6289062,34712.8007812,151454.0000000,713.0000000,2316.0000000,596.1303711,351.3263550,1.6798007,2254741.7500000,5606.5927734,1296.2071533,208.3805695,1.1094081,579.9952393,813.5236816,501949152.0000000,1772.7570801,408.6814270,1852.0000000,75035.7031250,64289.8906250,339322.0000000,1067.0000000,3436.0000000,840.7619629,432.9754639,1.9042330,3976153.5000000,7240.9248047,1599.7324219,173.8940125,1.0493371,666.2481689,973.8759766,665356096.0000000,1716.5435791,426.0102234,2348.0000000,91309.2265625,90888.1093750,479235.0000000,1292.0000000,4134.0000000,996.0989990,502.0364685,1.9769735,4431366.5000000,7631.6523438,1849.7354736,192.6967316,1.0458987,801.7334595,1079.3916016,810251200.0000000,1321.0344238,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1300.9348145,669.9060669,1.9566014,5539375.0000000,8738.8583984,2461.8154297,174.6802826,1.0970812,0,1032,,,none,,,,,0.0000000,0.5000000,,57.428397614302014
20,1033,42.6624985,42.3745995,319.0000000,0.0000000,0.5000000,4.0000000,61.6780930,1.0000001,6.0096626,1.0008272,158.8360291,8.4974327,8.5154266,134.0964813,198.6454620,3291548.2500000,318.8731079,331.2531738,36.0000000,1746.0072021,2018.7207031,10525.0000000,24.0000000,82.0000000,133.3188629,84.1635361,1.6777078,50413.0546875,920.0143433,239.9315033,183.1466370,1.3360919,305.5942993,292.9378967,13921892.0000000,294.0565186,271.7383118,395.0000000,13287.0068359,10663.0869141,43821.0000000,278.0000000,902.0000000,371.0242920,218.4025879,1.7144679,556014.6875000,2854.9262695,591.8506470,314.0937500,1.1665239,436.8457642,476.1895142,42402940.0000000,291.3665771,263.9329834,1098.0000000,40467.4960938,32753.8300781,134095.0000000,659.0000000,2137.0000000,533.2366943,335.9836426,1.6342103,1794782.3750000,5149.4482422,1245.0177002,207.0384979,1.1757088,586.4631348,729.1360474,98483776.0000000,341.4748840,363.9023132,1753.0000000,69489.6875000,57168.7695312,310187.0000000,1010.0000000,3258.0000000,721.6823120,418.1300964,1.7686008,3686736.5000000,7037.6870117,1602.8442383,173.2115784,1.0690744,685.6024780,910.4806519,149650672.0000000,367.3443298,415.6295471,2313.0000000,88432.3906250,85022.9375000,469098.0000000,1287.0000000,4116.0000000,806.5915527,476.3078613,1.7468749,4304670.5000000,7498.5078125,1775.3294678,180.4729309,1.0394412,832.0579224,1022.3968506,195669072.0000000,319.0190735,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1180.1765137,661.3457031,1.7822748,5539375.0000000,8738.8583984,2464.5888672,174.2356873,1.0970812,0,1033,,,none,,,,,0.0000000,0.5000000,,61.659379586319488
21,1034,35.3294983,42.3745995,319.0000000,0.0000000,0.7500000,4.0000000,76.0374451,1.0000000,167.3165283,1.1506240,353.7973938,46.2923889,45.6319084,122.6411896,126.0223465,13674201.0000000,1335.8278809,351.1950684,45.0000000,2196.5097656,2216.9770508,11165.0000000,29.0000000,98.0000000,138.1816101,100.9141312,1.4305483,82226.5312500,1140.6719971,250.5397949,189.6945953,1.2592145,303.1815491,256.7570801,78549376.0000000,1519.0894775,363.7203674,490.0000000,16624.4062500,13299.2167969,55964.0000000,330.0000000,1066.0000000,381.2858276,220.2568817,1.7236795,694993.8125000,3190.3249512,656.3445435,328.9393616,1.1654108,433.2086487,456.9008789,322200064.0000000,2101.8972168,298.9274292,1187.0000000,43534.2109375,35886.2656250,155683.0000000,711.0000000,2300.0000000,531.6096802,341.4452820,1.5917373,2011743.7500000,5386.3847656,1192.4180908,208.7427521,1.1476573,582.5520020,731.5634155,601530176.0000000,2012.8096924,407.2901001,1870.0000000,72786.7890625,62063.4375000,347728.0000000,1080.0000000,3474.0000000,702.1850586,416.1701050,1.7138665,3686736.5000000,7037.6870117,1538.9809570,173.2073364,1.0690744,659.6173706,877.7053833,826220480.0000000,2034.4787598,421.1824951,2341.0000000,89967.5156250,88577.1171875,474618.0000000,1289.0000000,4123.0000000,776.4002686,461.0251770,1.7120012,4312670.5000000,7501.3989258,1711.9826660,180.7392578,1.0383132,807.8975830,984.5728760,886774592.0000000,1445.7983398,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1157.2258301,633.6535645,1.7798747,5539375.0000000,8738.8583984,2400.7380371,174.2601929,1.0970812,0,1034,,,none,,,,,0.2500000,0.5000000,,75.487972828810115
22,1040,34.6579018,27.2982998,319.0000000,0.0000000,0.7500000,3.0000000,95.0549316,1.0000000,20.9466705,1.0054806,4.2469416,21.7503014,22.4402637,132.0025635,131.2365875,2751959.7500000,291.8182373,279.9850464,46.0000000,2345.2470703,1755.6430664,8840.0000000,34.0000000,114.0000000,173.8362274,103.2624588,2.3281574,124519.2578125,1386.2915039,339.8023376,210.0268555,1.2281820,289.8862000,280.3316650,17518788.0000000,341.3497009,366.1555176,498.0000000,16829.5410156,14504.7939453,55242.0000000,331.0000000,1069.0000000,422.6371155,245.3434448,1.9685721,673044.5625000,3157.8173828,712.2730713,235.3775940,1.1790178,439.6352234,513.6774292,54846416.0000000,325.3777161,332.5404358,1260.0000000,46205.5234375,37556.4023438,172845.0000000,760.0000000,2457.0000000,593.9335938,386.3656006,1.7190768,2194867.5000000,5694.1474609,1289.5863037,210.1690369,1.1755450,584.5958862,793.0059814,117733280.0000000,360.9920349,403.3505554,1960.0000000,75427.5546875,66076.4843750,370232.0000000,1131.0000000,3630.0000000,740.9158936,468.4835815,1.6825418,3664400.0000000,6998.3833008,1571.2535400,174.9575500,1.0636107,650.2674561,915.6701660,152228176.0000000,369.4609985,420.2061768,2348.0000000,90208.1093750,90441.4687500,477418.0000000,1291.0000000,4131.0000000,816.8581543,508.5920410,1.7075698,4427844.5000000,7630.2919922,1832.2968750,193.8484650,1.0463575,792.4553223,1022.1740723,195589536.0000000,318.8894043,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1128.1009521,673.4143066,1.7235820,5539375.0000000,8738.8583984,2433.6945801,175.3759918,1.0970812,0,1040,,,none,,,,,0.2500000,0.5000000,,94.537044355818324
23,1041,26.7544994,34.6579018,319.0000000,0.0000000,0.7500000,5.0000000,112.6454468,1.0000000,76.9077682,1.0518445,180.7023621,36.4516182,35.7106743,111.5129242,141.0189972,19321924.0000000,1825.8217773,364.1826477,60.0000000,2821.8837891,2401.5983887,11498.0000000,42.0000000,140.0000000,122.3711319,82.9319763,1.8397158,99404.0468750,1314.4230957,297.5924683,195.2970886,1.3831091,295.7233887,292.6614380,98245920.0000000,1699.0848389,413.7859497,567.0000000,19168.6230469,15077.6523438,61927.0000000,371.0000000,1198.0000000,371.2180481,222.0579376,1.7756354,824635.1250000,3420.2243652,708.6779785,234.7443390,1.1288533,424.8298645,491.6034851,418154240.0000000,2659.0451660,309.5979919,1220.0000000,46229.7812500,36682.2500000,160894.0000000,731.0000000,2366.0000000,537.1179810,365.9111328,1.5561100,2323550.0000000,5677.1528320,1289.6195068,209.7837830,1.1038226,574.4447632,770.5776367,779288192.0000000,2686.5788574,413.9776001,1898.0000000,73820.8203125,63229.1250000,354536.0000000,1095.0000000,3522.0000000,709.4844971,448.4891663,1.6305363,3719612.5000000,7045.5512695,1576.2700195,174.6990814,1.0619948,651.0629272,914.5438232,1014691840.0000000,2551.5437012,426.2076111,2347.0000000,91206.9453125,89649.0156250,479225.0000000,1290.0000000,4126.0000000,799.1288452,504.3497620,1.6294721,4429944.5000000,7630.9775391,1834.7423096,193.5882263,1.0460495,794.8377075,1018.2110596,1069655360.0000000,1743.9672852,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1147.9716797,671.5886230,1.6855576,5539375.0000000,8738.8583984,2438.6394043,175.2081146,1.0970812,0,1041,,,none,,,,,0.2500000,0.5000000,,111.793941765906382
24,1043,23.6110001,27.2021008,319.0000000,0.0000000,0.7500000,4.0000000,10.5801888,1.0000000,0.0000000,1.0000000,189.7553558,2.3204510,1.9837854,119.3661575,519.3203735,2883228.2500000,309.2464905,239.9871979,45.0000000,1896.0119629,1759.6783447,7986.0000000,35.0000000,113.0000000,90.5128098,66.8773193,1.3359480,69504.8593750,1041.2799072,263.3348389,170.9695892,1.2413949,297.8736877,658.7890015,17200108.0000000,336.3996582,343.0319824,489.0000000,15792.4453125,12625.6748047,52867.0000000,317.0000000,1031.0000000,301.1830750,210.8736267,1.4932023,758234.6250000,3280.7270508,765.6931152,233.7847290,1.1296053,419.3505859,796.8425903,39401868.0000000,285.8630066,248.5260315,1083.0000000,41180.0585938,32301.7578125,122466.0000000,652.0000000,2114.0000000,587.8173828,341.5693970,1.6677308,2252570.5000000,5601.2553711,1346.8364258,210.3186951,1.1083642,586.3097534,1059.3033447,97290160.0000000,341.8344727,362.7082825,1772.0000000,71094.1015625,58578.4414062,304694.0000000,1021.0000000,3291.0000000,887.6268921,459.3086548,1.8752983,3719612.5000000,7045.5512695,1616.3997803,176.2331696,1.0619948,692.5802612,1251.6160889,151558928.0000000,370.6797180,420.9475403,2325.0000000,89840.2500000,88505.8203125,474054.0000000,1287.0000000,4116.0000000,1041.8934326,542.6713257,1.9075221,4312670.5000000,7501.3989258,1799.2655029,183.1182251,1.0383132,831.5084839,1359.8175049,195992752.0000000,319.5467834,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1337.8802490,715.0219727,1.8852018,5539375.0000000,8738.8583984,2479.0080566,176.2000427,1.0970812,40003544,1043,,,none,,,,,0.2500000,0.5000000,,9.952105050075005
25,1044,27.2021008,31.4859009,319.0000000,0.0000000,0.7500000,5.0000000,39.3486481,1.0000000,2.6548460,1.0002685,93.4688034,8.2772617,7.8756552,113.6272964,203.9655151,4420988.0000000,452.9564514,273.0562134,87.0000000,3282.9956055,3038.4428711,8794.0000000,66.0000000,215.0000000,118.2194748,84.6359406,1.6519265,122245.6093750,1449.8488770,372.8961487,180.7991791,1.3683662,285.4865417,387.5393066,130060696.0000000,2439.6369629,427.0275574,600.0000000,20468.3339844,16180.6367188,64628.0000000,379.0000000,1228.0000000,334.9633484,231.6342010,1.5878687,859379.9375000,3480.1245117,777.4799194,234.9629059,1.1214876,421.3196716,552.1743164,224020256.0000000,1583.7536621,298.9656372,1208.0000000,47818.6914062,36723.9609375,149938.0000000,729.0000000,2369.0000000,685.3716431,379.5080872,1.7788159,2326518.7500000,5684.2758789,1358.8012695,210.7694855,1.1051822,580.2875366,840.1198730,291832384.0000000,956.6915894,425.9239807,1914.0000000,77326.2812500,66842.9531250,349791.0000000,1107.0000000,3560.0000000,937.2267456,483.9617310,1.9047506,3976153.5000000,7240.9248047,1609.2564697,176.8841858,1.0493371,659.3638306,989.1688843,339440832.0000000,780.6044312,426.4677429,2353.0000000,91401.4843750,91816.1484375,479474.0000000,1293.0000000,4137.0000000,1060.6854248,553.0454712,1.9183862,4431366.5000000,7631.6523438,1885.3186035,195.0383606,1.0458987,794.4881592,1095.1149902,382563712.0000000,623.7322998,319.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1351.4229736,722.5626221,1.8925103,5539375.0000000,8738.8583984,2471.7968750,176.6237488,1.0970812,0,1044,,,none,,,,,0.2500000,0.5000000,,39.104143159408480
