OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,2766,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,9.5443449,1.0000000,0.0000000,1.0000000,110.2694473,3.5791292,3.5791292,152.7978363,258.1164551,9348246.0000000,578.8904419,139.3732147,62.0000000,566.7221680,1182.9447021,21242.0000000,44.0000000,135.0000000,38.4478226,18.3621616,2.5423992,4829.7080078,291.5999451,70.6635818,43.2865295,1.4010195,280.1221924,781.5588379,246235296.0000000,1854.9362793,123.7252274,353.0000000,3905.5424805,7888.7011719,173059.0000000,198.0000000,626.0000000,75.7920837,29.4765606,2.8409836,15023.6191406,545.7202759,180.8234100,22.2498379,1.5774505,355.9673157,954.3396606,490527392.0000000,1999.7636719,117.3241196,682.0000000,13615.3173828,17330.1914062,259548.0000000,383.0000000,1227.0000000,120.2685776,50.8680382,2.7908900,498024.7187500,2874.4418945,611.4044800,334.0331421,1.3202200,402.2748413,1020.2069702,550821696.0000000,1776.9796143,109.0283279,1257.0000000,41151.1093750,37749.0156250,303678.0000000,728.0000000,2340.0000000,180.1048584,83.3879700,2.7272577,2185626.7500000,5590.2690430,1103.7462158,122.7945099,1.1378357,496.8713684,1104.6871338,624307008.0000000,1622.7742920,110.7601929,2054.0000000,74763.8515625,71974.6250000,378078.0000000,1164.0000000,3723.0000000,358.9349976,197.3437042,2.5120718,3542684.5000000,6879.1186523,1413.1076660,119.3598175,1.0629755,805.4409790,1288.5399170,890876480.0000000,1452.4859619,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,862.4561768,393.3537903,2.4609516,5539375.0000000,8738.8583984,2070.6755371,163.1727905,1.0970812,0,,,,2766,,,none,,,,,1.0000000,0.5000000,,9.544345086830811
12,2767,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,2.0000000,8.6220741,1.0000000,79.6850815,1.1801871,45.2489967,33.1151848,33.1151848,165.6238708,98.1394119,1339962.0000000,73.5843811,26.0065918,32.0000000,240.4389038,860.6240845,10976.0000000,27.0000000,83.0000000,25.6347084,15.5608883,1.6562548,815.2396240,165.7304840,58.8219719,185.1120300,2.6810794,315.6179810,545.6057129,18940648.0000000,113.7059631,104.5428467,352.0000000,4163.5498047,8323.6123047,154071.0000000,207.0000000,656.0000000,69.5989990,32.7082138,2.4546392,31079.7968750,737.6273804,220.8117523,347.8133545,1.3931119,398.1642456,796.8216553,34333668.0000000,125.7572479,128.5870056,826.0000000,18861.3222656,20290.9414062,278211.0000000,477.0000000,1539.0000000,128.1702728,57.6120262,2.4347346,955318.6875000,3776.4670410,743.4013672,25.4733009,1.1879913,440.1701050,858.1640625,39520700.0000000,119.2184296,115.4996262,1483.0000000,50681.3242188,46852.1953125,321388.0000000,883.0000000,2832.0000000,213.9487152,112.3537903,2.3500209,2570717.5000000,6073.6591797,1268.6179199,154.6492920,1.1419225,515.8853149,937.4110107,47967048.0000000,118.8560410,114.7638016,2143.0000000,79646.4453125,78701.0468750,390058.0000000,1207.0000000,3855.0000000,377.8981018,213.0172272,2.2283983,3764963.2500000,7090.8066406,1467.6636963,115.7653198,1.0627245,789.0834961,1116.5274658,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,842.5213013,393.2729492,2.2691913,5539375.0000000,8738.8583984,2095.2875977,163.3239136,1.0970812,0,,,,2767,,,none,,,,,1.0000000,0.5000000,,8.622074305664368
13,2768,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,2.0000000,18.3213539,0.9999999,11.3058920,1.0042193,108.6436996,11.1102180,11.1102180,116.7452621,41.4237366,110946.0000000,67.6220016,32.7440071,8.0000000,174.4285736,366.5305176,984.0000000,6.0000000,18.0000000,63.4427223,42.7276688,1.4160181,1863.5847168,219.5703735,84.9667740,209.1143341,2.0586782,333.8773804,172.5447693,5479035.0000000,75.6680603,28.7881355,112.0000000,919.6759644,2330.9948730,44627.0000000,82.0000000,255.0000000,111.6694717,42.3084221,2.7837932,5065.1674805,294.5022583,96.9393845,217.9369354,1.3626163,453.9310913,508.1245728,25359772.0000000,107.7577896,92.6133728,491.0000000,6731.6347656,11639.8437500,206259.0000000,271.0000000,863.0000000,153.2445068,48.2221870,3.8066657,124557.2812500,1384.0050049,284.1820068,336.9443970,1.2237602,522.5230103,633.8405151,35950688.0000000,114.1208572,105.3107376,1030.0000000,27581.5351562,26770.2148438,292253.0000000,584.0000000,1884.0000000,213.2738647,62.9626808,4.1068225,1615115.7500000,5019.1162109,971.5220947,24.2318573,1.2411978,601.7091675,709.5328979,44595988.0000000,114.5149231,106.0854874,1809.0000000,63061.2226562,59219.6445312,362533.0000000,1056.0000000,3380.0000000,377.9087830,165.1316528,3.6632717,3256166.2500000,6753.7451172,1404.4993896,121.5022583,1.1147382,913.3136597,896.8862305,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,913.9440918,391.9727783,3.1244495,5539375.0000000,8738.8583984,2100.5761719,164.3874054,1.0970812,0,,,,2768,,,none,,,,,1.0000000,0.5000000,,18.321355029483186
14,2769,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,5.0000000,2.5408859,1.0000000,0.0000000,1.0000000,27.2397175,0.9528322,0.9528322,145.3125763,752.5369873,32104844.0000000,1137.9604492,142.5841370,105.0000000,910.5884399,1924.3586426,43501.0000000,80.0000000,254.0000000,31.5683727,18.6947327,1.7393718,5214.2607422,294.5685120,82.7353592,160.7364960,1.3242502,259.2905884,1355.2302246,484100192.0000000,3215.4873047,171.3120270,531.0000000,7979.6704102,12877.9677734,211626.0000000,300.0000000,961.0000000,74.6578369,38.2312660,2.0736837,179866.6406250,1688.0583496,436.6718445,2.9407551,1.2607077,320.1944580,1536.0930176,1113041024.0000000,4235.6660156,139.7246704,1093.0000000,31905.6191406,30310.2187500,296268.0000000,616.0000000,1987.0000000,137.9972382,67.0138016,2.1747055,1863480.5000000,5249.7646484,998.3764038,139.9254456,1.1769146,398.9441528,1638.3082275,1550018688.0000000,4678.9213867,137.1315918,1901.0000000,65685.6718750,63293.7890625,369386.0000000,1104.0000000,3533.0000000,309.6579895,178.0607147,2.0605550,3300609.2500000,6799.2744141,1421.4177246,120.4384766,1.1146054,472.0968323,1703.4815674,2056431232.0000000,5088.7241211,131.7805023,2255.0000000,85299.7812500,86138.7187500,429322.0000000,1254.0000000,4008.0000000,460.6365662,259.9589539,2.0261655,4131939.2500000,7446.7968750,1559.8985596,118.8665009,1.0680097,696.1753540,1856.3217773,3762992128.0000000,6135.1865234,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,831.1243896,391.6739807,2.1444643,5539375.0000000,8738.8583984,2095.0598145,163.5482635,1.0970812,0,,,,2769,,,none,,,,,1.0000000,0.5000000,,2.540886029561720
15,2770,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,2.0000000,19.2441978,0.9999999,90.3833694,1.0804770,210.2297668,41.1103363,41.1103363,167.6308746,91.5216064,1271328.0000000,72.9217911,24.7798481,30.0000000,234.0352325,860.6240845,10418.0000000,25.0000000,76.0000000,30.5679436,14.1341724,2.3144310,815.2396240,165.7304840,71.6395798,189.7164307,2.6810794,317.0808105,525.9973755,18425646.0000000,111.9866333,101.1078491,343.0000000,3975.8715820,8049.2592773,149884.0000000,203.0000000,644.0000000,74.4620361,37.4141426,2.2562430,17796.0507812,565.7774048,146.3265076,23.3640327,1.4313890,401.5261230,784.7836914,34168540.0000000,125.1515884,127.3758316,808.0000000,18222.1328125,20100.2382812,277652.0000000,466.0000000,1502.0000000,132.8215942,57.9499283,2.4579878,799601.5625000,3549.1599121,729.5019531,25.4004135,1.2536249,441.8609009,844.4193726,39339088.0000000,118.9851379,115.0334091,1468.0000000,50395.3242188,46459.1250000,319538.0000000,867.0000000,2780.0000000,216.1439819,109.1473160,2.3872311,2513315.7500000,6018.6625977,1276.7302246,155.1592255,1.1469463,518.5330200,924.7265625,47856040.0000000,118.6920700,114.4359741,2141.0000000,79614.4531250,78326.3984375,389155.0000000,1203.0000000,3843.0000000,381.3154602,209.8616791,2.2609608,3764963.2500000,7090.8066406,1466.8725586,116.3084869,1.0627245,792.8476562,1104.1981201,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,847.8309326,393.3599854,2.2856016,5539375.0000000,8738.8583984,2104.9946289,163.5965576,1.0970812,0,,,,2770,,,none,,,,,1.0000000,0.5000000,,19.244198723822663
16,2771,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,5.0000000,5.8391747,1.0000000,0.0000000,1.0000000,117.8320236,2.1896906,2.1896906,151.6051636,329.6056519,7848753.0000000,378.7442627,72.7946167,60.0000000,528.5079346,1252.2387695,22581.0000000,47.0000000,147.0000000,23.9679317,14.3225250,1.7620984,3796.4978027,253.8017120,84.0426559,158.7416229,1.3501937,285.8810120,864.6390991,96933224.0000000,579.2672729,134.6684723,435.0000000,5825.0986328,10484.2578125,181723.0000000,248.0000000,791.0000000,67.9097672,34.3071747,2.1792650,104814.4453125,1300.1007080,293.2124329,68.4904938,1.2832847,361.0123901,1090.3144531,172569792.0000000,630.7882080,136.0173035,973.0000000,25074.3437500,24982.5410156,290338.0000000,555.0000000,1784.0000000,131.4602051,61.0286407,2.2635338,1332631.0000000,4498.3847656,834.5257568,308.6156311,1.2083520,428.2377930,1176.1322021,201041040.0000000,601.9357300,128.9778900,1717.0000000,59968.7031250,55818.0546875,353364.0000000,1007.0000000,3226.0000000,281.8048096,158.7389374,2.1460288,3224115.7500000,6749.7949219,1424.2640381,120.3821106,1.1245031,492.7774048,1237.4874268,241755264.0000000,597.4549561,122.4844742,2210.0000000,83479.0000000,84103.6093750,408621.0000000,1240.0000000,3961.0000000,420.4404602,238.0494232,2.0910263,4099912.2500000,7410.4936523,1562.7821045,118.8180084,1.0658838,742.7041626,1404.7243652,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,835.2945557,392.3473511,2.1845052,5539375.0000000,8738.8583984,2096.1818848,163.4671478,1.0970812,0,,,,2771,,,none,,,,,1.0000000,0.5000000,,5.839174953803060
17,2772,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,3.6265683,1.0000000,0.0000000,1.0000000,131.7909851,1.3599632,1.3599632,154.8195190,580.6829834,14185836.0000000,384.0152283,118.7132492,72.0000000,681.5897217,1702.1976318,42538.0000000,55.0000000,175.0000000,32.5603294,19.5335503,1.7279037,3608.4882812,246.2276611,76.8409882,147.7879639,1.3370219,246.9129486,1081.2867432,190446928.0000000,1296.1839600,127.6182632,337.0000000,3853.5148926,7144.2543945,176297.0000000,187.0000000,589.0000000,61.9474068,33.8270950,1.9149257,13950.4697266,496.4327087,141.5879211,26.6879005,1.4057953,319.0218811,1225.5977783,345913408.0000000,1406.3287354,112.5747147,586.0000000,8654.3085938,14751.3984375,247244.0000000,320.0000000,1024.0000000,96.2981567,48.4352226,2.0980284,179866.6406250,1688.0583496,450.6043701,4.5764685,1.2607077,379.6089478,1297.8377686,353026592.0000000,1157.0045166,106.7029800,1095.0000000,31916.3593750,30292.6972656,296392.0000000,616.0000000,1987.0000000,159.4685211,72.3351212,2.2447875,1863480.5000000,5249.7646484,1013.4256592,25.7511253,1.1769146,484.8332825,1376.5913086,361926592.0000000,960.6168823,108.0360565,1901.0000000,65642.8750000,62558.9882812,368485.0000000,1104.0000000,3533.0000000,339.1126404,184.4170837,2.1316299,3300609.2500000,6799.2744141,1426.5906982,119.7100677,1.1146054,828.5875854,1561.7514648,391988960.0000000,639.0992432,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,873.1372070,394.3514709,2.2284925,5539375.0000000,8738.8583984,2086.4252930,163.0897522,1.0970812,0,,,,2772,,,none,,,,,1.0000000,0.5000000,,3.626568274462835
18,2773,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,4.2060137,1.0000000,0.0000000,1.0000000,7.5344205,1.5772551,1.5772551,143.0993195,442.9163513,13037631.0000000,485.3823547,102.4103470,69.0000000,728.9696045,1481.8269043,25089.0000000,56.0000000,172.0000000,27.6700249,16.2267780,1.7607678,4374.3461914,277.9734802,76.7378922,149.1744690,1.4056711,263.6242676,964.1807251,156689952.0000000,1157.7894287,121.9470749,321.0000000,3519.7666016,6777.9697266,168676.0000000,183.0000000,577.0000000,61.1380920,32.3425636,1.9949813,13551.7851562,494.1269836,140.0808105,26.2531967,1.4337412,337.9173279,1117.9378662,244714160.0000000,998.1927490,111.4072342,591.0000000,8967.9101562,14745.2724609,244882.0000000,327.0000000,1047.0000000,95.2005463,47.1996956,2.1486566,205085.8125000,1829.4467773,449.6037292,4.3785748,1.2986559,398.2650452,1196.4562988,268333728.0000000,867.9629517,107.0091705,1118.0000000,33794.2812500,31865.3828125,297771.0000000,626.0000000,2018.0000000,155.9934235,73.5446625,2.2389112,1888045.2500000,5252.0654297,1011.9296875,25.6896763,1.1626205,497.9698792,1275.8383789,277262368.0000000,727.6499023,108.2005157,1925.0000000,66537.6875000,64472.6093750,369850.0000000,1115.0000000,3568.0000000,334.1192322,185.2563324,2.1236415,3320289.0000000,6801.7036133,1425.6121826,119.7730789,1.1087909,830.5745239,1461.3508301,307209952.0000000,500.8754578,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,867.9555054,393.8688049,2.2232606,5539375.0000000,8738.8583984,2086.7910156,163.1395111,1.0970812,0,,,,2773,,,none,,,,,1.0000000,0.5000000,,4.206013592904133
19,2774,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,11.4522314,1.0000000,0.0000000,1.0000000,171.8476105,4.2945867,4.2945867,146.9849701,331.1373901,15856914.0000000,668.9946289,114.5063248,68.0000000,676.1224365,1638.0650635,30102.0000000,48.0000000,151.0000000,34.2938156,14.9674692,2.4392619,4743.6333008,291.3170776,69.9445724,146.2725983,1.4236752,257.6159363,855.6022949,296682016.0000000,2157.6606445,124.4918213,338.0000000,3827.4904785,7293.6694336,173107.0000000,190.0000000,600.0000000,67.4463425,31.5143661,2.2874179,13794.8740234,494.7904053,146.8361816,24.7243652,1.4122609,333.6118469,1012.7985840,533017920.0000000,2176.6811523,113.7974930,611.0000000,9766.3574219,15315.9882812,250991.0000000,344.0000000,1105.0000000,104.2685928,49.1579781,2.3682728,299430.3125000,2223.6057129,602.5093384,334.1804810,1.3140441,388.2333984,1083.2514648,570573248.0000000,1856.9349365,107.2181854,1138.0000000,35143.1914062,32797.6953125,298429.0000000,636.0000000,2050.0000000,159.0953979,74.7921295,2.3987758,1962824.0000000,5398.9653320,1112.1621094,122.9640121,1.1817615,489.5028687,1164.5614014,607666560.0000000,1598.3084717,108.7776947,1961.0000000,68262.4140625,66174.2578125,371637.0000000,1131.0000000,3618.0000000,338.1773071,188.5760193,2.2474477,3448932.2500000,6838.2099609,1421.3115234,119.5125275,1.0789227,819.7197266,1349.8391113,756355072.0000000,1233.1621094,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,864.8053589,393.9357605,2.2979944,5539375.0000000,8738.8583984,2079.2165527,163.0916901,1.0970812,0,,,,2774,,,none,,,,,1.0000000,0.5000000,,11.452231584027524
20,2775,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,2.0000000,15.3179779,1.0000000,117.6475143,1.2819905,290.9794922,49.8620567,49.8620567,155.1435242,92.9678802,1529259.0000000,100.6789780,79.9697723,43.0000000,442.6058350,1141.0216064,12515.0000000,32.0000000,98.0000000,35.2902107,19.1629982,1.9290203,4731.1381836,291.1407471,78.6246719,50.1797752,1.4257077,301.3308716,572.7405396,19618746.0000000,116.3395844,109.8055725,305.0000000,3204.3322754,6168.0083008,159584.0000000,179.0000000,564.0000000,76.6960373,34.0602760,2.5655792,10442.8632812,402.8237305,115.3251572,62.0461349,1.2365185,368.6176147,735.6800537,29539434.0000000,115.7428360,108.5696335,598.0000000,9631.4951172,14937.0791016,240240.0000000,340.0000000,1093.0000000,114.2908859,51.4205971,2.6923137,299814.7187500,2223.6293945,605.3645630,335.0073547,1.3123872,427.0190125,823.2604980,36697048.0000000,115.0756378,107.2188721,1140.0000000,35620.8125000,33133.5039062,298431.0000000,639.0000000,2059.0000000,172.6600494,80.0094299,2.6375811,1970075.1250000,5402.1440430,1114.3367920,122.5054703,1.1787988,521.7583618,905.6226196,45822544.0000000,115.9953079,109.0447617,1966.0000000,68429.2656250,66534.1250000,372621.0000000,1131.0000000,3618.0000000,351.7379761,195.6454010,2.4341254,3448932.2500000,6838.2099609,1424.0106201,119.1595383,1.0789227,838.1929932,1090.0274658,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,872.3938599,396.5044861,2.4181819,5539375.0000000,8738.8583984,2075.1208496,162.8653564,1.0970812,0,,,,2775,,,none,,,,,1.0000000,0.5000000,,15.317977574832073
21,2776,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,15.9823437,1.0000000,0.0000000,1.0000000,200.2696381,5.9933786,5.9933786,155.9060669,225.7949982,9191175.0000000,768.7722168,138.3266754,67.0000000,590.3402710,1873.5776367,19103.0000000,48.0000000,147.0000000,40.1976852,24.3746700,1.6956911,5050.5410156,294.3999023,62.5718460,155.1918030,1.3656127,297.5157776,734.4348755,261778816.0000000,1933.6120605,121.9197235,382.0000000,4476.1044922,8732.1777344,174881.0000000,217.0000000,687.0000000,80.1018524,27.4102097,3.2094431,31079.7968750,737.6273804,241.6335144,346.6749878,1.3931119,375.7308960,940.9404297,685087232.0000000,2680.2331543,128.0215607,827.0000000,18868.1054688,20469.9453125,278357.0000000,478.0000000,1542.0000000,138.5357666,53.8337288,3.0069563,955318.6875000,3776.4670410,757.1071777,24.2244759,1.1879913,420.6600037,1002.0340576,988407360.0000000,3029.2243652,115.4996262,1482.0000000,50651.0156250,46852.1953125,321387.0000000,882.0000000,2828.0000000,225.0601349,109.5986328,2.8526709,2570717.5000000,6073.6591797,1247.2827148,154.6463776,1.1419225,499.8695068,1081.2517090,1346741632.0000000,3354.5632324,114.7638016,2143.0000000,79646.4453125,78701.0468750,390058.0000000,1207.0000000,3855.0000000,389.6941833,211.4450684,2.6447058,3764963.2500000,7090.8066406,1451.1579590,115.2345428,1.0627245,779.0193481,1260.3197021,2561193216.0000000,4175.7724609,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,855.4804688,391.3532410,2.5472324,5539375.0000000,8738.8583984,2074.1889648,163.4110718,1.0970812,0,,,,2776,,,none,,,,,1.0000000,0.5000000,,15.982343894533479
22,2777,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,9.2359610,1.0000000,0.0000000,1.0000000,200.2696838,3.4634852,3.4634852,157.8071594,279.4349976,9395847.0000000,997.1270142,139.2029572,67.0000000,598.6995850,1873.5776367,19209.0000000,46.0000000,140.0000000,43.5591507,30.6664658,1.4248445,5050.5410156,294.3999023,73.2922592,38.3995743,1.3656127,298.8355713,780.8809814,315545568.0000000,2554.8129883,120.8681870,376.0000000,4314.2294922,8571.3476562,173611.0000000,215.0000000,681.0000000,85.4160233,30.3105965,3.3086736,17796.0507812,565.7774048,187.4612579,18.6980743,1.4313890,376.1460266,984.0737305,800133632.0000000,3230.7111816,126.4098053,804.0000000,18075.7988281,19908.1230469,275422.0000000,464.0000000,1496.0000000,144.0559692,57.8313675,3.0588770,793088.7500000,3537.0998535,769.6859741,24.1597347,1.2553446,420.9659119,1046.7945557,1058795520.0000000,3319.0871582,114.6993713,1460.0000000,49986.5078125,46089.6601562,319093.0000000,863.0000000,2765.0000000,229.3616180,111.9632187,2.9019022,2507262.5000000,6018.4414062,1238.4973145,154.2294312,1.1496308,502.0410767,1127.5360107,1317536640.0000000,3341.8395996,114.4354630,2140.0000000,79390.6015625,78254.0000000,389154.0000000,1202.0000000,3840.0000000,396.7744446,216.1094818,2.6787958,3756478.5000000,7073.7548828,1407.6710205,119.2048950,1.0600083,782.8583374,1306.8198242,2181441024.0000000,3556.6237793,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,865.7899780,393.7543945,2.5810795,5539375.0000000,8738.8583984,2064.1140137,163.2011261,1.0970812,0,,,,2777,,,none,,,,,1.0000000,0.5000000,,9.235961027550763
23,2778,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,5.0000000,2.5518274,1.0000000,0.0000000,1.0000000,24.8155994,0.9569353,0.9569353,98.8822861,485.4737854,2198748.0000000,623.5756836,89.2008743,26.0000000,320.0646057,716.6845093,3198.0000000,17.0000000,53.0000000,34.3325615,23.3671207,1.5039445,4718.6811523,291.0697327,85.3122253,43.3384666,1.4287741,330.8266907,749.0285645,74896912.0000000,738.9126587,58.2751656,196.0000000,1834.3602295,4443.9101562,90486.0000000,133.0000000,419.0000000,85.7539749,31.6229553,3.4794817,7484.8139648,341.4128113,89.3774338,15.3907251,1.2392781,415.9447021,1026.8028564,235045984.0000000,980.6882324,99.0568924,564.0000000,8744.4335938,13341.9072266,220740.0000000,320.0000000,1028.0000000,126.1645432,47.9651489,3.5117559,214920.3281250,1890.9558105,514.3112183,7.6617346,1.3239617,480.1594849,1143.3981934,326072128.0000000,1028.8221436,107.1121445,1127.0000000,34521.8945312,32352.6054688,297781.0000000,631.0000000,2033.0000000,190.2228088,81.8734894,3.1984656,1901900.5000000,5253.8286133,1037.0455322,25.2889423,1.1549261,564.1613770,1224.4312744,404952608.0000000,1033.8372803,108.5319366,1944.0000000,67792.2578125,64938.7500000,371014.0000000,1125.0000000,3599.0000000,364.7868958,197.3739014,2.8837948,3448932.2500000,6838.2099609,1416.8032227,118.7817764,1.0789227,867.4281616,1409.5909424,678177216.0000000,1105.7009277,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,884.9476929,397.8181152,2.6977310,5539375.0000000,8738.8583984,2063.4348145,162.8167267,1.0970812,0,,,,2778,,,none,,,,,1.0000000,0.5000000,,2.551827471908606
24,2779,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,3.0000000,2.2690699,1.0000000,0.0000000,1.0000000,291.7113953,0.8509012,0.8509012,92.0907364,594.3370972,247107.0000000,93.7422562,74.1315689,17.0000000,178.6002655,251.8263397,2091.0000000,10.0000000,31.0000000,23.2196770,17.0595398,1.3371880,1863.8026123,189.1708069,60.9211082,133.2248383,1.5279124,326.5747986,727.2682495,5681124.0000000,76.2039032,29.8437691,115.0000000,959.9118652,2568.4995117,46270.0000000,84.0000000,262.0000000,71.5048447,31.8986740,2.8728120,5070.5283203,294.5379944,84.5374908,44.3335342,1.3615061,447.7643738,1062.4534912,25359772.0000000,107.7577896,92.6133728,491.0000000,6731.6347656,11639.8437500,206259.0000000,273.0000000,869.0000000,115.8662949,42.4550972,3.6095140,124557.2812500,1384.0050049,320.6131287,63.2870216,1.2237602,518.0166626,1188.4943848,35979592.0000000,114.2017746,105.4725418,1031.0000000,27591.9570312,26859.0253906,292376.0000000,585.0000000,1888.0000000,179.4463806,73.7919617,3.2461262,1615115.7500000,5019.1162109,1035.8411865,25.3521595,1.2411978,598.1219482,1264.3187256,44610500.0000000,114.5150833,106.0857697,1810.0000000,63069.1640625,59219.6445312,362768.0000000,1059.0000000,3389.0000000,346.4082947,185.9273834,2.9249704,3256166.2500000,6753.7451172,1418.0178223,118.8275604,1.1147382,910.7954712,1451.5220947,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,884.8110352,397.6505737,2.7054677,5539375.0000000,8738.8583984,2065.0954590,162.8159180,1.0970812,0,,,,2779,,,none,,,,,1.0000000,0.5000000,,2.269069846357560
25,2781,8.8690996,8.8690996,123.0000000,0.0000000,1.5000000,4.0000000,10.7147980,1.0000000,0.0000000,1.0000000,205.1489563,4.0180492,4.0180492,100.2655487,202.1179657,1926426.0000000,598.5405884,89.2008743,26.0000000,320.0646057,716.6845093,3198.0000000,17.0000000,53.0000000,36.8903427,25.8458195,1.4322536,4718.6811523,291.0697327,91.6035004,42.0326653,1.4287741,331.2855530,456.6769104,42110156.0000000,419.7904358,56.4196053,190.0000000,1720.3270264,4352.2138672,87735.0000000,130.0000000,409.0000000,91.8042984,36.5531006,3.1264846,6309.4667969,324.6412048,95.8924408,16.0610027,1.3292441,417.0735779,736.6906128,130754656.0000000,547.2944946,98.7150497,560.0000000,8640.7333984,13287.4902344,218926.0000000,319.0000000,1024.0000000,131.0196075,51.4392815,3.3128786,214920.3281250,1890.9558105,520.6430664,7.8803420,1.3239617,482.7914429,855.8284302,181793392.0000000,573.7629395,107.0095367,1120.0000000,34045.1640625,32074.0019531,297773.0000000,628.0000000,2024.0000000,196.7920685,86.4379807,3.0334268,1888045.2500000,5252.0654297,1043.6785889,25.2876453,1.1626205,565.7370605,935.7230835,225511584.0000000,575.9854126,108.2658081,1934.0000000,67618.8750000,64798.8789062,370103.0000000,1119.0000000,3580.0000000,369.1686401,200.8174438,2.7532306,3448932.2500000,6838.2099609,1416.3908691,118.5139999,1.0789227,870.0756836,1121.4121094,377439776.0000000,615.3782349,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,891.5597534,400.0487671,2.6251028,5539375.0000000,8738.8583984,2058.5312500,162.6925507,1.0970812,0,,,,2781,,,none,,,,,1.0000000,0.5000000,,10.714798319806077
