OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
46,672,22.9549007,24.2635994,1.0000000,0.0000000,1.0000000,4.0000000,78.8569946,0.9999999,97.8370361,1.1377393,296.9558411,44.3947067,44.2311211,128.8564453,0.4131489,76.3333359,1.4605154,0.3587272,35.0000000,2642.1911621,1262.6691895,35.0000000,24.0000000,77.0000000,304.5144043,210.4168854,1.8362806,223956.7031250,2051.9172363,468.4406433,136.7838898,1.4960488,370.7641296,41.8380051,35545.8320312,2.5926490,0.3307798,428.0000000,21330.5175781,12302.2578125,15252.0000000,293.0000000,944.0000000,797.8906860,482.5037231,1.7242701,1680279.2500000,4964.5249023,987.9035645,309.6690674,1.1672505,493.3521118,295.0209656,770737.8125000,4.9468036,0.9965037,1135.0000000,50676.0703125,40417.1640625,142223.0000000,693.0000000,2225.0000000,894.0001221,523.6583252,1.7729635,3416533.2500000,6867.4912109,1445.6705322,336.3721619,1.0985017,615.6065063,615.2311401,2147073.2500000,6.4822550,1.2687312,2077.0000000,80045.6250000,78194.7265625,363286.0000000,1196.0000000,3817.0000000,1044.5982666,590.6771240,1.7856098,4211086.0000000,7457.6201172,1609.4614258,3.7534788,1.0509850,665.1273804,702.8042603,2765533.7500000,6.7372198,1.1361144,2311.0000000,93227.2578125,92770.9218750,441254.0000000,1282.0000000,4104.0000000,1157.8575439,632.7631836,1.8400159,4602535.5000000,7805.2758789,1614.8497314,9.3842049,1.0533422,797.9078979,855.3610840,4096201.2500000,6.6784511,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1402.8447266,686.2789917,2.0490294,5539375.0000000,8738.8583984,1614.8497314,9.3842049,1.0970812,672,,,none,,,,,0.5000000,0.5000000,,78.809670307424454
47,969,30.0251999,29.0216999,1.0000000,0.0000000,0.2500000,5.0000000,10.9560127,1.0000000,24.3411274,1.0229393,243.3035126,2.2060714,2.2374308,171.1776733,10.6453381,14112.3330078,16.1152134,1.3543930,114.0000000,5376.9858398,5017.0878906,1441.0000000,81.0000000,255.0000000,200.6061554,115.4398117,1.6115075,274873.4687500,2287.5866699,646.1810303,299.7456055,1.5149994,298.6794128,37.2887650,250456.8281250,39.9580154,1.1248701,443.0000000,24080.5664062,16251.0781250,9619.0000000,287.0000000,916.0000000,528.5536499,309.8382874,1.7446005,1421322.8750000,4692.5029297,1248.1815186,301.6900940,1.2328393,512.2224731,231.2579498,2878782.7500000,46.2533531,0.9611167,1054.0000000,50110.8593750,37801.7343750,111726.0000000,641.0000000,2064.0000000,1298.8417969,729.4790649,1.7828183,2987478.7500000,6558.7895508,1647.9338379,308.2051086,1.1458631,637.4916382,492.2619324,12222744.0000000,50.6264954,0.9476228,1887.0000000,76296.0234375,71041.0937500,296520.0000000,1111.0000000,3552.0000000,1463.0028076,798.2531128,1.8241565,4213228.5000000,7458.3320312,1711.0261230,326.6273499,1.0506512,703.8300171,629.9499512,23819002.0000000,61.0143776,1.0356576,2268.0000000,92003.2812500,91550.6796875,415705.0000000,1259.0000000,4024.0000000,1555.7124023,830.8576050,1.8586529,4602535.5000000,7805.2758789,1711.0261230,326.6273499,1.0533422,851.3915405,801.6708984,39757980.0000000,64.8214569,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1868.9655762,914.1012573,2.0174749,5539375.0000000,8738.8583984,1711.0261230,326.6273499,1.0970812,969,,,none,,,,,0.0000000,0.2500000,,10.906537069499036
48,970,31.5084991,30.0251999,1.0000000,0.0000000,0.2500000,4.0000000,114.5535583,1.0000001,71.2101898,1.0385602,297.5303345,11.7632713,11.8096247,169.1474609,11.6156092,7450.3334961,9.1833887,1.4570044,120.0000000,5550.1201172,5284.3242188,1798.0000000,83.0000000,261.0000000,225.7277222,163.3156281,1.3690225,274873.4687500,2287.5866699,703.8774414,298.6835632,1.5149994,294.1928406,37.9778061,292439.3437500,35.6298065,1.1981356,459.0000000,24895.7988281,16636.8984375,9935.0000000,298.0000000,954.0000000,549.7832642,374.4831543,1.4490297,1576301.3750000,4859.0278320,1325.8985596,301.4045105,1.1919271,510.4041138,246.1345978,17543748.0000000,331.9806824,1.0023692,1085.0000000,51248.1523438,38753.0078125,118998.0000000,663.0000000,2131.0000000,1251.1099854,783.1976318,1.5927591,3049871.5000000,6614.6542969,1703.2153320,307.4854126,1.1416235,636.7846069,513.3016968,123502296.0000000,554.7824097,0.9888924,1929.0000000,77366.1484375,73173.4687500,308937.0000000,1127.0000000,3601.0000000,1416.2940674,855.2600708,1.6429180,4213228.5000000,7458.3320312,1756.9930420,325.3963928,1.0506512,698.7371216,639.7577515,280589888.0000000,723.1254883,1.0471092,2277.0000000,92748.6562500,91761.6015625,418879.0000000,1263.0000000,4039.0000000,1501.5827637,883.2761230,1.6816401,4602535.5000000,7805.2758789,1756.9930420,325.3963928,1.0533422,844.0314331,809.4055786,483059296.0000000,787.5804443,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1807.2647705,963.7564697,1.8433027,5539375.0000000,8738.8583984,1756.9930420,325.3963928,1.0970812,970,,,no_44,,,,,0.0000000,0.2500000,,113.578494129884007
49,1148,29.0000000,28.9181004,1.0000000,0.0000000,0.5000000,4.0000000,11.5439148,1.0000000,0.0000000,1.0000000,131.5521393,1.4429893,1.4481081,163.8497620,3.9613469,661.3333130,4.4277062,0.8306019,92.0000000,4142.0517578,3061.7712402,288.0000000,65.0000000,204.0000000,133.8574982,79.2461853,2.0673943,149431.7500000,1670.9061279,369.8742676,310.5634766,1.4867959,294.0300293,22.7019329,29198.8339844,5.7185941,0.8101430,317.0000000,19389.1992188,12976.7763672,5749.0000000,211.0000000,669.0000000,323.8548584,175.7344971,2.0608368,1249097.5000000,4260.0327148,1014.6835938,299.4769897,1.1561645,509.7140808,129.8677521,111041.3359375,3.8275464,0.7081186,861.0000000,43103.3867188,31163.9687500,62205.0000000,532.0000000,1712.0000000,1259.6209717,700.2709961,1.8264166,2789641.5000000,6404.9257812,1648.5074463,308.5119934,1.1702266,647.0241699,370.5556335,278203.8437500,1.2986159,0.7018356,1641.0000000,68237.6875000,61389.6054688,228986.0000000,995.0000000,3179.0000000,1441.8527832,786.7561646,1.8367306,3876955.2500000,7186.1464844,1726.7152100,327.7362366,1.0599649,744.8536987,570.1980591,451876.3437500,1.1488563,0.9852130,2228.0000000,90352.6406250,88969.2031250,402807.0000000,1245.0000000,3974.0000000,1577.4477539,830.9191895,1.8905835,4428862.5000000,7631.3120117,1726.7152100,327.7362366,1.0463967,901.1000977,747.3462524,662415.3125000,1.0800027,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1911.4100342,916.3200684,2.0669453,5539375.0000000,8738.8583984,1726.7152100,327.7362366,1.0970812,1148,,,none,,,,,0.0000000,0.5000000,,11.543624010575414
50,1165,19.8103008,20.3871002,1.0000000,0.0000000,1.0000000,2.0000000,14.5172596,1.0000000,6.0291085,1.0013318,28.1906052,5.2086916,5.1365919,124.1378860,0.7278860,17.3333340,0.5916507,0.2573755,18.0000000,1348.5368652,613.0427246,18.0000000,13.0000000,41.0000000,153.4448242,125.8589554,1.5990959,97153.5078125,1761.6372070,442.6300964,312.4151611,2.5419359,361.2550964,7.1303110,2323.8332520,0.5763346,0.1532429,237.0000000,14188.8144531,6793.2041016,2324.0000000,177.0000000,567.0000000,670.9643555,349.5052795,2.2973173,1121848.2500000,4164.6079102,911.7341919,87.0278778,1.2302809,526.0516968,177.2055664,91755.3359375,0.8720360,0.7440866,883.0000000,41104.3984375,29306.7421875,91755.0000000,539.0000000,1738.0000000,943.3922729,568.0752563,1.8208672,2800397.7500000,6397.2065430,1447.6168213,312.8385315,1.1629236,655.0814819,458.4548035,291953.8437500,0.9508967,0.9017980,1770.0000000,70905.3359375,65729.1328125,291477.0000000,1054.0000000,3365.0000000,1056.7215576,634.6422119,1.7199265,3884459.0000000,7189.5034180,1578.3260498,333.9410400,1.0589060,714.9332886,593.8528442,408127.3437500,1.0012665,1.0025362,2241.0000000,90519.8203125,89627.6328125,408128.0000000,1244.0000000,3971.0000000,1170.0794678,672.4807129,1.7675598,4428862.5000000,7631.3120117,1648.3353271,1.0807950,1.0463967,872.9740601,768.3919067,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1484.5247803,749.5621948,1.9936841,5539375.0000000,8738.8583984,1648.3353271,1.0807950,1.0970812,1165,,,none,,,,,0.5000000,0.5000000,,14.502411998178083
51,1166,26.8523006,21.4580994,1.0000000,0.0000000,1.0000000,3.0000000,52.2118034,1.0000000,47.1666260,1.0536877,20.7548275,24.9017963,25.5760708,131.3729553,0.4276795,36.3333321,0.6950914,0.4262187,37.0000000,3031.8894043,1368.2685547,37.0000000,29.0000000,90.0000000,285.7381287,214.3290558,1.4735732,220607.8125000,2031.3239746,483.4627075,310.2331238,1.4884273,348.3652954,15.3355246,5188.3334961,0.7359394,0.4721358,385.0000000,20594.1523438,11471.3535156,5189.0000000,258.0000000,826.0000000,715.9684448,300.2498169,3.4175885,1400395.5000000,4544.3168945,969.6826172,305.2093201,1.1734825,511.0260315,231.9910889,116279.3359375,0.9654830,0.9309775,1041.0000000,48338.3242188,36626.6054688,116279.0000000,633.0000000,2035.0000000,1025.7244873,601.7047119,1.9578805,2949275.2500000,6522.9541016,1488.1612549,312.5830078,1.1480571,640.0832520,541.8284912,334558.8437500,1.0359087,1.0718213,1968.0000000,77551.5000000,72947.0390625,334475.0000000,1152.0000000,3680.0000000,1175.7369385,675.1581421,1.8191631,4207321.5000000,7455.5058594,1646.9097900,359.3907471,1.0513290,687.3211060,638.1954346,418467.8437500,1.0205690,1.0411412,2270.0000000,91915.6640625,91476.5000000,418468.0000000,1264.0000000,4039.0000000,1264.0212402,704.4947510,1.8494337,4602535.5000000,7805.2758789,1647.4521484,352.4794312,1.0533422,838.6371460,807.2807617,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1562.5109863,776.6672974,2.0392511,5539375.0000000,8738.8583984,1647.4521484,352.4794312,1.0970812,1166,,,no_39,,,,,0.5000000,0.5000000,,51.772429555670655
52,1167,21.3785000,21.4990997,1.0000000,0.0000000,1.0000000,2.0000000,11.6706448,1.0000000,0.0000000,1.0000000,211.2304993,2.9327362,2.9176612,126.7841263,1.1251768,12.3333330,0.6160805,0.3347251,13.0000000,537.1972046,678.7017822,13.0000000,10.0000000,30.0000000,66.7061005,46.7363472,1.3927370,15335.6582031,677.9351807,274.3578796,25.4116554,2.3848662,363.4187927,5.6314168,1645.8333740,0.5142211,0.0292528,178.0000000,9346.8349609,5673.7626953,1645.0000000,135.0000000,439.0000000,504.5981445,273.7611389,1.8325894,634976.6250000,3227.9155273,664.0344238,127.0921402,1.3058002,532.3526001,171.6943512,91347.3359375,0.7932702,0.5865552,951.0000000,40768.2617188,29705.4335938,89989.0000000,595.0000000,1916.0000000,721.0408936,441.8596497,1.6825562,2141452.5000000,5706.3930664,1286.0578613,305.4515381,1.2100549,649.5880737,405.8198242,255732.3281250,0.8951832,0.7903717,1688.0000000,63942.2812500,60118.1914062,255733.0000000,1002.0000000,3204.0000000,758.2102051,458.8129883,1.6949641,3503517.5000000,6930.1967773,1324.3645020,317.2246704,1.0908800,731.1217651,571.5581055,401622.3437500,0.9919614,0.9839261,2217.0000000,86729.4687500,87140.3046875,400344.0000000,1236.0000000,3945.0000000,849.9542236,502.3370972,1.7112950,4398984.0000000,7618.5825195,1411.6175537,8.2662439,1.0499923,906.1492920,745.9222412,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1202.8070068,627.1995239,1.8744838,5539375.0000000,8738.8583984,1795.8803711,173.5724182,1.0970812,1167,,,none,,,,,0.5000000,0.5000000,,11.670022095251881
53,1284,23.8258991,27.3062992,1.0000000,0.0000000,0.7500000,4.0000000,30.9021969,1.0000000,38.8176842,1.0397495,326.3453979,13.3987656,13.0724773,157.7921600,4.5841889,4240.3334961,9.0268879,1.2090123,127.0000000,6585.0571289,3969.5444336,630.0000000,97.0000000,310.0000000,243.0205078,192.8346710,1.2670567,431184.8125000,2554.9533691,530.9434204,117.9630508,1.2047380,351.1346130,224.1209259,356305.3437500,11.7437382,1.8453180,843.0000000,35763.0507812,25068.5332031,77080.0000000,536.0000000,1729.0000000,659.7409058,424.8877869,1.5953035,2056150.1250000,5618.8398438,1257.0170898,306.5113831,1.2218802,457.5860596,543.0182495,19938140.0000000,159.4404449,1.5913993,1614.0000000,61646.1914062,56996.5546875,236892.0000000,961.0000000,3075.0000000,695.7609863,429.6077881,1.6549352,3412659.5000000,6828.3608398,1300.7830811,318.4910278,1.0872518,545.2306519,778.3615112,234075920.0000000,1101.4909668,1.3957646,2194.0000000,85007.9687500,85051.9062500,395188.0000000,1226.0000000,3915.0000000,798.4351196,474.7798767,1.6895387,4345454.0000000,7594.4604492,1414.1104736,3.3401666,1.0562065,604.7966309,859.4388428,424187456.0000000,1181.7507324,1.2575341,2363.0000000,94570.5078125,94390.8515625,469603.0000000,1304.0000000,4180.0000000,955.9609375,538.3199463,1.7487922,4602535.5000000,7805.2758789,1419.4327393,9.7485542,1.0533422,726.4788818,988.5256958,494436576.0000000,806.1299438,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1171.3843994,604.8770752,1.8757716,5539375.0000000,8738.8583984,1798.5921631,172.3821564,1.0970812,1284,,,no_27,,,,,0.5000000,0.2500000,,30.673570372257256
54,1286,32.0481987,30.4022999,1.0000000,0.0000000,0.2500000,4.0000000,21.4894962,1.0000000,0.0000000,1.0000000,289.0208130,1.3430935,1.3945279,164.3942261,17.9858627,11539.3330078,12.2692871,1.7518271,125.0000000,9377.9062500,5319.9956055,2467.0000000,88.0000000,277.0000000,364.8065491,282.4203491,1.3191998,860707.8125000,3565.9765625,782.9781494,38.2174911,1.1756860,285.6716614,40.7904930,201912.3281250,37.0579834,1.2524902,463.0000000,26182.9863281,16544.2500000,9640.0000000,296.0000000,944.0000000,634.8616943,476.4836731,1.3561327,1863228.3750000,5421.1816406,1378.1673584,309.8863831,1.2551972,509.6841125,238.2468567,1384791.8750000,45.8639908,1.0599591,1083.0000000,53293.2812500,39525.0664062,113211.0000000,660.0000000,2123.0000000,1233.3510742,900.9573975,1.3705964,3423382.5000000,6900.1372070,1794.6425781,314.0267639,1.1067516,637.5228882,505.1455078,5127281.5000000,36.1811943,0.9815066,1914.0000000,81858.2421875,75263.2734375,302373.0000000,1123.0000000,3591.0000000,1389.4974365,963.3640137,1.4344199,4291738.5000000,7493.2939453,1903.3420410,330.5214844,1.0411240,701.9040527,637.5427856,10366194.0000000,31.9982662,1.0424401,2272.0000000,92689.5000000,92028.9843750,417288.0000000,1260.0000000,4028.0000000,1479.6939697,984.8177490,1.4944719,4602535.5000000,7805.2758789,1919.6456299,346.8208313,1.0533422,848.4196777,808.0999756,22794996.0000000,37.1649857,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1788.1246338,1040.5620117,1.7173187,5539375.0000000,8738.8583984,1919.6456299,346.8208313,1.0970812,1286,,,none,,,,,0.0000000,0.2500000,,21.426373418667282
55,1305,25.7635002,29.1324005,1.0000000,0.0000000,0.5000000,4.0000000,83.1672363,1.0000000,27.1032906,1.0082208,297.9284058,14.2118902,14.0013342,131.4857025,10.5633888,65947.3359375,60.6118622,1.1681956,194.0000000,10209.6162109,5308.9257812,863.0000000,148.0000000,474.0000000,321.1631165,235.5813599,1.3247944,729525.5625000,3246.4936523,645.1843262,291.5425110,1.1496847,326.3793640,176.8094025,18275622.0000000,429.3825989,1.6837977,807.0000000,39568.3710938,28432.5878906,54466.0000000,505.0000000,1626.0000000,675.5892334,425.9869995,1.6373121,2375506.5000000,5875.2260742,1320.9417725,307.6028137,1.1563333,453.4019775,515.3400269,278665504.0000000,3792.7905273,1.5611395,1592.0000000,65582.3281250,57622.3164062,219723.0000000,963.0000000,3080.0000000,784.7357788,492.0202942,1.6203717,3686844.5000000,7043.9301758,1413.1060791,331.3136597,1.0709406,554.0125732,785.6133423,1654142976.0000000,8255.5605469,1.4690994,2217.0000000,86949.6875000,85947.7734375,401284.0000000,1239.0000000,3956.0000000,910.6946411,539.3391113,1.6780418,4350352.0000000,7596.3500977,1470.5732422,1.8017671,1.0555425,637.0202637,912.1975098,3938125312.0000000,10897.6220703,1.5451921,2457.0000000,95297.0625000,96085.7578125,517749.0000000,1337.0000000,4304.0000000,1115.1470947,613.2231445,1.7766739,4602535.5000000,7805.2758789,1471.3142090,7.9776220,1.0533422,710.1387329,999.4182739,7763749376.0000000,12658.0253906,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1241.7547607,650.7156982,1.8546255,5539375.0000000,8738.8583984,1736.5623779,173.3106232,1.0970812,1305,,,no_27,,,,,0.2500000,0.2500000,,82.421751729789392
56,1369,31.7933998,32.0481987,1.0000000,0.0000000,0.5000000,4.0000000,31.2835159,0.9999999,2.9980593,1.0003424,305.1595154,4.3187342,4.3028097,167.2116547,12.7764978,4672.3334961,5.8640285,1.3331469,97.0000000,7794.2324219,4169.2241211,1932.0000000,74.0000000,234.0000000,390.3481445,304.7528381,1.3037329,800293.1875000,3388.0034180,779.0949707,36.3229675,1.1413759,274.9042358,33.3248215,85216.3359375,17.5759468,1.1969309,442.0000000,24748.0468750,15640.5605469,8008.0000000,291.0000000,928.0000000,572.3420410,437.0486145,1.3435301,1669591.7500000,5142.6757812,1295.7485352,308.7984009,1.2605443,509.7802429,208.7264557,603149.8125000,32.4425926,0.9966250,1034.0000000,51316.7890625,38047.8320312,99964.0000000,637.0000000,2050.0000000,1250.4378662,916.6961670,1.3657664,3300891.5000000,6793.0415039,1819.8326416,313.8082581,1.1124678,640.0349121,473.7374878,2429948.2500000,25.5808468,0.9254158,1868.0000000,80656.5390625,73301.3281250,286566.0000000,1101.0000000,3521.0000000,1405.1239014,979.6681519,1.4273114,4285831.5000000,7490.4677734,1925.5623779,330.1108704,1.0417726,710.3095703,620.0764771,5572222.5000000,20.0361137,1.0246888,2262.0000000,92494.0703125,91775.8046875,413309.0000000,1255.0000000,4010.0000000,1498.1811523,1005.9375610,1.4815333,4602535.5000000,7805.2758789,1937.1519775,346.2451477,1.0533422,859.6516724,792.9227905,15359793.0000000,25.0426235,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1814.5028076,1063.1276855,1.7051076,5539375.0000000,8738.8583984,1937.1519775,346.2451477,1.0970812,1369,,,none,,,,,0.0000000,0.5000000,,31.271772570110819
57,1370,23.2276993,25.7635002,1.0000000,0.0000000,0.5000000,5.0000000,68.4557037,0.9999999,5.7788005,1.0004988,292.6792297,9.4378004,9.2793131,139.7656403,16.2619858,69264.8359375,66.3578568,0.9887932,166.0000000,9068.1005859,4180.6689453,990.0000000,132.0000000,420.0000000,337.0356140,201.8128662,1.7305042,677164.1250000,3162.6196289,719.8883057,291.9716187,1.1754121,328.6735840,155.2462921,17956416.0000000,424.5759888,1.6098496,763.0000000,38964.0000000,27743.5449219,46337.0000000,474.0000000,1525.0000000,724.8807373,470.8292847,1.7130641,2202162.5000000,5751.8481445,1394.4238281,306.9635620,1.1955166,456.4414368,470.4458313,276590144.0000000,3783.4887695,1.3973197,1518.0000000,63796.0585938,56375.8906250,200438.0000000,922.0000000,2949.0000000,836.2492676,541.0156250,1.6127205,3635737.0000000,7009.0166016,1469.6950684,327.7319641,1.0752559,564.4079590,752.5034790,1649502336.0000000,8241.0224609,1.4198250,2198.0000000,87131.3671875,85067.6406250,390714.0000000,1235.0000000,3941.0000000,973.8572998,595.5431519,1.6431960,4350352.0000000,7596.3500977,1504.8557129,351.6082153,1.0555425,644.3346558,876.3049927,3932469504.0000000,10884.0703125,1.4751562,2433.0000000,95120.2734375,95648.1093750,504107.0000000,1334.0000000,4293.0000000,1168.6285400,663.7052002,1.7366810,4602535.5000000,7805.2758789,1504.8557129,351.6082153,1.0533422,727.1347656,975.6735840,7756817408.0000000,12646.7236328,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1315.9680176,707.2674561,1.8218910,5539375.0000000,8738.8583984,1697.4766846,175.4540558,1.0970812,1370,,,none,,,,,0.0000000,0.5000000,,68.374567481358611
58,1371,23.8258991,29.1324005,1.0000000,0.0000000,0.5000000,4.0000000,30.8921738,1.0000000,0.0000000,1.0000000,202.3124390,4.1931782,3.8615217,109.7248230,4.2355275,4344.8334961,7.9248466,0.8457544,115.0000000,6861.1494141,3036.3146973,352.0000000,89.0000000,288.0000000,225.8259125,191.4855804,1.1804034,552265.9375000,3078.9575195,674.9808960,123.6397400,1.3659954,353.9301147,165.5044861,266409.3437500,8.4969931,1.5436065,801.0000000,38678.7617188,26811.0781250,56931.0000000,506.0000000,1635.0000000,672.7860718,424.6636047,1.6363062,2209410.2500000,5711.1323242,1276.0833740,307.2628479,1.1747845,454.9447021,452.9638062,18921114.0000000,153.7989349,1.4150796,1511.0000000,60825.8554688,54257.2070312,197701.0000000,905.0000000,2895.0000000,729.7579956,445.4007874,1.6805409,3535412.5000000,6976.7783203,1341.5974121,333.3838196,1.0956198,569.2395630,734.8801880,231717104.0000000,1094.5523682,1.4270321,2178.0000000,84240.8125000,84481.0078125,390217.0000000,1228.0000000,3919.0000000,844.0593262,496.2520447,1.7062815,4343668.5000000,7593.7060547,1438.5097656,3.0734115,1.0564307,635.3562622,832.3979492,421533312.0000000,1175.4993896,1.3270090,2385.0000000,94041.7421875,93862.6406250,479885.0000000,1322.0000000,4249.0000000,1008.6196899,558.2869263,1.7785498,4602535.5000000,7805.2758789,1442.9472656,9.3762693,1.0533422,738.7679443,953.6432495,492314752.0000000,802.6705322,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1198.1901855,617.9867554,1.8857340,5539375.0000000,8738.8583984,1773.4169922,172.4449158,1.0970812,1371,,,no_27,,,,,0.0000000,0.5000000,,30.432999625350035
59,1373,34.0378990,27.3062992,1.0000000,0.0000000,0.5000000,4.0000000,35.4539528,1.0000000,2.7147720,1.0002807,110.2310638,4.7710905,5.1918154,165.1941986,7.7465887,2041.8333740,2.3771336,1.1469510,143.0000000,6445.3364258,3280.8842773,1140.0000000,108.0000000,353.0000000,256.0077515,186.0929413,1.3833023,415034.5625000,2689.0524902,566.1224365,292.7294617,1.3864508,346.4663391,266.3977356,346054.3437500,8.0750465,1.8627043,857.0000000,37105.9531250,26079.8945312,89975.0000000,542.0000000,1756.0000000,603.8047485,381.2727966,1.6016337,2129444.7500000,5713.8139648,1227.9730225,306.3630371,1.2200453,458.6058044,641.2706299,4000291.2500000,19.8737984,1.7269397,1715.0000000,63729.0195312,59692.4492188,279158.0000000,1025.0000000,3279.0000000,688.3265991,411.2435608,1.6863195,3418134.2500000,6831.5449219,1271.7092285,318.6239014,1.0865229,522.8334351,823.2228394,16547337.0000000,49.9295692,1.4144925,2214.0000000,86640.0468750,86822.2656250,400477.0000000,1231.0000000,3930.0000000,794.7897949,456.7749023,1.7338175,4240013.0000000,7533.2050781,1403.7862549,10.7540674,1.0650808,590.5090942,914.3496704,19584708.0000000,45.9474945,1.3277860,2385.0000000,94720.6484375,94597.9062500,483675.0000000,1311.0000000,4206.0000000,963.2910767,525.4974976,1.7944458,4602535.5000000,7805.2758789,1403.7862549,10.7540674,1.0533422,703.4834595,1030.7332764,20376250.0000000,33.2214584,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1147.4471436,584.4148560,1.8986441,5539375.0000000,8738.8583984,1821.3787842,171.7926788,1.0970812,1373,,,no_27,,,,,0.0000000,0.5000000,,34.798894231806365
60,1559,29.5440998,31.7933998,1.0000000,0.0000000,0.2500000,4.0000000,83.9328766,1.0000000,41.1892662,1.0325652,208.8443146,7.9589124,7.8886218,160.7206573,1.4035877,318.3333435,2.3662686,0.7085690,66.0000000,7011.5351562,3266.5378418,145.0000000,50.0000000,157.0000000,325.7816467,215.7960663,1.5304906,772511.6875000,3346.9260254,740.0500488,35.9845963,1.1539242,293.1484070,19.4296074,6046.3334961,1.7177421,0.9237610,299.0000000,18654.8007812,10584.5878906,5300.0000000,204.0000000,641.0000000,545.6113892,357.2412415,1.5852997,1515101.7500000,4825.3051758,1119.2132568,55.3452606,1.2229196,513.9611816,114.2811432,57525.8320312,1.2963604,0.7655213,824.0000000,45057.4218750,31121.7617188,55878.0000000,509.0000000,1634.0000000,1267.4547119,868.8015747,1.4738841,3127580.5000000,6644.6381836,1814.1524658,311.7021790,1.1233739,654.4578857,353.1204834,224935.3281250,1.0568508,0.6824595,1593.0000000,71597.8828125,62042.9492188,222290.0000000,962.0000000,3077.0000000,1424.3770752,952.1174927,1.4981449,4115305.7500000,7346.6508789,1884.7652588,330.0854797,1.0436788,750.6419067,552.2064819,399802.3437500,1.0051601,0.9620069,2211.0000000,90612.1953125,88352.1562500,395739.0000000,1237.0000000,3948.0000000,1573.6807861,991.0723877,1.5830035,4428862.5000000,7631.3120117,1915.6789551,345.2628174,1.0463967,916.5500488,732.6512451,617457.3125000,1.0067031,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1903.3729248,1062.7119141,1.7884803,5539375.0000000,8738.8583984,1915.6789551,345.2628174,1.0970812,1559,,,none,,,,,0.0000000,0.2500000,,83.633785116331978
