OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,x,y,z,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,2853,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,2.0000000,2.0160141,1.0000000,0.0000000,1.0000000,184.1216583,0.7560053,0.7560053,153.1590881,592.3178711,1493220.0000000,110.7655869,100.1816483,53.0000000,565.2678223,1163.0548096,12222.0000000,38.0000000,115.0000000,64.1300201,36.2968559,1.8751916,5566.2041016,296.5119934,97.1575699,163.7628479,1.2569429,319.8474121,999.0300903,17883584.0000000,116.0715637,109.2817841,336.0000000,4224.5581055,8303.2958984,145477.0000000,203.0000000,645.0000000,104.0003128,47.7852898,2.2637010,52961.1562500,938.6250000,220.0033112,65.7478333,1.3237833,402.7920837,1267.6633301,33992464.0000000,126.2243042,129.5215759,906.0000000,21568.6562500,22666.9101562,276443.0000000,517.0000000,1667.0000000,167.3011932,67.5018387,2.5879841,985498.1250000,3802.1833496,723.6375122,25.4095497,1.1673483,462.8879395,1358.4636230,41977808.0000000,123.4293289,123.9177780,1614.0000000,56283.0546875,51895.6523438,341177.0000000,956.0000000,3061.0000000,295.3139648,146.6450500,2.4626243,3207211.5000000,6737.5429688,1428.1383057,120.9956665,1.1263299,521.1870117,1421.3884277,48786228.0000000,120.2634888,117.5778732,2175.0000000,81137.1093750,80733.3750000,396367.0000000,1220.0000000,3896.0000000,428.6446533,224.3822937,2.3657022,3912425.2500000,7202.6191406,1467.0780029,116.5363312,1.0551763,778.1803589,1598.0025635,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,874.7888184,396.7587891,2.3677471,5539375.0000000,8738.8583984,2109.4160156,163.6998901,1.0970812,0,,,,2853,,,none,,,,,1.0000000,0.5000000,,2.016014050376682
12,2854,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,12.9990206,1.0000000,0.0000000,1.0000000,204.0367737,4.8746328,4.8746328,145.8497925,263.0568237,15292959.0000000,1226.9970703,125.8562317,68.0000000,692.7354126,1363.3395996,16927.0000000,49.0000000,149.0000000,51.4343948,29.1941013,1.7983516,6536.4912109,329.0223999,67.1318741,160.0227966,1.3179423,304.3046265,723.8939819,285380800.0000000,2331.1564941,128.7229309,364.0000000,4541.3413086,8765.1025391,162296.0000000,215.0000000,683.0000000,96.1092300,35.5141563,2.8128452,53110.9218750,938.6889648,236.3001404,345.2696838,1.3202304,386.0835266,966.0196533,852274496.0000000,3431.6936035,131.8206177,922.0000000,22403.4492188,23225.4316406,280986.0000000,525.0000000,1691.0000000,160.5552216,61.1872635,2.8129158,991227.3750000,3808.5656738,749.3320923,24.1212387,1.1645006,451.1508484,1057.1042480,1388446336.0000000,4208.8740234,126.4488525,1645.0000000,57570.6875000,53305.4414062,346822.0000000,974.0000000,3119.0000000,300.6792297,152.3639221,2.6116998,3215165.2500000,6745.9633789,1409.0887451,120.0300980,1.1263536,513.7101440,1120.0164795,1995333248.0000000,4951.9111328,120.1808701,2185.0000000,81347.4062500,80929.6796875,403081.0000000,1224.0000000,3910.0000000,441.8893433,234.6150513,2.4919765,3922915.7500000,7218.7329102,1467.2893066,118.5130920,1.0570685,766.3580933,1290.6048584,4149183488.0000000,6764.8334961,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,867.0848389,393.7914124,2.4630134,5539375.0000000,8738.8583984,2079.1706543,163.5788116,1.0970812,0,,,,2854,,,none,,,,,1.0000000,0.5000000,,12.999020819636286
13,2856,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,9.8329763,1.0000000,0.0000000,1.0000000,204.0368042,3.6873660,3.6873660,144.5585175,306.3936462,15770937.0000000,1297.1462402,124.9602203,68.0000000,700.9246826,1363.3395996,16615.0000000,49.0000000,148.0000000,50.6590614,31.3423271,1.6319882,6536.4912109,329.0223999,66.4309998,39.0602531,1.3179423,304.9143982,778.5545654,316809760.0000000,2704.5727539,131.0742188,366.0000000,4500.1337891,8957.6826172,165411.0000000,215.0000000,683.0000000,93.4219360,35.8280792,2.7162287,53110.9218750,938.6889648,245.3024445,346.9400330,1.3202304,384.6042786,1009.2172241,950485760.0000000,4006.4426270,130.7645569,910.0000000,21654.8164062,22763.0000000,279162.0000000,521.0000000,1679.0000000,159.4515991,63.3131866,2.7043221,985498.1250000,3802.1833496,760.7476807,24.1199703,1.1673483,446.0624390,1095.8055420,1351421056.0000000,4275.8164062,124.1037292,1616.0000000,56324.8203125,52021.3164062,341180.0000000,960.0000000,3074.0000000,289.2297363,147.6419220,2.5322950,3207211.5000000,6737.5429688,1407.9425049,119.5680618,1.1263299,507.5094910,1159.4619141,1680343808.0000000,4292.6855469,117.5782776,2176.0000000,81149.8984375,80733.3750000,397069.0000000,1220.0000000,3896.0000000,425.4956665,228.0097198,2.4198320,3912425.2500000,7202.6191406,1462.3045654,94.8336563,1.0551763,768.6157227,1335.4409180,2678486016.0000000,4367.0068359,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,873.1383057,395.1883545,2.4220037,5539375.0000000,8738.8583984,2070.4975586,163.3738251,1.0970812,0,,,,2856,,,none,,,,,1.0000000,0.5000000,,9.832975904207203
14,2857,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,12.1814814,1.0000000,0.0000000,1.0000000,353.5051270,4.5680556,4.5680556,144.5311737,309.8450623,22173332.0000000,991.3241577,120.2349014,81.0000000,859.9080811,1285.2802734,29133.0000000,59.0000000,181.0000000,45.4969406,24.6407528,1.8794481,5440.7983398,293.8952026,70.7381821,145.6987762,1.2633175,258.7337952,822.5741577,507956672.0000000,3913.1921387,132.4793243,327.0000000,3793.3850098,7423.3188477,169693.0000000,182.0000000,576.0000000,79.9186096,38.5733757,2.1095846,13998.0156250,495.3559875,146.2841949,24.7685471,1.3949494,341.2905884,994.7113647,1152716160.0000000,4873.7451172,115.4120483,649.0000000,12128.3710938,16296.9775391,255463.0000000,366.0000000,1173.0000000,123.2467041,57.6587029,2.2021592,459660.8437500,2820.2180176,602.1262207,334.1569824,1.3769494,392.0958252,1064.7641602,1394445696.0000000,4557.2333984,108.4152985,1236.0000000,40439.7421875,36743.6562500,302120.0000000,709.0000000,2280.0000000,183.7431946,87.1244965,2.2548437,2182754.7500000,5588.4125977,1112.3143311,122.9842072,1.1385763,491.0670471,1150.1784668,1460087424.0000000,3874.2141113,110.6063232,2045.0000000,73657.3046875,70993.5781250,377669.0000000,1160.0000000,3709.0000000,370.1713867,202.1077881,2.1391869,3535578.2500000,6875.9428711,1421.4438477,119.5287170,1.0641289,804.6042480,1333.5300293,1609396736.0000000,2623.9621582,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,880.6588745,397.0852966,2.2434320,5539375.0000000,8738.8583984,2079.5898438,163.0969238,1.0970812,0,,,,2857,,,none,,,,,1.0000000,0.5000000,,12.181480997391336
15,2858,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,2.0000000,15.6085110,1.0000001,124.7344971,1.2887255,111.3007660,52.6286240,52.6286240,153.5843048,103.3048248,1710807.0000000,104.6064911,87.6547623,55.0000000,588.2725220,871.8128052,13991.0000000,36.0000000,109.0000000,47.2829247,26.8281956,1.8307855,5440.7983398,293.8952026,70.1597443,138.2740479,1.2633175,300.0036926,552.3619995,18708546.0000000,121.0204010,119.1733475,287.0000000,3182.5280762,6174.8603516,152184.0000000,165.0000000,519.0000000,88.7325745,40.5831146,2.2915318,12140.6865234,440.5794067,117.9001999,24.7882099,1.2723169,374.8398132,734.8024292,29809910.0000000,116.4298248,109.9428558,623.0000000,11675.2558594,15725.3417969,242439.0000000,355.0000000,1139.0000000,129.5782928,59.1485176,2.3458393,450344.4687500,2814.5400391,609.8483887,17.4252815,1.3997812,432.3726807,824.8695068,37149996.0000000,115.6735153,108.4137955,1228.0000000,40250.7226562,36688.9453125,302112.0000000,703.0000000,2262.0000000,193.8770294,91.9337845,2.3477933,2182754.7500000,5588.4125977,1114.7601318,122.5328445,1.1385763,523.6065063,910.1367798,46442892.0000000,116.7760620,110.6055450,2041.0000000,73615.3437500,70901.3828125,377665.0000000,1159.0000000,3706.0000000,378.6308289,207.4401398,2.2102895,3535578.2500000,6875.9428711,1424.4062500,119.1819611,1.0641289,825.2523193,1093.2630615,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,886.5305176,399.4457092,2.2930591,5539375.0000000,8738.8583984,2075.7924805,162.8686676,1.0970812,0,,,,2858,,,none,,,,,1.0000000,0.5000000,,15.608509713504084
16,2859,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,13.4485044,1.0000000,0.0000000,1.0000000,204.0368500,5.0431890,5.0431890,143.2025909,277.2016602,13085724.0000000,1243.8784180,122.8349228,67.0000000,698.4262085,1363.3395996,15636.0000000,47.0000000,142.0000000,55.2446518,36.2311096,1.5274110,6536.4912109,329.0223999,77.6914368,36.8274269,1.3179423,306.1612854,748.4312744,293721056.0000000,2298.2082520,129.8473358,361.0000000,4331.0517578,8705.8632812,164251.0000000,213.0000000,676.0000000,98.1278152,38.8312073,2.7179883,46898.3437500,896.7427979,254.6813202,348.5202942,1.3644840,386.8109131,979.9885864,706186112.0000000,2775.4648438,130.5782623,901.0000000,21200.5039062,22430.7031250,278852.0000000,513.0000000,1654.0000000,165.5785980,67.7365646,2.6820064,985498.1250000,3802.1833496,772.3880615,24.1187172,1.1673483,445.7929688,1062.9573975,907669632.0000000,2791.8950195,122.8172531,1593.0000000,55496.7539062,50624.1875000,338270.0000000,943.0000000,3022.0000000,289.7684937,148.8005371,2.5160978,3207211.5000000,6737.5429688,1406.8682861,119.0961761,1.1263299,509.1210022,1128.8195801,1110105088.0000000,2780.6018066,117.1566544,2167.0000000,81035.2031250,80733.3750000,395959.0000000,1218.0000000,3890.0000000,430.9095764,232.2544861,2.4011927,3912425.2500000,7202.6191406,1466.1745605,94.4040604,1.0551763,772.0924683,1305.2731934,1763332224.0000000,2874.9387207,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,882.4160767,397.6000366,2.4216387,5539375.0000000,8738.8583984,2061.6813965,163.1630249,1.0970812,0,,,,2859,,,none,,,,,1.0000000,0.5000000,,13.448504813843980
17,2860,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,10.2465162,1.0000000,0.0000000,1.0000000,204.0365295,3.8424435,3.8424435,139.5970001,289.3256836,9385146.0000000,1039.0220947,117.8870010,63.0000000,677.0254517,1363.3395996,13870.0000000,43.0000000,130.0000000,63.0581551,42.8021088,1.4731121,6536.4912109,329.0223999,89.2521286,35.1393967,1.3179423,306.9040527,747.0558472,226727248.0000000,1849.8189697,125.2855530,354.0000000,4273.0966797,8675.0244141,158031.0000000,210.0000000,666.0000000,108.4831314,43.9559059,2.7564704,41964.2148438,844.0617065,264.4114990,350.0122681,1.3510127,390.0236816,989.4244385,579377088.0000000,2294.4738770,129.3712769,880.0000000,20257.7363281,21254.0273438,277311.0000000,507.0000000,1636.0000000,175.7842255,73.8026886,2.6742454,973910.3750000,3790.6694336,784.2352295,24.1174793,1.1740943,445.0939941,1068.3981934,750377088.0000000,2317.8708496,120.7741928,1569.0000000,54894.4140625,50204.2929688,333434.0000000,933.0000000,2991.0000000,290.3501282,148.5194702,2.5183113,3207211.5000000,6737.5429688,1405.8730469,118.6152115,1.1263299,509.5701294,1136.7934570,919188736.0000000,2308.0300293,115.8701553,2161.0000000,80504.0078125,80427.5078125,392785.0000000,1217.0000000,3886.0000000,431.9059753,233.9042053,2.3955636,3890519.7500000,7192.5898438,1459.4934082,84.0647659,1.0581642,776.5139771,1315.7663574,1463018368.0000000,2385.3066406,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,894.2014771,400.9654541,2.4290075,5539375.0000000,8738.8583984,2052.7377930,162.9466248,1.0970812,0,,,,2860,,,none,,,,,1.0000000,0.5000000,,10.246516526980461
18,2861,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,8.3271246,1.0000000,0.0000000,1.0000000,204.0373077,3.1226716,3.1226716,140.8765411,289.2083740,5099949.0000000,700.7835693,116.4615784,60.0000000,667.6210938,1363.3395996,13501.0000000,42.0000000,127.0000000,70.6987152,49.7070732,1.4130012,6536.4912109,329.0223999,98.3618622,34.0956154,1.3179423,309.4417114,739.8201904,130357856.0000000,1080.7418213,118.2008743,347.0000000,4165.3129883,8489.9121094,156504.0000000,208.0000000,660.0000000,117.1327362,50.1263504,2.6415009,39783.1953125,823.2764282,272.1559753,351.1065979,1.3557569,390.9141541,978.6442871,345428704.0000000,1373.3541260,127.3393707,869.0000000,19991.1992188,21122.8925781,273935.0000000,502.0000000,1619.0000000,182.9943085,79.6126175,2.5816057,955318.6875000,3776.4670410,793.5217285,24.1165352,1.1879913,446.9075317,1060.9157715,447075296.0000000,1386.7828369,120.1789322,1549.0000000,54408.4804688,49894.3007812,331889.0000000,918.0000000,2944.0000000,295.3103027,152.6947327,2.4443538,3207211.5000000,6737.5429688,1405.1622314,118.2377396,1.1263299,511.6916504,1129.8868408,545590720.0000000,1373.6870117,115.6041794,2157.0000000,80439.1328125,80347.9765625,391708.0000000,1215.0000000,3880.0000000,439.2666931,239.1457062,2.3321354,3890519.7500000,7192.5898438,1464.1549072,83.7499466,1.0581642,779.9835205,1309.4243164,862027520.0000000,1405.4506836,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,903.4484863,404.1231384,2.3981616,5539375.0000000,8738.8583984,2045.7475586,162.7756653,1.0970812,0,,,,2861,,,none,,,,,1.0000000,0.5000000,,8.327124991129967
19,2863,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,4.0000000,12.9374380,1.0000000,0.0000000,1.0000000,113.6948013,4.8515391,4.8515391,104.6471176,168.0551147,2334909.0000000,471.3291931,91.8227310,37.0000000,519.2765503,731.2713623,4551.0000000,22.0000000,67.0000000,65.2805252,49.7447968,1.3228835,6393.2441406,326.4152527,107.0963058,4.7396708,1.3262022,326.8166199,445.8609314,45257972.0000000,461.8255005,80.6976929,219.0000000,2388.0117188,4509.8071289,95755.0000000,143.0000000,450.0000000,133.2619781,58.0714073,2.5372877,11692.3291016,539.4595337,216.1397247,13.9001284,1.9806460,416.8515625,740.4816284,137858160.0000000,560.6111450,106.4776001,665.0000000,13733.0166016,16840.6699219,234843.0000000,386.0000000,1239.0000000,186.4548950,74.3732758,2.8413813,501831.1250000,2878.5009766,656.8674316,334.3663025,1.3139091,473.5301514,846.2678833,185455152.0000000,577.7966309,109.2975235,1270.0000000,41657.1562500,39007.2421875,304700.0000000,741.0000000,2382.0000000,255.5810394,110.3711548,2.7578757,2185626.7500000,5590.2690430,1070.6217041,24.0019360,1.1378357,552.8925781,931.1446533,230716320.0000000,581.8475342,111.1314240,2069.0000000,75841.1406250,72962.7031250,379034.0000000,1172.0000000,3747.0000000,434.1565247,222.3870087,2.5519340,3544247.0000000,6879.8442383,1380.1391602,104.7833176,1.0627310,836.4196167,1115.1350098,377016160.0000000,614.6875610,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,934.2095337,406.2918396,2.5401437,5539375.0000000,8738.8583984,2025.1519775,163.2705231,1.0970812,0,,,,2863,,,none,,,,,1.0000000,0.5000000,,12.937438349550524
20,2864,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,2.0000000,13.2018471,1.0000000,0.0000000,1.0000000,113.6950073,4.9506927,4.9506927,106.6007767,153.9823914,534558.0000000,104.9871368,91.5298386,36.0000000,514.2589722,731.2713623,4428.0000000,21.0000000,64.0000000,76.5211258,56.6902161,1.3682411,6393.2441406,326.4152527,112.3864975,356.0191650,1.3262022,324.5390015,406.4134827,10689807.0000000,98.8934097,75.0187073,200.0000000,2112.2634277,4306.7807617,86991.0000000,134.0000000,422.0000000,143.5509644,66.8740997,2.2742691,11395.0312500,531.6311646,218.7417297,10.5233727,1.9737651,420.1076660,716.2492676,28631386.0000000,114.1970215,105.4807129,646.0000000,13291.9296875,16563.5000000,232745.0000000,373.0000000,1197.0000000,197.9488831,78.7705231,2.7957182,498024.7187500,2874.4418945,666.8341675,333.6343689,1.3202200,478.0743103,824.3213501,37427672.0000000,116.0527115,109.1717072,1261.0000000,41383.6171875,38038.3203125,304372.0000000,732.0000000,2354.0000000,268.0274353,113.3546982,2.7509720,2185626.7500000,5590.2690430,1070.6314697,23.3024845,1.1378357,556.6649170,908.1814575,46493752.0000000,116.8539505,110.7612610,2056.0000000,74846.0937500,72072.3750000,378080.0000000,1167.0000000,3732.0000000,444.9395142,223.0986176,2.5532753,3544247.0000000,6879.8442383,1367.2290039,104.6984711,1.0627310,841.3179321,1092.4058838,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,947.2713013,408.2952881,2.5445330,5539375.0000000,8738.8583984,2016.7016602,163.5531921,1.0970812,0,,,,2864,,,none,,,,,1.0000000,0.5000000,,13.201847309219012
21,2867,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,2.0000000,3.5911658,1.0000000,0.0000000,1.0000000,218.8872986,1.3466872,1.3466872,135.6617279,306.8211365,504300.0000000,118.6028366,119.0292053,34.0000000,510.8131104,736.1099854,4182.0000000,20.0000000,62.0000000,73.8068771,48.6034393,1.5689725,6604.9780273,331.5246582,92.6411743,343.7149963,1.3241904,326.6997375,461.1776123,6855036.0000000,88.4242401,54.2098999,148.0000000,1492.7944336,2942.4946289,55814.0000000,104.0000000,325.0000000,121.4974365,63.3893242,1.9590043,7707.7856445,352.0812073,105.2122803,341.6056824,1.2798121,444.7335510,803.2931519,27012400.0000000,110.9179153,98.9276505,563.0000000,9471.9335938,14151.6210938,219695.0000000,319.0000000,1025.0000000,178.0669403,65.2435303,3.0342944,314901.3125000,2251.3320312,654.6215820,331.3093262,1.2808397,506.7641602,921.4105225,36817160.0000000,115.2240448,107.5154648,1155.0000000,36693.3515625,34233.9687500,299407.0000000,649.0000000,2090.0000000,240.7478485,91.5951691,3.0166762,1970075.1250000,5402.1440430,1051.2563477,123.0424957,1.1787988,583.9226685,1003.3494873,45851816.0000000,116.0336990,109.1214905,1985.0000000,70166.9531250,68207.0468750,372861.0000000,1138.0000000,3639.0000000,413.6186218,200.2395782,2.7649174,3506191.2500000,6855.7348633,1360.4340820,119.4186707,1.0667498,873.4153442,1188.3897705,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,927.6882935,401.9847107,2.6359601,5539375.0000000,8738.8583984,2033.9785156,164.2282257,1.0970812,0,,,,2867,,,none,,,,,1.0000000,0.5000000,,3.591165874178040
22,2868,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,3.0000000,13.2896051,1.0000000,179.0039978,1.4912940,159.2097778,72.1101074,72.1101074,86.8022537,8.8293171,50430.0000000,76.5089264,71.0178604,4.0000000,36.3671532,358.1682129,492.0000000,2.0000000,7.0000000,8.9757624,5.3530145,1.8332789,76.3001251,44.7580109,17.5011654,356.3248901,2.0893271,303.3346252,20.9886360,534558.0000000,65.6017532,12.7590580,36.0000000,526.7931519,915.1139526,4428.0000000,21.0000000,65.0000000,89.5603180,55.5849533,1.7875353,6663.4770508,334.9115601,107.6047897,344.8375549,1.3395209,524.7675171,132.4614716,7889835.0000000,76.1019287,29.5179253,162.0000000,1655.1584473,3290.7194824,64227.0000000,111.0000000,348.0000000,144.4701691,73.2418747,2.0329545,8246.9619141,381.2221680,136.0990601,351.0522766,1.4023372,636.1983643,366.5865784,27389764.0000000,102.4195251,81.9296112,586.0000000,10922.3808594,14719.0166016,222763.0000000,333.0000000,1068.0000000,198.8722229,76.0049210,2.8767321,415464.0625000,2678.3933105,668.8112793,331.7609863,1.3740590,697.5392456,456.2108459,36984808.0000000,106.2213135,89.5096970,1188.0000000,38792.7539062,35553.6406250,300770.0000000,675.0000000,2171.0000000,264.0604858,103.9404755,2.8819008,2132499.5000000,5540.3872070,1055.1254883,22.4669971,1.1454639,1063.0185547,683.6053467,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,947.7305908,407.1714478,2.5912855,5539375.0000000,8738.8583984,2018.9899902,164.1723022,1.0970812,0,,,,2868,,,none,,,,,1.0000000,0.5000000,,13.289604441318428
23,2871,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,5.0000000,15.2158089,0.9999999,179.1642151,1.3075099,169.2391052,72.8925095,72.8925095,144.6685333,26.3287334,534558.0000000,240.4365082,120.5181732,24.0000000,354.2558594,619.3005981,2952.0000000,17.0000000,53.0000000,65.9615021,47.8469200,1.4098430,5070.7783203,291.7176514,98.9251862,341.5210571,1.3354908,322.1811523,112.9212341,10575663.0000000,455.6728516,34.5897255,98.0000000,953.6792603,2332.7177734,31743.0000000,70.0000000,216.0000000,117.8160400,70.7275238,1.6843889,7399.1391602,340.0614319,101.0279999,326.5318298,1.2437232,470.0038147,456.2915955,110835792.0000000,631.9453735,90.7253876,474.0000000,6791.5000000,11586.6806641,200836.0000000,269.0000000,861.0000000,171.0216827,66.8602371,2.8144233,169518.9062500,1638.7666016,493.3908997,357.2742920,1.2606839,540.4315796,591.9392090,222683136.0000000,758.7787476,105.9018326,1070.0000000,30247.7382812,28357.3906250,294228.0000000,606.0000000,1954.0000000,235.2838135,88.4074783,2.9106038,1796961.3750000,5192.3486328,1029.5233154,21.7128830,1.1939306,615.6331177,670.6716309,278494560.0000000,764.1686401,107.2336807,1872.0000000,64709.3515625,61290.6796875,366591.0000000,1090.0000000,3489.0000000,404.7241211,195.8509216,2.6773474,3283860.5000000,6785.9028320,1353.3403320,119.3491669,1.1158882,911.9335938,856.4522705,527717728.0000000,860.3915405,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,933.4899292,404.3838501,2.5781145,5539375.0000000,8738.8583984,2027.7917480,164.3365936,1.0970812,0,,,,2871,,,none,,,,,1.0000000,0.5000000,,15.215809112912144
24,2872,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,5.0000000,43.6628075,1.0000000,0.0000000,1.0000000,201.2057037,16.3735523,16.3735523,111.0424881,74.0557404,2380296.0000000,612.0587158,98.3777313,34.0000000,527.5803223,987.4072876,4182.0000000,20.0000000,61.0000000,62.8879585,43.8099289,1.5237123,6536.4912109,329.0223999,87.2444458,242.9193420,1.3179423,325.3932190,228.1521606,28158268.0000000,827.8295288,54.2093811,147.0000000,1465.7331543,2920.1254883,55813.0000000,104.0000000,325.0000000,106.2042160,42.4558525,2.5551639,7675.3906250,351.8294678,87.2444458,242.9193420,1.2833765,444.7468262,568.9119263,216843952.0000000,1184.0076904,98.7392883,561.0000000,9468.5634766,14151.6210938,219259.0000000,317.0000000,1019.0000000,162.5324249,49.8982811,3.5066812,314227.6250000,2248.8969727,611.3700562,330.2988281,1.2808105,506.9194031,687.2005615,412700128.0000000,1405.2947998,107.5144501,1152.0000000,36558.0976562,34144.0625000,299086.0000000,647.0000000,2084.0000000,224.1944733,74.4115677,3.5183015,1970075.1250000,5402.1440430,1084.7449951,124.6286087,1.1787988,584.3071899,769.3126221,534229536.0000000,1436.9630127,109.1205292,1979.0000000,69952.0078125,68034.8906250,372713.0000000,1138.0000000,3639.0000000,397.6641846,182.4250793,3.1731420,3506191.2500000,6855.7348633,1391.9127197,120.7382889,1.0667498,874.0930176,954.3740234,979459328.0000000,1596.9116211,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,912.1903687,393.4533691,2.8617239,5539375.0000000,8738.8583984,2078.6401367,164.2507324,1.0970812,0,,,,2872,,,none,,,,,1.0000000,0.5000000,,43.662806375821006
25,2873,-6.1308999,-6.1308999,123.0000000,0.0000000,1.5000000,2.0000000,13.2856426,0.9999999,22.8546066,1.0183712,106.6161194,13.5525942,13.5525942,127.0317612,64.7830048,368139.0000000,110.1878510,103.9357071,25.0000000,426.3909302,691.5939331,3075.0000000,16.0000000,49.0000000,101.4151611,67.6521912,1.6445725,6637.0307617,329.1693420,114.0386505,176.2870636,1.2991374,309.4469604,126.7195969,2888409.0000000,78.8271179,35.5102501,86.0000000,832.4260864,1952.5592041,23565.0000000,60.0000000,186.0000000,149.4098053,58.7444611,2.6755111,6764.0166016,335.0585022,114.0386505,176.2870636,1.3207687,478.7986755,457.6188049,23159056.0000000,104.0621567,85.2313919,443.0000000,6185.4667969,10828.9785156,188367.0000000,251.0000000,799.0000000,204.3316345,66.4442291,3.3107693,124557.2812500,1384.0050049,265.6547852,136.2498627,1.2237602,555.9539795,608.0466309,35965568.0000000,114.1634598,105.3959122,1029.0000000,27517.6542969,26401.3515625,292374.0000000,583.0000000,1881.0000000,271.0450745,77.3914642,4.0301523,1615115.7500000,5019.1162109,962.8637085,142.0805359,1.2411978,628.6190796,683.5708008,44595924.0000000,114.5147858,106.0852127,1809.0000000,63061.2226562,59219.6445312,362533.0000000,1054.0000000,3374.0000000,436.1394653,175.1199799,3.6248479,3256166.2500000,6753.7451172,1422.0664062,122.1146317,1.1147382,929.3131104,870.8915405,75431472.0000000,122.9835587,123.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,973.0030518,399.2449646,3.1318462,5539375.0000000,8738.8583984,2123.7326660,164.3665466,1.0970812,0,,,,2873,,,none,,,,,1.0000000,0.5000000,,13.285643113708890
