OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,PC,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length
11,1116,28.6942997,28.3237991,373.0000000,0.0000000,0.7500000,0.0000000,24.4225731,1.0000000,117.9992981,1.0609645,201.2177887,26.7248211,26.7595539,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,8.9121504,41.8529739,46376.3320312,124.3333359,373.0000000,1.0000000,24.4225731,117.9993057,373.0000000,0.0000000,0.0000000,8.1408577,7.6730728,1.0609645,44.3313866,46.8450813,30.8535995,20.4631195,3.9391890,0,1116,,,none,,,,,0.2500000,0.5000000,,24.403719828920934
12,1117,29.7434006,30.5077991,373.0000000,0.0000000,0.7500000,2.0000000,73.7338867,1.0000001,420.5594177,1.4802648,157.7019501,92.8732300,92.8015747,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,118.3334732,40.1204224,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033203,649.1881104,3730.0000000,3.0000000,10.0000000,58.6314430,23.6177578,2.5700502,1707.6595459,171.6192169,51.5916786,224.4541016,1.3725263,0,1117,,,none,,,,,0.2500000,0.5000000,,73.645800833654818
13,1118,30.6851997,26.1629009,1.0000000,0.0000000,0.7500000,5.0000000,66.3764420,0.9999999,55.1290054,1.0169116,197.0423279,22.7822723,23.2062359,142.7111511,82.6121521,443994.3437500,54.0838585,1.2822635,162.0000000,6008.1093750,4104.3994141,10748.0000000,121.0000000,392.0000000,148.4540100,121.8003845,1.3051521,283741.0312500,1990.8814697,423.3501892,337.7243958,1.1116263,282.1004944,414.2883911,267245856.0000000,3715.5166016,1.8620819,857.0000000,30407.4238281,24991.3750000,105650.0000000,541.0000000,1754.0000000,342.8168030,255.2136993,1.3645962,1469580.7500000,4603.4008789,993.9274292,213.2279816,1.1475042,420.0706482,775.0662231,3646605568.0000000,19400.9628906,1.5651608,1696.0000000,66400.0781250,55131.3750000,284177.0000000,990.0000000,3185.0000000,531.5985107,330.5790100,1.6239718,3420914.2500000,6800.1645508,1330.9105225,170.8940277,1.0756891,513.1431885,993.9757080,11907208192.0000000,37218.8320312,1.5756536,2254.0000000,86853.4453125,84415.8203125,434238.0000000,1264.0000000,4041.0000000,622.6773682,382.1058044,1.6391010,4289051.5000000,7491.9057617,1497.8377686,179.7496185,1.0413902,557.2339478,1059.6170654,20722151424.0000000,49153.3867188,1.3886403,2388.0000000,93574.6875000,94371.4375000,492223.0000000,1307.0000000,4188.0000000,707.7572632,424.9920654,1.6637647,4602535.5000000,7805.2758789,1668.4244385,202.6288605,1.0533422,678.8967285,1163.9975586,31298351104.0000000,51028.8671875,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,957.4002075,542.7402344,1.7162244,5539375.0000000,8738.8583984,2191.2871094,172.9562225,1.0970812,240003546,1118,,,no_17,,,,,0.2500000,0.5000000,,62.900494512065578
14,3324,30.6641998,30.6327991,373.0000000,0.0000000,0.7500000,5.0000000,16.0596581,1.0000000,0.0000000,1.0000000,109.4772415,3.0111859,3.0141299,131.1022034,441.0108643,8098327.5000000,1122.9530029,366.6513672,89.0000000,3631.7971191,2534.3991699,8064.0000000,70.0000000,231.0000000,84.8866577,66.9119110,1.4385618,160550.0468750,1588.0268555,397.7435913,333.8017578,1.2499579,287.0539246,672.1152954,173997168.0000000,3150.8813477,575.5029297,663.0000000,23170.5273438,20138.9785156,76807.0000000,420.0000000,1362.0000000,304.0366516,226.5148010,1.3724953,1031416.3125000,3894.3259277,817.5050659,202.3997192,1.1700939,431.6817627,976.4802856,664425024.0000000,3881.5632324,486.5250854,1501.0000000,56317.6484375,45104.9648438,228756.0000000,893.0000000,2883.0000000,540.8847046,330.5406494,1.6460388,2760301.0000000,6105.4877930,1165.7559814,214.1546936,1.0746683,552.4281006,1242.8518066,1476739712.0000000,4552.1508789,533.1686401,2164.0000000,81349.1953125,75944.2343750,414367.0000000,1221.0000000,3904.0000000,623.4376221,383.7081604,1.6315907,3826468.2500000,7108.2583008,1403.7077637,170.2262726,1.0507960,598.3165283,1319.3601074,2062122752.0000000,4968.3344727,495.8760071,2363.0000000,92435.2812500,93022.8359375,481535.0000000,1297.0000000,4151.0000000,708.6835938,427.6135559,1.6615843,4429944.5000000,7630.9775391,1608.9355469,193.6974792,1.0460495,731.6262207,1428.7950439,2817605888.0000000,4593.8276367,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,983.2626953,559.5814209,1.7142861,5539375.0000000,8738.8583984,2224.4282227,173.4489136,1.0970812,0,3324,,,none,,,,,0.2500000,0.5000000,,16.059627997057238
15,3325,30.6327991,30.6327991,373.0000000,0.0000000,1.0000000,3.0000000,4.7363114,1.0000000,0.0000000,1.0000000,16.4560337,1.1840779,1.1840779,117.8665085,1188.1480713,1386192.3750000,260.5247498,194.8352051,33.0000000,1456.6164551,1182.9426270,3965.0000000,27.0000000,90.0000000,49.2111130,30.4260292,2.1075859,80996.5781250,1302.5534668,381.5945740,333.5152588,1.6669194,314.7650757,1371.5529785,23284836.0000000,417.5570679,465.0715637,503.0000000,17005.9726562,14236.0468750,62725.0000000,329.0000000,1068.0000000,288.6829529,207.6048584,1.4870788,654035.4375000,3166.1306152,704.7554321,6.4354625,1.2196817,453.1893921,1623.6582031,71461704.0000000,395.2531128,418.4698792,1318.0000000,48097.9453125,39121.2343750,192496.0000000,793.0000000,2560.0000000,511.8809204,319.1482544,1.6327336,2359676.7500000,5840.7792969,1103.2117920,270.9311523,1.1504804,576.7337646,1882.4057617,139231136.0000000,413.0700989,453.6357727,2022.0000000,76862.7578125,69909.8906250,374322.0000000,1164.0000000,3729.0000000,606.1635742,374.8704834,1.6408557,3715930.2500000,7045.2026367,1401.9317627,170.5554504,1.0629420,637.6564941,1992.0576172,175223968.0000000,421.5081177,470.4108887,2341.0000000,90905.3125000,91419.0234375,470018.0000000,1290.0000000,4127.0000000,705.6347046,426.1856384,1.6747079,4427844.5000000,7630.2919922,1610.5120850,193.9858093,1.0463575,780.1015625,2108.5209961,228685312.0000000,372.8487854,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,993.5870972,564.0092773,1.7294959,5539375.0000000,8738.8583984,2223.0991211,173.6587524,1.0970812,0,3325,,,none,,,,,0.5000000,0.5000000,,4.736311663053271
16,3326,30.6327991,30.6327991,373.0000000,0.0000000,1.0000000,3.0000000,4.2762718,1.0000000,0.0000000,1.0000000,197.6531982,1.0690680,1.0690680,121.9217072,1292.8391113,1526440.3750000,272.4248352,214.5829926,37.0000000,1661.3974609,1509.0080566,4341.0000000,28.0000000,93.0000000,50.4191780,31.8307343,2.4674091,81730.6640625,1304.0571289,384.8647156,333.9785767,1.6557636,313.2409363,1477.8104248,23519826.0000000,419.8777161,469.6771240,515.0000000,17912.0644531,14600.3339844,63493.0000000,334.0000000,1083.0000000,291.2739868,210.0511780,1.5151725,793246.3125000,3588.5520020,815.8255005,202.9757538,1.2918751,452.0683289,1732.2835693,72175248.0000000,397.1579895,422.2705688,1327.0000000,48264.0078125,39262.5820312,194325.0000000,798.0000000,2577.0000000,513.7965088,318.1120911,1.6551398,2359676.7500000,5840.7792969,1101.9716797,271.1563416,1.1504804,575.3922729,1991.3205566,140203920.0000000,415.5395813,458.5722046,2029.0000000,77049.4140625,70094.1562500,376257.0000000,1166.0000000,3735.0000000,606.7243652,373.7722778,1.6525395,3718379.2500000,7045.9550781,1397.9003906,170.4731140,1.0624689,635.7089233,2099.5705566,175486560.0000000,422.3482971,472.0906677,2343.0000000,91169.2968750,91724.8437500,470724.0000000,1290.0000000,4127.0000000,705.8625488,424.9774170,1.6845165,4427844.5000000,7630.2919922,1606.0131836,193.9772797,1.0463575,777.6109009,2215.5656738,228685312.0000000,372.8487854,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,993.3572998,562.1443481,1.7380310,5539375.0000000,8738.8583984,2218.9638672,173.6125946,1.0970812,0,3326,,,none,,,,,0.5000000,0.5000000,,4.276271769526645
17,3327,30.6327991,30.2898998,373.0000000,0.0000000,0.7500000,5.0000000,38.1560440,1.0000000,471.8222656,1.8386319,78.8984528,95.6346588,95.6668091,139.6055145,64.4688873,4131845.2500000,607.5295410,341.0722656,46.0000000,1985.4975586,2109.6025391,6846.0000000,34.0000000,112.0000000,68.2910690,41.2996407,2.0132096,93088.8593750,1315.5687256,385.0998230,331.9126587,1.4795156,308.0577698,247.8514252,41309876.0000000,963.8001099,512.5040283,538.0000000,18632.1894531,15230.7763672,65810.0000000,347.0000000,1123.0000000,303.7241516,207.8564148,1.5430213,855551.3750000,3651.1940918,826.3206177,203.6050415,1.2399777,448.4499512,506.8408508,233963808.0000000,1626.8221436,432.0423889,1343.0000000,49594.7578125,40240.2539062,198622.0000000,806.0000000,2602.0000000,534.9431763,326.0214539,1.6744779,2401225.5000000,5853.8979492,1114.2894287,270.8305969,1.1356578,571.4612427,765.8135376,637574080.0000000,2082.1247559,465.2890320,2041.0000000,77186.8046875,70640.8828125,380240.0000000,1169.0000000,3744.0000000,624.1043091,382.8331604,1.6549722,3718379.2500000,7045.9550781,1401.9044189,171.0153961,1.0624689,631.7039795,872.5932007,1020507584.0000000,2457.7619629,478.9832764,2348.0000000,91237.5703125,91724.8437500,473533.0000000,1292.0000000,4133.0000000,723.7906494,433.1903076,1.6909599,4427844.5000000,7630.2919922,1614.9519043,194.3531647,1.0463575,771.5390015,986.3186646,1461354880.0000000,2382.5944824,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1009.5699463,570.7460938,1.7405955,5539375.0000000,8738.8583984,2223.6643066,173.9483490,1.0970812,0,3327,,,none,,,,,0.2500000,0.5000000,,38.138193274536619
18,3328,30.6851997,30.6641998,1.0000000,0.0000000,0.7500000,4.0000000,5.5058446,1.0000000,0.0000000,1.0000000,13.2924204,1.0323459,1.0343146,141.5899811,119.9612122,11399307.0000000,1271.6955566,1.6835935,175.0000000,6710.0751953,4712.8896484,14143.0000000,129.0000000,418.0000000,140.7984314,119.6930847,1.1934451,290137.4375000,2028.6611328,454.2679138,354.3482361,1.1287698,276.5921021,427.3139343,428538912.0000000,8128.8789062,1.8409715,848.0000000,29632.7656250,24170.3515625,102034.0000000,541.0000000,1753.0000000,348.8210449,258.7308044,1.3342909,1351857.1250000,4385.2661133,866.8651123,190.5482025,1.1320125,415.2187500,770.4855957,3605023232.0000000,21939.7226562,1.5114372,1672.0000000,66943.4140625,54200.8476562,270933.0000000,970.0000000,3124.0000000,545.6450806,339.4147339,1.6068387,3363512.5000000,6745.1674805,1364.6341553,171.4064484,1.0764220,521.5976562,1018.1317139,10523146240.0000000,33591.8750000,1.6241870,2252.0000000,86504.5312500,82789.4062500,440966.0000000,1261.0000000,4032.0000000,642.5147705,393.4975891,1.6310614,4283145.0000000,7489.0795898,1532.9935303,180.0068970,1.0420396,558.7772827,1073.6705322,17910073344.0000000,42428.1093750,1.3828963,2383.0000000,93541.4375000,94522.8125000,490285.0000000,1304.0000000,4177.0000000,713.3471069,429.6281738,1.6540294,4602535.5000000,7805.2758789,1703.4908447,202.3833313,1.0533422,683.9440918,1178.8892822,25544855552.0000000,41648.3593750,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,973.9505005,555.1477661,1.7044606,5539375.0000000,8738.8583984,2225.3776855,173.2390594,1.0970812,0,3328,,,none,,,,,0.2500000,0.5000000,,5.505804363091197
19,3329,30.6641998,30.7490997,1.0000000,0.0000000,0.7500000,4.0000000,3.8112342,1.0000000,0.0000000,1.0000000,13.2929564,0.7225658,0.7146064,144.2888641,127.7577896,11318221.0000000,1230.7568359,1.7087704,176.0000000,6820.7885742,4765.9389648,15076.0000000,129.0000000,419.0000000,150.4346313,125.2590485,1.2165323,287985.3125000,2019.7806396,449.8770447,354.1551819,1.1272707,276.2998962,429.2174072,443300192.0000000,8735.4462891,1.8409623,848.0000000,29642.2968750,23998.9960938,101600.0000000,541.0000000,1753.0000000,349.1783752,258.9284973,1.3360521,1356879.7500000,4400.7944336,871.5160522,190.5628815,1.1358237,415.8265381,772.6269531,3358605056.0000000,21060.1562500,1.5045321,1669.0000000,65990.8671875,53939.8554688,270807.0000000,967.0000000,3115.0000000,547.7596436,340.8641663,1.6067413,3303159.2500000,6690.3803711,1308.5269775,166.3507538,1.0783561,522.2708740,1020.2215576,9696340992.0000000,31327.6132812,1.6241870,2252.0000000,86504.5312500,82789.4062500,440966.0000000,1261.0000000,4032.0000000,644.5388794,394.9299927,1.6307824,4283145.0000000,7489.0795898,1537.5269775,180.0467987,1.0420396,559.3458862,1075.7840576,16871821312.0000000,40174.4023438,1.3807118,2383.0000000,93541.4375000,94522.8125000,490285.0000000,1304.0000000,4177.0000000,715.0621338,430.8568420,1.6540083,4602535.5000000,7805.2758789,1708.0903320,202.3586426,1.0533422,684.7239380,1180.8555908,23874791424.0000000,38925.4882812,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,976.2560425,556.9813843,1.7037945,5539375.0000000,8738.8583984,2229.7539062,173.2801056,1.0970812,240004144,3329,,,none,,,,,0.2500000,0.5000000,,3.810288499794911
20,3330,30.2022991,29.9447002,373.0000000,0.0000000,1.2500000,4.0000000,17.2560997,1.0000000,20.9165649,1.0067900,196.2024689,11.9913330,12.0315828,111.4215622,173.9654236,4777881.5000000,674.4002686,402.6411743,21.0000000,382.9132080,2015.7624512,7836.0000000,14.0000000,44.0000000,39.1294937,26.1932087,1.5512432,3411.5610352,240.7023621,62.8339615,153.3786011,1.3514429,284.4119568,238.2313385,13414696.0000000,450.4009399,365.1505127,235.0000000,8150.1782227,7124.8710938,29499.0000000,170.0000000,558.0000000,214.1217194,129.6716309,1.6361371,322011.1562500,2129.5834961,484.9190063,352.8465881,1.1207496,448.8646851,401.6004944,43926468.0000000,346.5984802,281.3878174,918.0000000,31793.5976562,26285.0507812,111217.0000000,580.0000000,1876.0000000,418.7239990,272.3932800,1.5690641,1392178.5000000,4456.3344727,863.8720703,193.3448029,1.1351435,599.6762695,639.6770020,105006896.0000000,349.3187561,309.5273132,1691.0000000,68478.8281250,55754.0937500,276858.0000000,981.0000000,3157.0000000,597.5618896,359.7614746,1.6905348,3450881.7500000,6810.8793945,1347.5777588,173.0430450,1.0697110,708.4848022,830.0041504,168462960.0000000,405.4376221,427.1360168,2258.0000000,86579.1562500,82902.6562500,445178.0000000,1264.0000000,4043.0000000,695.7651367,415.2598267,1.6934685,4283145.0000000,7489.0795898,1521.8818359,181.5388031,1.0420396,870.9561768,961.6096191,231189632.0000000,376.9318237,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1024.0406494,575.1414185,1.7511199,5539375.0000000,8738.8583984,2209.3552246,174.2511444,1.0970812,0,3330,,,none,,,,,0.2500000,1.0000000,,17.139333203512340
21,3331,30.2022991,30.2898998,373.0000000,0.0000000,0.7500000,4.0000000,8.3470345,1.0000000,0.0000000,1.0000000,304.1338806,1.5732815,1.5650690,116.9866180,796.4573975,6586185.5000000,1026.1210938,396.1605530,20.0000000,323.8025818,1444.7561035,7462.0000000,12.0000000,37.0000000,45.7595596,27.9031239,1.7064989,2809.0874023,224.4705200,67.6972198,125.5031662,1.4273928,282.4765015,851.2559204,23277936.0000000,949.0593872,309.7550354,221.0000000,7824.7548828,6807.6274414,26034.0000000,163.0000000,530.0000000,201.8214569,120.3739090,1.6736454,312181.0625000,2104.0917969,466.2493286,350.6334839,1.1285297,449.1706543,1018.3409424,94522424.0000000,815.7263184,269.3042297,891.0000000,30863.6152344,25769.6250000,108606.0000000,568.0000000,1840.0000000,406.0954285,268.2857971,1.5573111,1392074.0000000,4470.6738281,873.9641724,193.1144104,1.1425462,606.4457397,1273.5955811,254502128.0000000,851.7830811,321.7184448,1707.0000000,68191.7421875,56575.0546875,286503.0000000,991.0000000,3187.0000000,607.5560913,363.4538269,1.7036742,3420922.0000000,6798.7158203,1358.2598877,173.0518799,1.0752285,707.7621460,1450.7625732,408296000.0000000,973.3542480,424.8639832,2260.0000000,86875.4296875,83324.7968750,444024.0000000,1263.0000000,4038.0000000,702.2501221,415.7312622,1.7101002,4289051.5000000,7491.9057617,1532.4792480,181.4875031,1.0413902,870.1606445,1583.7194824,578242240.0000000,942.7668457,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1032.0427246,577.0851440,1.7645435,5539375.0000000,8738.8583984,2220.0424805,174.2507324,1.0970812,0,3331,,,none,,,,,0.2500000,0.5000000,,8.346574623477178
22,3332,29.8467007,30.5559006,373.0000000,0.0000000,1.2500000,2.0000000,14.9916592,1.0000000,95.4292526,1.1260400,310.6621704,34.6173477,34.5065346,118.4748001,73.6003342,1856172.3750000,285.6490784,233.8015747,15.0000000,212.0228577,597.7500000,5225.0000000,12.0000000,36.0000000,30.1134834,20.1116695,1.6686056,1719.6951904,212.6967316,59.9490433,301.4750061,2.0934389,299.0180359,144.0087738,10492614.0000000,343.7091064,320.9546814,232.0000000,8097.9697266,6898.3706055,28380.0000000,168.0000000,551.0000000,223.9196320,130.9013367,1.7419029,322011.1562500,2129.5834961,494.3630066,352.4152832,1.1207496,453.9767456,309.0038147,41338968.0000000,326.3556213,281.3859253,915.0000000,31760.0019531,26285.0507812,110772.0000000,579.0000000,1873.0000000,426.8066406,273.3408813,1.6139970,1392178.5000000,4456.3344727,856.3588867,193.7991638,1.1351435,602.2097778,547.4663696,102478520.0000000,340.9284973,309.5273132,1689.0000000,68427.8281250,55753.6367188,276729.0000000,979.0000000,3151.0000000,608.7796631,361.1345215,1.7245040,3450881.7500000,6810.8793945,1338.1540527,173.2035065,1.0697110,710.3307495,737.8331909,165958640.0000000,399.8596497,427.1360168,2258.0000000,86579.1562500,82902.6562500,445178.0000000,1264.0000000,4043.0000000,707.2478638,417.1229248,1.7205234,4283145.0000000,7489.0795898,1513.1176758,181.7319183,1.0420396,872.4504395,869.3796387,228685312.0000000,372.8487854,373.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1035.6376953,576.0443726,1.7742844,5539375.0000000,8738.8583984,2200.0087891,174.3538818,1.0970812,0,3332,,,none,,,,,0.2500000,1.0000000,,14.887941464030595
23,3333,29.8547001,29.9227009,373.0000000,0.0000000,0.7500000,3.0000000,8.2291565,1.0000000,0.0000000,1.0000000,214.8065186,1.5493419,1.5429668,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,59.8180389,831.2277832,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467892,15.0729160,1.6059985,1707.6594238,171.6192169,53.5181580,248.1130066,1.3725264,0,3333,,,none,,,,,0.2500000,0.5000000,,8.228875498210629
24,3334,29.9227009,29.9906998,373.0000000,0.0000000,1.0000000,3.0000000,8.2291107,1.0000000,0.0000000,1.0000000,116.2832489,2.0657775,2.0572777,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,85.6956177,599.2490234,1298537.3750000,348.1333313,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,25.0467701,14.6952410,1.7083036,1707.6594238,171.6192169,53.2487144,255.0606079,1.3725264,0,3334,,,none,,,,,0.5000000,0.5000000,,8.228829689133997
25,3335,29.9227009,30.0566998,373.0000000,0.0000000,0.7500000,5.0000000,8.9855042,1.0000000,0.0000000,1.0000000,206.2205353,1.6973444,1.6847820,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,57.4905815,770.2570190,6307181.5000000,1690.9333496,373.0000000,8.0000000,181.9033356,649.1881104,3730.0000000,3.0000000,10.0000000,19.9832382,13.3837004,1.4433643,1707.6594238,171.6192169,52.7316360,352.0057373,1.3725264,0,3335,,,none,,,,,0.2500000,0.5000000,,8.984504670360607
